#{"t_start": 1768917393.0072067, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
34.327749,1000,244.52615,0.0988598
119.340062,432,245.879647,0.091018364
-11.107105,1000,249.38889,0.078968614
-53.92749,1000,252.814479,0.04319317
-108.681771,284,253.530826,0.038482264
-66.787868,1000,256.73739,0.006733275
-108.425302,1000,259.947464,0.07286733
-81.395513,1000,263.155783,0.009170616
-32.270065,1000,266.363498,0.015942436
-61.552192,1000,269.569746,0.014801935
-41.640519,1000,272.773461,0.02273811
-55.54678,1000,275.978452,0.06312846
-65.718742,1000,279.187997,0.017814308
-65.478737,1000,282.405904,0.022403998
30.560023,1000,285.60955,0.047245387
-14.669738,1000,288.815409,0.05886744
-27.992153,1000,292.065069,0.023442606
-14.306021,1000,295.321777,0.049990006
-7.457848,1000,298.529586,0.028993964
32.526239,1000,301.794607,0.014852617
25.737449,1000,305.100753,0.024300836
-29.055987,1000,308.406402,0.029144589
24.522828,1000,311.681822,0.014154594
-44.987819,1000,314.901875,0.024176197
-79.772502,1000,318.097028,0.032731246
-2.121012,1000,321.2943,0.00633687
6.874925,1000,324.492222,0.0038513946
-57.880591,1000,327.690755,0.049815856
-60.09899,1000,330.891137,0.0787082
-60.536404,1000,334.091132,0.04176582
-71.62198,1000,337.299679,0.046520546
-44.671044,1000,340.511337,0.022646384
-54.244938,1000,343.714011,0.011395965
21.090179,1000,346.958259,0.033339955
-56.378832,1000,350.257746,0.032615222
23.854291,1000,353.557722,0.0352236
-10.917035,1000,356.858705,0.022624912
-111.475025,133,357.452639,0.026460892
-52.249816,1000,360.716496,0.013292416
-53.500062,1000,363.914556,0.0012890983
-109.745964,241,364.596842,0.020310754
-46.688713,1000,367.896344,0.02303403
191.329798,1000,371.609937,0.023773555
87.618678,1000,374.892605,0.026892839
36.395005,1000,378.193017,0.04887483
46.21162,1000,381.611889,0.015214262
57.45307,162,382.246632,0.03632622
41.943018,1000,385.507072,0.029566599
125.989945,160,386.118268,0.019574447
57.129498,1000,389.304361,0.0134333875
44.578977,1000,392.500264,0.035367034
177.248072,268,393.198735,0.028938685
161.847726,232,393.866439,0.036368176
67.336022,1000,397.132912,0.0112785045
49.692167,1000,400.417933,0.07661617
206.316118,953,403.683733,0.02662806
110.544048,1000,406.967926,0.055975653
79.716831,202,407.606276,0.02601495
118.746694,238,408.276446,0.029673982
108.96998,180,408.896683,0.059644632
180.438688,299,410.077753,0.054746784
131.839295,162,410.681525,0.086234085
116.455821,386,411.952728,0.07531571
108.194387,125,412.067794,0.13995661
167.275002,244,412.746854,0.14137897
118.037639,303,413.932153,0.07175326
117.585627,160,414.532089,0.10047029
147.448111,184,415.153729,0.14617649
97.487335,141,415.282718,0.09199737
169.940196,217,415.936385,0.04600256
109.389449,164,416.541082,0.10461982
104.819101,191,417.170071,0.09135883
161.310741,311,418.383056,0.03237537
99.586485,129,418.51441,0.09465999
143.768391,207,419.183649,0.061609898
105.950814,144,419.789236,0.12969562
117.741214,230,420.482771,0.11373471
131.845639,163,421.108094,0.025383111
70.116319,192,421.762186,0.07961329
168.251041,204,422.427468,0.031580143
126.258076,179,423.068113,0.1106414
106.189686,177,423.706305,0.0072287996
102.573013,193,424.361218,0.08826713
113.610821,127,424.490632,0.129189
108.119912,116,425.06738,0.12376286
139.309204,142,425.662997,0.0064962558
100.763831,128,425.779136,0.10073009
112.228336,184,426.405822,0.10383522
149.498552,241,427.566553,0.057277758
156.758635,183,427.753541,0.025573727
105.995615,170,428.385424,0.029586209
108.433718,121,428.968379,0.11375693
127.876403,153,429.583449,0.036236342
190.374047,357,430.404493,0.06713721
97.460803,143,431.00794,0.10448306
127.627919,270,431.740024,0.11806764
141.613717,247,432.909109,0.06271362
119.816528,320,433.690011,0.113177665
95.998287,149,434.290547,0.11834522
90.487916,178,434.929009,0.054568294
106.275619,154,435.542841,0.11710309
124.17155,152,435.697828,0.097543105
88.599555,151,436.309731,0.11403071
95.394065,136,436.907272,0.121516354
130.204476,150,437.517559,0.07209816
97.571462,225,438.206705,0.021293843
152.380414,449,439.578586,0.11182141
106.236868,160,440.199422,0.0022022908
176.498523,283,440.944736,0.026069015
119.97173,201,441.60671,0.012919682
129.535832,131,442.199626,0.029234743
191.013026,216,442.877516,0.020960595
137.873592,190,443.525202,0.009855479
86.095167,141,444.128328,0.12091284
142.76036,216,444.805541,0.013881099
114.881898,179,445.44498,0.04344156
105.453748,218,446.125081,0.087858796
103.009869,175,446.761286,0.122247584
118.636412,151,446.914529,0.12570648
123.870425,176,447.55123,0.028377263
114.076462,187,448.197418,0.10237121
118.10567,168,448.826638,0.0070023895
119.325232,221,449.510714,0.08949239
117.944948,181,450.153381,0.11518274
115.260956,183,450.794078,0.017246999
88.897476,158,451.41242,0.108433194
122.078601,256,452.13469,0.04887486
93.417057,200,452.772703,0.079174094
147.217445,177,453.406118,0.055558573
133.759612,212,454.076417,0.069303244
119.914013,197,454.735585,0.04978231
88.965234,190,455.386466,0.041888513
135.300188,206,456.05176,0.03789909
123.796498,180,456.693752,0.0075227004
179.445027,241,457.398524,0.012552316
130.660812,271,458.131477,0.08164963
84.793402,148,458.740685,0.12080144
115.550677,176,459.377466,0.021076918
134.549892,174,460.012929,0.029934553
105.144284,193,460.668174,0.09905984
127.954036,149,461.27787,0.036710747
96.058656,150,461.430836,0.11069535
127.6345,164,462.056119,0.020887364
94.843596,146,462.664052,0.106897876
117.197091,260,463.38537,0.07218422
93.503704,173,464.021889,0.034418687
156.514906,210,464.694257,0.035929617
91.129508,133,465.309769,0.0016255599
135.041822,184,465.955768,0.016363166
97.900995,139,466.097545,0.08716845
129.431311,218,466.778457,0.08851728
119.620513,143,467.381857,0.03569485
116.390194,152,467.994736,0.10242074
153.739161,179,468.635522,0.057882056
153.315509,280,469.377073,0.03581094
74.790875,153,469.991153,0.09127645
126.856797,244,470.697285,0.08709338
166.759635,217,471.371763,0.025405874
132.811611,187,472.018499,0.030743686
103.488136,129,472.607959,0.12203451
117.715387,125,472.735411,0.023164658
100.594976,154,473.349582,0.123851106
123.953554,184,473.994841,0.1108252
178.256362,293,475.209733,0.02269355
152.394644,334,476.007116,0.11148319
121.43649,133,476.601332,0.11277699
104.467607,188,477.250764,0.11093603
160.810756,166,477.879504,0.04908609
136.867994,146,478.027581,0.021764597
139.235134,174,478.663181,0.098487034
85.019719,175,479.298735,0.10702496
179.554309,696,481.837683,0.122225925
142.832569,251,482.551213,0.11936255
174.182331,253,483.26697,0.0420995
160.617314,161,483.888159,0.019624693
119.566069,122,484.47041,0.13456312
175.597866,238,485.17065,0.031671293
113.875822,129,485.301736,0.052543472
104.872302,197,485.961002,0.10158192
123.50093,170,486.591094,0.103779584
111.096853,150,487.20199,0.11569563
154.475054,205,487.868163,0.046332635
174.409793,178,488.50752,0.037038334
108.332,185,489.155961,0.115751155
126.78831,248,489.866082,0.0321614
132.721003,123,490.449267,0.06175701
82.538687,158,491.067565,0.032893654
186.04561,466,492.450855,0.035928123
-67.17522,173,493.276952,0.03649267
-120.328658,140,493.415151,0.104633555
-149.186802,309,494.705802,0.035012033
-172.457347,174,495.341078,0.012094045
-155.26245,168,495.967591,0.012582868
-152.523142,137,496.101486,0.010552523
-148.949881,126,496.745766,0.031813458
-161.614352,162,497.368621,0.020963354
-218.504146,271,498.137433,0.009992971
-109.296139,197,498.820619,0.06630954
-152.399315,131,499.396815,0.0507129
-203.856313,236,500.066016,0.06281292
-164.823722,432,501.369911,0.03469957
-203.170918,223,502.041317,0.030062374
-197.965061,179,502.6596,0.03640329
-111.04213,216,503.310334,0.05686839
-158.112595,278,504.474761,0.0922092
-134.808883,384,505.761845,0.0010647587
-157.763508,142,505.892274,0.011119964
-182.022547,146,506.493411,0.020995704
-136.328825,1000,509.701204,0.012357912
-122.426833,132,510.281502,0.024251554
-158.865395,148,510.416498,0.06938895
-149.252727,185,511.046139,0.043918923
-154.703421,378,512.309021,0.05323188
-132.275023,167,512.921892,0.07505671
-186.984293,168,513.533568,0.037289545
-134.123645,179,514.156737,0.088622026
-194.881279,506,515.539752,0.044837467
-198.291103,383,516.808312,0.004050752
-181.884958,245,517.491735,0.0007000119
-140.437115,131,518.069771,0.07501791
-137.014739,118,518.637055,0.07584104
-151.953362,143,518.766027,0.028872991
-240.660154,376,520.024598,0.024883747
-212.944519,317,521.232287,0.000416578
-135.518135,151,521.836185,0.03212586
-99.154318,1000,525.043766,0.01829376
-138.178318,157,525.18811,0.049790073
-131.351844,1000,528.397047,0.038410682
-182.837643,586,530.310853,0.047150828
-148.541247,175,530.929457,0.011818747
-184.496961,268,532.092446,0.026243253
-197.151312,431,533.400817,0.025248501
-121.258786,127,533.517237,0.0067613223
-138.090659,120,534.085687,0.037149325
-158.402549,236,534.760138,0.039014075
-141.696719,243,535.446978,0.013535042
-136.902674,155,536.063435,0.034075353
-172.378791,277,537.237935,0.016719634
-146.871255,180,537.401601,0.03248734
-136.995929,117,537.970775,0.022004096
-180.836381,317,539.177347,0.047569476
-134.009285,165,539.328869,0.008881314
-110.526056,153,539.931114,1.3658604e-05
-190.973452,208,540.592158,0.13787685
-139.675491,163,541.200678,0.107907556
-17.489375,1000,544.406695,0.003108727
-34.792635,1000,547.619886,0.07931091
-163.143138,225,548.280992,0.049604837
-170.880779,414,549.576492,0.004640099
-105.017757,139,550.164035,0.059494074
-157.949307,210,550.820398,0.028850304
-23.214294,1000,554.024868,0.013311808
-190.521131,397,555.30677,0.04583388
-89.635183,186,555.936651,0.038066946
-152.326513,144,556.537472,0.067405544
-121.494522,146,556.672202,0.03200126
-12.972135,1000,559.881303,0.01828455
-43.818247,1000,563.086066,0.023784932
-63.732188,1000,566.284235,0.01346054
-130.079589,136,566.867699,0.05421234
-136.653397,306,568.062732,0.066225246
-15.541575,1000,571.199395,0.017005824
-38.771631,1000,574.335726,0.041098494
-116.689313,152,574.475309,0.06635728
-168.182219,151,575.07325,0.26778725
-148.438531,147,575.66613,0.05735584
-129.003007,148,576.262517,0.05869124
-144.207096,393,577.080827,0.08296097
-177.796744,231,578.206524,0.12784271
-46.710225,1000,581.419017,0.02209991
-146.027597,331,582.182026,0.063496634
-127.116108,120,582.749123,0.12362467
-177.593053,240,583.432565,0.24366559
-150.677483,127,584.008203,0.016081898
-104.616098,160,584.628248,0.039145462
-150.121635,165,584.777946,0.008950635
-67.385484,1000,587.922559,0.014131138
-134.412746,147,588.516476,0.17087166
-136.122828,177,589.137013,0.0049964846
-193.445249,372,590.390345,0.017160889
-165.727976,157,590.992352,0.21120209
-158.548428,156,591.134251,0.14262153
-22.648262,1000,594.331202,0.00076361053
-151.417922,145,594.922863,0.17169228
-131.121855,125,595.495875,0.102458395
-67.903089,1000,598.696682,0.009725034
-17.636455,1000,601.820354,0.024580356
-169.408841,424,603.121999,0.024397228
-159.803453,154,603.722005,0.0313185
-167.483966,305,604.458558,0.05649181
-179.269205,180,605.081811,0.10470747
-109.947187,135,605.666918,0.028814418
-15.328526,1000,608.88745,0.0031792752
-151.035155,333,609.648829,0.030596036
-142.129512,214,610.301975,0.004125217
-50.932441,1000,613.508047,0.030095218
207.343251,266,614.901046,0.14411578
224.799023,228,615.569329,0.21316752
189.887891,147,616.172489,0.29151264
96.057389,216,616.833722,0.028491344
190.824706,469,618.240095,0.00707424
160.499302,132,618.815371,0.2015778
198.635151,188,619.446455,0.17835675
127.28825,241,620.208625,0.008879579
227.117053,219,620.863484,0.22236508
164.837367,143,621.454151,0.2702491
179.444031,256,622.156441,0.11833533
191.301432,182,622.792695,0.21542759
121.22067,271,623.522083,0.010929691
131.788596,236,624.216952,0.010410692
192.256005,336,625.472439,0.01533866
99.597635,190,626.124959,0.04384737
115.455365,276,626.86278,0.018668415
203.582285,140,627.464906,0.30544078
193.42265,132,628.058035,0.29347885
101.470118,211,628.730789,0.007219997
196.582557,145,629.336857,0.29422054
186.411829,156,629.494372,0.2726273
173.535141,283,630.693795,0.04195352
166.391166,178,631.332341,0.14008477
92.171887,208,632.003858,0.044949878
193.363283,222,632.687471,0.14082855
118.589719,242,633.390544,0.033581294
168.504477,361,634.668499,0.009562533
112.545766,223,635.349995,0.022874007
154.206492,132,635.942178,0.24743958
130.535457,268,636.670901,0.00046016136
214.62099,228,637.359803,0.1426288
192.86692,207,638.027579,0.14734234
152.418613,214,638.703391,0.07373492
108.611154,161,639.32523,0.070861675
151.882001,129,639.915703,0.20937899
173.276842,183,640.56023,0.1296106
152.232498,159,640.721199,0.14016029
169.484016,174,641.347776,0.10930775
187.545255,176,641.965775,0.17433299
126.744132,214,642.616923,0.028687717
125.972917,189,643.243721,0.06917065
124.761895,186,643.868252,0.08336275
183.059883,223,644.534247,0.06598563
98.231974,213,645.183428,0.032121617
132.361098,236,645.854553,0.04610003
178.885935,208,646.498804,0.11309504
232.554575,226,647.617445,0.17724662
133.195606,203,648.257259,0.046034332
211.418472,252,648.943123,0.07609333
137.01274,248,649.623601,0.022670466
203.436855,196,650.257312,0.19546026
199.737231,146,650.846112,0.3317914
182.18169,133,650.967578,0.2536374
193.105956,160,651.570508,0.21308216
183.968975,251,652.709406,0.01585194
120.996637,187,652.881279,0.016976008
201.245227,191,653.518185,0.26479775
187.373815,206,654.159927,0.10179708
189.734943,273,655.316892,0.0006785088
124.435918,234,655.985701,0.0038085454
165.619898,314,657.193524,0.043329548
113.174305,180,657.356693,0.030822305
140.629376,213,658.471567,0.02101276
189.584507,247,659.156929,0.07795458
120.68267,173,659.776371,0.057791788
147.239931,154,659.91815,0.18767177
184.225914,209,660.569581,0.12702887
146.972802,207,661.219056,0.0107161505
201.533885,204,662.32771,0.22364892
146.17978,239,663.006529,0.015895436
196.468044,173,663.625827,0.23456465
185.557216,136,663.749654,0.33277854
200.371388,167,664.373081,0.23143645
178.929189,290,665.558392,0.049268916
169.806144,140,665.687656,0.16207837
215.401116,168,666.329112,0.27458254
163.645316,238,667.031224,0.04786614
220.065534,213,667.707435,0.29061568
222.94172,198,668.367486,0.23751564
222.402161,216,669.04572,0.13883342
145.174295,206,669.712614,0.029100053
146.959623,298,670.934412,0.0011292542
168.621426,175,671.571607,0.16278438
138.213049,277,672.31161,0.00040688214
213.804643,233,673.007887,0.1799491
147.875527,167,673.636706,0.003847349
196.952591,125,674.222195,0.330017
132.670901,234,674.899444,0.0044590035
183.410016,162,675.52238,0.24528593
185.469648,127,675.644608,0.2811742
127.571595,182,676.28033,0.024817938
84.491867,162,676.898161,0.110083945
149.331071,230,677.579418,0.05979831
221.40927,181,678.225075,0.3219749
215.248139,241,678.958881,0.14892182
122.665696,267,680.154335,0.0036946863
130.386982,214,680.833725,0.009526883
133.960585,252,681.552309,0.02308907
119.691993,206,682.222306,0.02047063
141.310139,280,682.968824,0.0039690305
174.586803,149,683.582856,0.32184866
161.720559,125,684.17411,0.20359263
94.872899,176,684.816184,0.079872556
118.13389,199,685.515842,0.05421468
180.014631,159,686.188126,0.291272
110.358593,196,686.827051,0.050728325
236.358112,188,687.000123,0.29006332
188.826793,164,687.625525,0.30395648
149.957824,165,688.252572,0.26543748
152.117937,153,688.868086,0.28209248
171.596776,155,689.484167,0.269424
193.578934,163,689.650095,0.2537855
208.86822,184,690.297113,0.26323137
112.83995,235,691.453735,0.011539265
210.365674,239,692.158092,0.14400254
151.06936,597,694.142377,0.0019145306
237.464138,176,694.780479,0.29937744
20.899159,1000,698.084815,0.055197313
204.199254,144,698.230337,0.29716364
214.794237,161,698.852507,0.28685224
45.80575,1000,702.156773,0.1243302
229.339834,186,702.800729,0.28250688
209.465624,137,703.399457,0.31576476
207.210793,151,704.011598,0.25269988
221.937315,193,704.207917,0.28094533
114.613394,201,704.870594,0.09255243
-5.132572,1000,708.179435,0.056624435
207.937122,138,708.77882,0.36673594
-5.053771,1000,712.085281,0.0037305641
-5.546497,1000,715.388008,0.0032122124
119.998355,221,716.070327,0.05148983
195.656126,131,716.662336,0.3426274
-31.246361,1000,719.962723,0.037401926
143.489256,252,720.678347,0.0047189984
97.669876,223,721.365686,0.020952871
97.865117,298,722.588632,0.006351525
0.396619,1000,725.890303,0.022606077
198.58148,174,726.525046,0.23558478
119.60355,196,727.183649,0.0068189055
148.36064,251,727.895918,0.019576881
229.599749,136,728.488329,0.37733692
21.81708,1000,731.795272,0.0053991
118.205536,253,732.510709,0.04067136
242.218589,169,733.140971,0.32587868
149.901892,227,733.831423,0.030086868
183.788739,141,734.434158,0.24791156
228.065154,168,734.604579,0.29908767
201.798462,129,735.193788,0.32606664
142.088147,176,735.831692,0.010796124
228.342089,172,736.466037,0.25905734
212.493552,183,737.111536,0.2199149
14.278765,176,737.941875,0.3538431
-147.982331,214,738.630571,0.07179864
-157.414912,258,739.334433,0.023615541
-116.177914,283,740.056848,0.04035431
-164.063768,188,740.687792,0.006240949
-166.339978,129,741.270806,0.06272321
-160.993513,107,741.37309,0.021607637
-146.003921,174,742.055206,0.026981216
-150.114944,320,743.325485,0.043722816
-180.204785,236,744.037956,0.09717629
-206.618732,185,744.683889,0.12197039
-157.220345,133,745.27782,0.024198448
-145.77801,214,745.953949,0.047511563
-157.084212,166,746.581654,0.09020396
-162.95975,127,746.709211,0.03154817
-162.889846,193,747.363882,0.034818944
-146.798288,176,748.06917,0.018288227
-167.718961,202,748.793582,0.036608808
-186.77533,476,750.194566,0.010678316
-142.987138,188,750.841789,0.04624527
-177.981825,373,752.14082,0.052548137
-196.437816,265,753.325321,0.07565942
-186.808948,328,754.115695,0.059505444
-155.438915,167,754.743653,0.052981555
-145.754843,129,755.334195,0.014536766
-145.436053,297,756.093626,0.040004577
-161.293411,149,756.702575,0.050588954
-183.96841,353,757.956232,0.082218654
-101.860543,1000,761.178393,0.14721264
-167.318477,135,761.315095,0.019721614
-157.375414,193,761.971082,0.01258514
-140.975533,134,762.565475,0.009937509
-223.011247,384,763.881093,0.08528651
-193.647859,254,764.5972,0.0050659073
-135.069755,206,765.258256,0.03319588
-123.063299,238,765.951251,0.07641838
-170.809703,147,766.554351,0.044866264
-172.523645,324,767.79944,0.101674505
-61.658238,1000,771.087663,0.07111738
-125.186487,1000,774.390124,0.19193023
-186.613704,297,775.142351,0.058366694
-173.421866,153,775.756828,0.012022278
-161.127398,131,776.345926,0.05804283
-215.903556,377,777.637944,0.09093623
-199.692114,318,778.408161,0.032798402
-166.823207,119,778.989513,0.12906134
-172.534028,233,779.686002,0.027596543
-139.029483,1000,783.002466,0.020361533
-169.808497,165,783.628632,0.03468161
-109.987656,1000,786.844272,0.08804634
-188.47099,150,786.98614,0.18899746
-140.903463,151,787.592283,0.0030832565
-170.631419,267,788.756387,0.011971908
-43.269412,1000,792.054819,0.033963393
-180.358992,219,792.730506,0.07681093
-188.927066,292,793.46919,0.027302956
-152.807385,161,794.091173,0.06939462
-172.199507,178,794.732453,0.03225318
-73.962105,1000,798.016752,0.021689648
-168.507797,170,798.630802,0.0378003
-142.51957,175,799.25024,0.069210716
-64.832648,1000,802.453467,0.018734314
-202.29337,365,803.24135,0.033684358
-134.079885,192,803.875608,0.051695537
-208.818904,820,806.451099,0.20689721
-173.520115,173,807.069582,0.15046963
-180.522812,358,808.312747,0.09094723
-157.280226,166,808.922043,0.059361823
-66.252567,1000,812.12475,0.018715838
-173.412043,413,813.416536,0.033976413
-138.948139,398,814.699689,0.05256169
-102.165604,1000,817.903073,0.07954499
-101.586992,1000,821.107537,0.059899546
-95.005612,1000,824.346474,0.045683894
-61.356201,1000,827.57474,0.026437944
-73.144386,1000,830.795837,0.07220079
-159.412795,270,831.86692,0.027481636
-138.547223,1000,836.276869,0.15690704
-100.101302,1000,840.521444,0.007435545
-173.324429,197,841.388292,0.14148214
-199.582095,310,842.988195,0.053316012
-177.083134,238,843.896821,0.12004512
-193.686676,404,845.530664,0.011110003
-209.237041,213,846.295016,0.058118157
-180.5805,475,848.422822,0.1440718
-203.870747,346,849.275829,0.043529447
-173.399575,346,850.740705,0.07320074
10.437081,1000,854.25844,0.047145028
-211.296412,481,855.793707,0.07971014
-230.286632,408,857.173243,0.17873049
-301.11636,775,860.027559,0.07979938
-204.074764,417,861.367914,0.016125884
-221.686478,836,864.583235,0.021667918
12.501242,397,866.094237,0.14197631
-54.480286,1000,869.69972,0.015745644
60.228357,1000,873.155549,0.048064765
237.199284,962,875.936944,0.064312
69.256314,1000,879.19788,0.07545173
173.580414,750,881.748827,0.008209234
143.904246,476,883.12697,0.003514942
71.209167,1000,886.371523,0.02468538
26.287574,1000,889.739022,0.06339135
42.709251,1000,892.969905,0.024535151
175.234806,1000,896.201502,0.037931826
211.930694,867,899.316005,0.016266642
89.762814,1000,902.550512,0.092725076
195.228037,671,904.547618,0.0053549036
204.199489,791,907.119969,0.013445708
231.7992,777,909.678963,0.03956995
205.205125,657,911.670713,0.039679635
207.00929,755,914.237402,0.0630544
96.567789,1000,917.663139,0.019726919
214.33827,707,920.329403,0.049506016
235.412904,686,922.434294,0.044429913
225.381636,776,925.089788,0.032133892
28.730702,1000,928.546125,0.13802412
70.556494,1000,931.97192,0.015261776
135.818479,1000,935.318234,0.013277083
220.515163,694,937.45456,0.035034478
134.502964,1000,940.892246,0.03744406
186.724986,428,942.92766,0.080590725
246.75601,799,945.821953,0.020397311
18.998091,1000,949.46744,0.10740753
246.839522,703,951.640396,0.0072951894
217.448116,805,954.288659,0.030653926
202.700843,748,956.872804,0.0032382407
177.311193,699,958.957127,0.013504625
102.158434,1000,962.25178,0.033244226
243.475673,552,964.180219,0.03370906
203.730738,702,966.709506,0.008898147
234.577257,501,968.123523,0.3925482
241.83047,662,970.165548,0.01891472
211.889946,754,972.754704,0.008069671
95.318856,1000,976.046031,0.040288974
72.647099,1000,979.316776,0.11071742
58.455539,1000,982.635278,0.07582088
130.453322,1000,985.944206,0.014942986
242.885158,838,988.663567,0.028038476
13.327151,862,992.047158,0.03627887
-288.124977,904,994.782305,0.01688767
-259.278735,752,997.66915,0.02210285
-194.013155,627,999.892651,0.089558914
-259.983077,823,1002.642867,0.008331942
-234.103104,844,1005.315582,0.03451067
-212.440836,777,1007.897339,0.014013405
-264.533064,512,1009.778574,0.17627034
-242.921661,866,1012.435047,0.10569737
-244.863048,695,1014.953682,0.08615701
-225.757239,780,1017.540756,0.08107324
-66.009309,1000,1020.743186,0.051676784
-194.039753,382,1021.547638,4.8708574e-05
-36.195957,1000,1024.746426,0.05401085
-79.55066,1000,1027.938613,0.13955411
-9.800706,1000,1031.114454,0.0017319951
-48.892849,1000,1034.292606,0.13188924
-46.906679,1000,1037.523243,0.0013557092
-50.114418,1000,1040.723634,0.1138274
35.182561,1000,1043.941432,0.00045561927
-58.457975,1000,1047.196683,0.08153158
-62.244679,1000,1050.397524,0.08863935
-45.624925,1000,1053.594298,0.006641047
-49.001561,1000,1056.791503,0.012688339
-43.545595,1000,1060.024859,0.005601567
-25.035197,1000,1063.224354,0.056271512
-101.190991,1000,1066.426026,0.01419999
-104.845025,1000,1069.634999,0.030524883
-75.745886,1000,1072.833603,0.020154176
-35.335939,1000,1076.033494,0.043348428
-11.583197,1000,1079.233551,0.06586181
-19.266762,1000,1082.476251,0.034731902
-67.57986,1000,1085.702232,0.019142747
-29.817205,1000,1088.941164,0.083724745
-63.296288,1000,1092.160209,0.0079513425
-42.44342,1000,1095.350116,0.032336343
23.253351,1000,1098.525116,0.0001266122
-63.233384,1000,1101.748397,0.06085442
79.508153,1000,1104.987635,1.97359e-08
-44.772293,1000,1108.223827,0.008034047
-34.156151,1000,1111.523833,0.08195386
7.186328,1000,1114.993198,0.054066103
61.917355,1000,1118.254017,0.044171922
