#{"t_start": 1768917393.0061507, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
-14.748897,1000,74.379221,0.025119834
-35.558792,1000,77.627659,0.005052329
-9.738497,1000,80.870229,0.0010500245
-92.545398,1000,84.091073,0.0041509885
-74.74502,1000,87.309747,0.010214494
-77.076591,1000,90.75374,0.03146936
-19.523975,1000,94.065582,0.020164216
-0.756915,1000,97.370313,0.0074464916
-83.038623,1000,100.679987,0.08427625
-73.422506,1000,103.986601,0.016446998
12.84619,1000,107.297133,0.025678817
-103.979097,1000,110.60911,0.01920372
-61.821626,1000,113.923679,0.03452522
-68.181565,1000,117.230005,0.057043493
-76.794492,1000,120.525445,0.040302634
94.905012,1000,126.245619,0.06398101
75.516098,1000,129.592988,0.032733794
47.353162,1000,132.934673,0.0543885
73.681586,1000,136.222533,0.033272665
57.758848,1000,139.49581,0.010585909
79.316719,1000,142.716706,0.052272536
74.550346,1000,145.980994,0.071791306
76.587153,1000,149.285947,0.0419881
16.926352,1000,152.538757,0.07492945
61.001424,1000,155.843037,0.029662056
28.376647,1000,159.149703,0.041543894
53.843511,1000,162.452586,0.07904934
31.562783,1000,165.753772,0.009929025
113.539162,835,168.893053,0.00033817143
73.067104,1000,172.194845,0.031571575
27.782748,1000,175.495679,0.0643762
54.624872,1000,178.80058,0.058633722
20.904796,1000,182.104138,0.09552343
58.388774,1000,185.406327,0.04546877
33.653675,1000,188.710514,0.049991548
53.30804,1000,192.016952,0.049085118
69.071851,1000,195.318968,0.059977297
50.907824,1000,198.60785,0.037467655
15.52873,1000,201.903998,0.0574859
33.044813,1000,205.211399,0.011956645
41.353761,1000,208.458822,0.037862547
54.891516,1000,211.774142,0.047015857
63.725338,1000,214.989253,0.04228584
67.574306,1000,218.284096,0.05681054
74.470038,1000,221.604709,0.04127146
151.663188,932,224.33567,0.010380749
39.593413,1000,227.542068,0.048559383
50.850314,1000,230.749813,0.08876381
44.564186,1000,234.052903,0.05211837
114.343306,394,235.368236,0.07017293
16.665333,1000,238.67041,0.019570949
55.202841,1000,241.972535,0.0672725
37.105549,1000,245.275534,0.059680577
-72.004094,1000,248.782155,0.026497556
-96.427038,1000,252.162242,0.054657277
-98.270525,1000,255.431657,0.0011477763
-34.502071,1000,258.642221,0.040033538
-74.043078,1000,261.849064,0.028286492
-7.908534,1000,265.055652,0.025969476
-66.821956,1000,268.261827,0.03970962
-63.582352,1000,271.465534,0.016306454
-29.318763,1000,274.671145,0.047903158
-45.232213,1000,277.879038,0.020304041
-106.332669,1000,281.097917,0.017872967
-70.320084,1000,284.303726,0.022819811
-21.389906,1000,287.50653,0.058359023
-83.479424,1000,290.721875,0.012529809
-64.716085,1000,294.014866,0.06320485
-114.019602,126,294.588559,0.09584728
-25.110524,1000,297.795413,0.040140986
-56.69018,1000,301.029013,0.03185482
31.034535,1000,304.336763,0.035879955
-39.407454,1000,307.644039,0.031106578
-38.760006,1000,310.945721,0.037133057
-9.575862,1000,314.170635,0.016500046
-78.15916,1000,317.365857,0.040070638
-78.130186,1000,320.56195,0.00072308886
-86.660615,1000,323.760567,0.0005413849
-73.936007,1000,326.958588,0.03528609
47.404734,1000,330.158665,0.00082832074
-99.126738,1000,333.359545,0.058444813
-28.79435,1000,336.567517,0.022770066
-83.172827,1000,339.77971,0.06708503
16.335685,1000,342.98101,4.6825862e-05
4.695231,1000,346.192791,0.038702127
-35.937092,1000,349.496654,0.03554689
-41.511883,1000,352.792627,0.0054429267
-133.740174,105,352.89807,0.2604988
-14.847986,1000,356.199852,0.034786288
-30.172371,1000,359.486091,0.024270922
-12.778495,1000,362.699958,0.039383236
-51.811883,1000,365.94673,0.0034133813
14.827882,1000,369.449542,0.0010384525
54.340514,1000,372.944576,0.023982678
143.774777,291,374.182684,0.0019295347
47.143996,1000,377.449799,0.037660897
48.157024,1000,380.858593,0.02629188
10.427853,1000,384.178721,0.025131255
71.188579,264,384.883876,0.042758834
85.482978,201,385.530656,0.05977094
118.208319,138,386.120665,0.050185286
121.192613,130,386.695124,0.06567952
21.078105,1000,389.881473,0.033465344
127.831842,887,392.518281,0.008368865
159.568758,274,393.221923,0.054447684
44.108458,1000,396.467113,0.057465293
162.226944,265,397.651205,0.0329898
94.165305,1000,400.935067,0.051587496
103.480247,139,401.076333,0.0044424473
71.191714,145,401.68349,0.048392322
127.205512,144,402.291797,0.052400723
172.329251,545,404.223614,0.05301816
74.361866,1000,407.494641,0.035699937
97.924696,153,407.632816,0.12589239
133.196858,272,408.790068,0.022054749
92.933828,139,408.917355,0.071191356
-35.553551,1000,412.11465,0.05197559
115.102766,231,413.235131,0.06734421
125.668111,170,413.389338,0.11859025
189.400546,222,414.500922,0.0038295544
121.394863,269,415.200602,0.09027771
160.494783,172,415.813545,0.06053927
110.990503,138,415.939693,0.047466695
157.81525,181,416.559603,0.03111381
116.444033,120,417.124046,0.13166001
127.17592,122,417.690159,0.031646177
105.184196,144,417.826965,0.06913317
159.885995,243,418.532856,0.03372802
144.736614,240,419.694583,0.061145604
156.699481,286,420.445166,0.035402182
119.734953,152,421.059364,0.06666395
118.791624,147,421.667201,0.11463209
138.994902,162,421.832115,0.0071076173
148.971943,203,422.49692,0.05503263
99.839944,153,423.111414,0.13340475
145.393447,581,425.078136,0.11924812
123.014197,119,425.65047,0.13540302
147.434933,262,426.342572,0.032930907
170.672908,369,427.632944,0.08006803
151.985394,303,428.401665,0.060503043
160.511449,220,429.083965,0.02837357
98.71732,166,429.713196,0.09401664
112.869662,194,430.367435,0.107491955
111.27943,211,431.04064,0.10529754
133.804527,201,431.702322,0.034207173
103.745521,150,432.314979,0.006695739
166.529943,232,433.008804,0.016676446
105.893635,149,433.618124,0.12427343
150.188223,164,434.235443,0.029663552
140.58811,272,434.965817,0.108433574
118.657667,154,435.579812,0.027180826
107.593275,143,436.183732,0.115520835
152.283115,286,436.934044,0.051340453
185.493224,248,437.643775,0.03827868
127.785298,143,438.250244,0.027567197
107.87922,179,438.890004,0.036219165
144.26942,231,439.582048,0.025222832
155.681742,299,440.801777,0.04357533
118.032692,221,441.483181,0.11313097
122.5993,146,441.632331,0.015788341
121.64656,138,442.232559,0.02582121
159.671552,199,442.893362,0.017500134
173.7927,372,444.185168,0.06614346
113.667574,198,444.844327,0.10276351
101.073209,168,445.472619,0.033533506
148.8056,271,446.207065,0.08822601
153.077321,305,447.432329,0.06103164
97.161306,174,448.064615,0.102279186
110.308716,218,448.745101,0.03542621
93.15975,179,448.927059,0.030847572
81.561964,148,449.537441,0.09145176
138.335543,215,450.214351,0.022062296
161.471549,202,450.874101,0.046650708
108.905809,145,451.479014,0.018529491
128.648959,213,452.156976,0.08644987
177.175837,261,452.852363,0.022908172
166.13068,251,454.020755,0.04778781
118.554677,222,454.705276,0.01749692
112.398378,161,455.327446,0.028975783
161.892518,286,456.074857,0.041505747
133.050945,193,456.729599,0.10744764
100.87498,200,457.392081,0.07839765
144.296298,184,458.036696,0.02981993
100.17756,182,458.680798,0.028671624
150.338839,209,459.350876,0.011867659
89.002137,183,459.995427,0.09626757
97.008751,150,460.607225,0.12371944
125.654283,171,460.781077,0.01605285
100.772288,202,461.44536,0.09420981
121.213037,169,462.076037,0.027741898
164.465784,410,463.408957,0.10150981
84.606859,217,464.09046,0.07552044
137.608076,160,464.712057,0.036394153
73.121983,170,465.365113,0.027659036
145.228611,407,466.696957,0.088353224
129.145349,133,467.290221,0.058760423
95.253111,148,467.440816,0.118916415
85.606655,141,468.043118,0.1158743
152.680409,195,468.699517,0.048636615
85.094132,156,469.314868,0.00042283724
124.864628,187,469.96351,0.11194464
106.093347,208,470.633555,0.045095496
105.785767,187,471.276733,0.12504177
116.134001,298,472.037113,0.098265424
93.317995,137,472.634886,0.045461934
169.963982,200,473.295405,0.032553893
117.302977,201,473.958134,0.11544434
137.258136,267,474.687871,0.10981616
109.187376,152,475.301299,0.09963749
103.617049,134,475.894796,0.058517925
130.759885,146,476.043763,0.048660442
126.023245,226,477.190972,0.022372555
93.373732,158,477.351516,0.1111614
119.527025,217,478.489538,0.11659075
143.774376,150,478.642369,0.039359145
125.543256,118,479.220128,0.11404426
110.27142,166,479.846309,0.09972918
117.375064,133,479.981756,0.057870377
96.520802,148,480.590982,0.09522797
162.334996,170,481.220969,0.0588934
158.412851,158,481.840147,0.05293939
198.720057,229,482.530737,0.048149046
128.633974,123,482.656529,0.023818698
111.945906,218,483.793528,0.109315015
107.382959,134,483.92994,0.04221826
121.212299,182,484.573867,0.115267396
122.919628,167,485.201272,0.1123987
129.878883,123,485.784017,0.13116921
131.55309,134,485.920697,0.08380339
155.858197,164,486.545364,0.03978554
181.832275,225,487.232683,0.04447427
128.517727,215,487.908928,0.12048783
127.433127,161,488.531152,0.117802806
111.710941,119,489.111722,0.0595413
152.555925,168,489.741314,0.041176036
208.00827,632,491.7516,0.08709249
-77.389478,487,493.352809,0.10386042
-164.414941,148,494.022154,0.07546173
-243.771085,970,497.347096,0.03799659
-178.767565,241,498.086471,0.0025463253
-185.867962,346,499.36616,0.036123794
-125.910004,164,499.515529,0.007284228
-189.698997,334,500.727789,0.019749444
-218.507699,285,501.912037,0.03482223
-224.226814,288,502.629873,0.015205572
-176.368096,184,503.251585,0.009483068
-131.113324,214,503.901174,0.047456525
-108.848779,143,504.488013,0.031696253
-138.144821,245,505.181826,0.040221453
-234.263577,663,507.179924,0.008889498
-227.819501,702,509.657336,0.030716954
-164.378173,186,510.288321,0.059328098
-173.910151,170,510.901929,0.041348334
-187.671694,147,511.036771,0.07945263
-136.376901,118,511.603373,0.079883
-180.657548,181,512.228359,0.04636638
-208.212572,573,514.12937,0.041291356
-205.245201,215,514.785392,0.026039401
-168.291529,121,514.895372,0.051333997
-152.171259,171,515.512425,0.04720894
-144.782013,112,516.074141,0.04528455
-167.070447,128,516.191868,0.05247683
-124.523571,179,516.815248,0.122930616
-163.535078,212,517.467115,0.0162805
-137.987168,117,518.033085,0.0036091988
-170.928223,444,519.353234,0.033046775
-128.927703,168,519.965785,0.028728588
-176.607006,467,521.313085,0.017080374
-101.990806,164,521.925879,0.01615304
-143.21598,125,522.499466,0.09396008
-208.574739,349,523.276575,0.031536195
-166.856919,165,523.885554,0.05473943
-189.596445,399,525.168841,0.040528417
-142.985698,198,525.809401,0.005658371
-221.616793,374,527.068951,0.03046625
-178.141699,202,527.712513,0.0057441145
-103.077268,159,528.316525,0.013297704
-136.865224,167,528.928733,0.025187695
-172.835505,155,529.53023,0.016962953
-123.557918,133,529.650681,0.0417644
-179.16007,360,530.898512,0.00959822
-135.239672,120,531.467789,0.030654285
-161.934505,235,532.140815,0.0072021936
-133.749043,176,532.759693,0.0069107204
-208.29083,424,534.062744,0.00050918426
-164.484241,457,535.399066,0.0699351
-207.834515,679,537.88173,0.06928966
-140.316745,138,538.008351,0.011028822
-179.35688,156,538.60936,0.13036697
-191.340346,202,539.253488,0.108535044
-132.774283,187,539.884451,0.07371078
-151.463293,356,541.14184,0.051284693
-143.819402,221,541.808152,0.03953815
-87.00273,1000,545.008025,0.006936826
-141.139275,191,545.639914,0.044515073
-204.669593,294,546.376783,0.01132671
-213.118231,250,547.062551,0.15670368
-140.537738,305,548.255472,0.042449694
-161.807004,245,548.938814,0.07242833
-182.935677,318,550.145628,0.019270586
-162.272811,148,550.748414,0.010541147
-145.980883,1000,553.951808,0.06444897
-131.38804,133,554.073677,0.07402913
-201.334628,327,555.291023,0.0024268343
-16.616132,1000,558.513847,0.009126032
-145.857746,200,559.156089,0.00087280094
-195.991618,304,559.892178,0.070824094
-24.455102,1000,563.096725,0.04468794
-43.227566,1000,566.294876,0.0032502026
-146.566604,274,567.460992,0.050808787
-200.26857,313,568.205824,0.07842645
-25.739228,1000,571.341954,0.046793774
-14.840983,1000,574.479267,0.07038342
-206.113004,345,575.71279,0.04084344
-129.020296,136,576.29855,0.10834817
-113.122093,131,576.418995,0.02761746
-5.584495,1000,579.628895,0.02689794
-168.1165,245,580.770501,0.116843484
-156.063171,148,580.904234,0.098642014
-172.910391,255,582.055631,0.13728927
-103.288095,132,582.176378,0.0864095
-159.321514,181,582.801244,0.24122149
-184.684655,174,583.423129,0.25095895
-149.40296,123,583.995109,0.072379366
-0.084351,1000,587.153899,0.011924942
-29.576562,1000,590.358068,0.010316309
-51.053485,1000,593.559324,0.025475102
-40.057433,1000,596.761307,0.057833735
-141.117125,155,596.901646,0.054271355
-172.601441,225,598.023304,0.050021686
-32.827697,1000,601.144067,0.0021582986
-167.957802,291,601.869205,0.037997678
-195.566106,467,603.210739,0.031855337
-139.008228,187,603.8399,0.08365397
-43.94077,1000,607.048082,0.024793692
-56.642774,1000,610.266821,0.0063235676
-177.612474,134,610.849365,0.28240988
-137.078487,212,611.501572,0.02581859
50.00807,1000,614.940913,0.055856142
113.008987,218,615.601328,0.043044817
242.903547,228,616.282814,0.25380856
218.472136,236,616.963946,0.13181724
104.17377,244,618.156491,0.040043093
135.089303,293,618.878592,0.035208028
198.98747,247,619.570081,0.05102494
112.019301,203,620.291193,0.039086454
217.364485,212,620.940093,0.20486861
113.916692,215,622.064276,0.004962831
120.096232,268,622.777313,0.013847156
121.604666,192,623.427014,0.03503555
166.886655,462,624.807861,0.070101395
122.305848,224,625.493035,0.0117895035
198.567081,136,626.09041,0.2949758
179.88336,336,627.348925,0.009847309
190.426608,155,627.507007,0.18396635
210.601782,228,628.656054,0.09645704
157.969367,171,628.829144,0.1278136
99.449442,204,629.493965,0.023041835
124.23364,339,630.750616,0.06803871
111.920749,247,631.459297,0.00649867
193.25971,198,632.120621,0.1746068
166.79653,148,632.729125,0.2660795
129.655811,270,633.460627,0.020554192
86.046509,170,634.089798,0.0873539
203.456274,184,634.731692,0.1504304
119.098105,256,635.447496,0.035181087
189.216686,190,636.097112,0.22146685
190.667592,471,637.947116,0.03792657
106.815516,201,638.610716,0.015501843
125.465352,214,639.285615,0.033121813
115.239435,210,639.958557,0.048910823
156.117468,341,641.221255,0.015215079
91.904958,189,641.855862,0.03731798
101.402968,180,642.02037,0.05827945
165.557569,245,643.154017,0.035400193
151.171401,241,643.828836,0.007504043
152.108886,301,644.566759,0.02005602
178.017391,197,645.201133,0.08934293
104.482515,232,646.322951,0.035526756
119.440399,236,646.994693,0.02136218
161.229522,131,647.113484,0.24140254
184.593179,296,648.294644,0.005782773
95.507182,219,648.951004,0.016729224
206.531581,147,649.539577,0.2602332
186.793963,169,649.692683,0.19311915
103.871237,206,650.791561,0.034504797
182.383471,157,650.93497,0.1684618
207.864087,191,651.565627,0.13787122
167.914702,142,652.151238,0.23628446
151.572126,378,653.41428,0.04366785
149.331676,298,654.139575,0.03528711
193.063615,180,654.75737,0.19001912
143.636792,258,655.903073,0.03894151
170.892821,132,656.023096,0.27969965
210.819819,142,656.606832,0.39386338
206.349901,198,657.255055,0.28025225
206.640777,145,657.845907,0.3126257
119.089437,224,658.511204,0.003177747
212.916556,223,659.174731,0.061666157
159.609789,275,659.886586,0.028687451
202.10881,149,660.48469,0.2453789
92.647461,180,661.110398,0.032618582
209.451722,204,661.757643,0.19124398
131.121355,241,662.438941,0.0144594135
190.705018,167,663.052418,0.23162976
156.330955,336,664.289902,0.031826045
169.081035,199,664.932332,0.11160401
132.322559,199,665.574543,0.025001384
200.094852,168,665.744633,0.31654304
155.108135,243,666.91005,0.030615652
124.905262,265,667.639982,0.02038657
188.565484,139,668.240109,0.28847042
111.95768,218,668.92311,0.027014224
179.683796,138,669.061286,0.2632782
179.819124,140,669.661076,0.2424052
178.136773,144,670.266848,0.29810554
212.94275,131,670.858998,0.35371548
107.630027,196,671.517754,0.03177557
142.658536,162,671.682588,0.015038177
212.099752,186,672.330378,0.23704438
213.256878,189,672.98097,0.26470676
106.969444,176,673.618413,0.037795696
126.369295,226,674.305394,0.009245685
104.17507,173,674.922203,0.05475522
181.97935,293,676.137511,0.01419433
134.514114,238,676.825822,0.0058960724
167.847614,324,677.594944,0.04240961
205.526615,206,678.265908,0.30608138
231.249683,193,678.950446,0.30565724
203.236611,197,679.613365,0.19450267
161.246535,167,680.244924,0.24401852
147.445713,196,680.906134,0.013478019
105.090996,184,681.555761,0.027080633
227.668744,188,682.206427,0.30005723
132.528808,227,682.899368,0.014278186
165.110175,245,683.611913,0.10029219
152.862167,202,684.28094,0.011677066
160.23934,150,684.897163,0.2750683
154.035043,304,686.211833,0.025452973
98.209504,184,686.839837,0.09586396
170.042229,268,687.553158,0.06890065
132.981009,292,688.309366,0.048412338
168.123573,129,688.900668,0.31204844
209.562532,195,689.558116,0.22856
147.29967,269,690.290623,0.014285782
159.068859,176,690.928298,0.01699138
104.274081,228,691.619307,0.033633873
181.335705,142,692.225386,0.2592065
217.285336,152,692.838772,0.31699073
108.162372,232,693.533342,0.063011594
197.030572,201,694.197303,0.1846039
23.834191,1000,697.501492,0.015944816
209.345376,560,699.445592,0.10684709
164.490324,196,700.102956,0.0031138458
222.674699,164,700.728233,0.33517882
41.111014,1000,704.031589,0.073271014
165.538321,513,705.470015,0.017716615
197.805458,124,706.056324,0.4124491
194.173258,128,706.185875,0.33018002
217.427331,285,707.393177,0.16001882
194.736944,268,708.121841,0.14514503
193.174364,409,709.453026,0.015570059
152.660561,316,710.68979,0.0138696795
203.421719,246,711.397991,0.20430607
237.284775,203,712.063699,0.28108937
-6.721386,1000,715.366446,0.029906783
127.946195,241,716.068901,0.034382638
171.508775,150,716.681132,0.2560388
15.56572,1000,719.981388,0.0049152137
104.667671,259,720.703974,0.0046996945
245.98153,214,721.382581,0.26483417
100.631969,226,722.531183,0.018793268
130.867924,261,723.255481,0.0052301106
193.188342,505,724.680608,0.072753705
180.226498,288,725.887817,0.047625743
200.332006,263,726.613412,0.13923368
225.074105,251,727.326673,0.17947716
103.059056,200,727.987502,0.06266088
241.146532,166,728.610251,0.32889634
226.364321,195,729.267132,0.24972354
125.278595,221,729.948467,0.02141898
191.094141,123,730.532686,0.3473182
122.102994,216,731.209685,0.031444605
220.709468,187,731.859618,0.24879384
99.453079,200,732.521434,0.06999726
194.328779,125,733.106158,0.35288474
229.681355,219,733.788451,0.2749022
157.04243,278,734.529904,0.005014829
189.335686,252,735.244404,0.09274511
100.354727,176,735.88222,0.09117428
199.205837,264,736.609451,0.09967185
95.501835,186,737.258543,0.034405753
-148.577181,205,738.12497,0.009967263
-162.252405,263,739.301049,0.10006763
-226.754895,804,741.947539,0.08795484
-134.487099,155,742.562963,0.04801139
-143.140922,164,742.720601,0.0542388
-176.06044,265,743.957375,0.038219884
-137.376096,173,744.585848,0.05629977
-165.66919,160,744.74875,0.057091348
-172.446082,251,745.921469,0.030567076
-149.798802,182,746.104724,0.0012771224
-170.75231,193,746.760725,0.025078308
-126.599231,167,747.389013,0.0671566
-136.118855,142,748.057921,0.012986714
-152.671583,136,748.716006,0.0067773582
-143.742187,124,748.842412,0.0018564591
-153.309446,147,749.450109,0.011627543
-167.235199,163,750.074504,0.013066268
-174.071134,329,750.865219,0.0010433934
-199.768088,352,752.143251,0.12977223
-197.408867,271,753.333806,0.079594165
-203.999326,493,754.750148,0.11652797
-129.47691,235,755.447455,0.024847282
-265.719226,859,758.572266,0.09315149
-210.111446,514,759.959749,0.022014562
-142.213845,145,760.556695,0.089216195
-110.995504,1000,763.865261,0.04779158
-205.906151,374,765.160642,0.022476017
-67.298529,1000,768.448644,0.0032169383
-163.143399,117,768.562053,0.07756402
-228.594521,442,770.371974,0.06875451
-145.81887,136,770.51128,0.0112732835
-173.708793,314,771.750923,0.11139747
-159.051684,225,772.437813,0.06606201
-156.472354,134,773.031278,0.011283213
-151.749282,126,773.159845,0.042222932
-137.797343,1000,776.450658,0.15598175
-162.323789,139,777.048025,0.07234895
-151.366347,128,777.630071,0.091591865
-218.159683,687,779.696994,0.012499689
-163.220698,234,780.392901,0.21337993
-154.561086,155,781.011114,0.022703482
-173.620105,168,781.640852,0.057577383
-218.602958,360,782.927524,0.060471285
-83.605657,1000,786.170527,0.024657052
-214.823372,353,786.950983,0.052080322
-183.717564,185,787.591025,0.10987523
-156.739543,152,788.189934,0.00046287614
-206.411922,268,788.89469,0.0063964375
-140.872646,155,789.510412,0.07871391
-174.219694,362,790.800745,0.038871337
-34.602137,1000,794.086966,0.050650313
-209.17648,884,796.806767,0.078163296
-179.756114,202,797.457901,0.13986495
-128.985992,198,798.110172,0.0031226904
-107.291627,242,799.249895,0.043532602
-163.612284,192,799.884141,0.022960125
-165.416922,190,800.05668,0.037382018
-97.754962,1000,803.257793,0.11272543
-201.464437,171,803.871642,0.15763634
-143.98922,1000,807.07262,0.008259291
-166.28479,171,807.687911,0.07448315
-193.775748,450,809.012185,0.017777687
-175.344444,260,810.166319,0.40646383
-152.99246,436,811.480457,0.02080947
-172.718058,209,812.130248,0.04272372
-166.824906,156,812.730292,0.15458322
-166.690151,344,813.501068,0.039093126
-178.89813,281,814.676869,0.38602883
-171.344287,167,815.288273,0.1108552
-125.465989,393,816.56327,0.039517332
-64.056884,1000,819.761219,0.06624374
-181.756964,253,820.455433,0.13560724
-170.850379,476,821.812712,0.1217834
-37.173168,1000,825.04551,0.023156436
-151.770591,168,825.657743,0.12290643
-171.551814,148,826.256526,0.20604034
-75.562235,1000,829.499354,0.08895896
-195.467152,373,830.753695,0.07042554
-127.74154,804,834.3129,0.0012946508
-112.785772,1000,838.614307,0.10116299
-240.348726,308,839.632792,0.095182456
-184.406106,448,842.022135,0.023187513
-193.624284,481,843.872484,0.17149626
-34.186768,1000,847.765606,0.0047069485
-205.546947,371,849.191759,0.1744789
-144.053991,360,850.65974,0.04696425
-167.602808,286,851.528145,0.18159755
-30.02729,1000,855.029098,0.006200938
-223.756025,440,856.433445,0.24441367
-178.40536,448,857.90344,0.007707687
-57.633376,1000,861.387103,0.009918795
-196.578695,406,862.755883,0.09915704
40.468175,852,866.142512,0.062433593
7.388719,1000,869.746491,0.092647165
281.984802,852,872.580388,0.00033730635
192.151136,650,874.61258,0.059004433
177.666881,396,875.918239,0.252426
232.545287,729,878.467576,0.038705442
169.019374,394,879.760137,0.16523856
236.192984,865,882.415139,0.052757688
63.061106,1000,885.669757,0.08577848
25.236236,1000,889.041389,0.055377528
54.499698,1000,892.271366,0.13728574
32.950576,1000,895.501878,0.1448495
213.17727,702,898.003345,0.0200616
96.819702,1000,901.236815,0.052812103
53.485515,1000,904.462096,0.06520578
232.926092,850,907.087405,0.012777581
80.762094,1000,910.312887,0.11054497
114.81344,1000,913.569159,0.041985773
248.254339,929,916.76861,0.055521503
213.775499,773,919.162191,0.023105524
230.664904,614,921.661352,0.024716351
55.085029,1000,925.011662,0.06101889
263.589547,519,926.473115,0.65695804
238.56503,481,928.474682,0.34483862
101.871642,1000,931.898842,0.047137074
40.779814,1000,935.247914,0.010535497
65.337024,1000,938.620665,0.061222173
215.991641,774,940.89605,0.026804091
219.092921,313,942.235809,0.113684736
250.568101,532,944.423278,0.635599
227.062192,787,947.290257,0.011896431
209.062285,711,949.600669,0.04992662
20.483856,1000,952.97781,0.08317168
245.819671,736,955.552061,0.060905047
202.51988,692,957.626086,0.034479637
209.780981,588,959.597047,0.0029721681
272.778105,540,961.512252,0.6742871
158.707262,800,964.147735,0.07789131
41.338121,1000,967.432125,0.11252926
76.670089,1000,970.727644,0.05083237
159.983124,510,972.154794,0.00086737087
69.353841,1000,975.448855,0.060535386
96.59511,1000,978.716295,0.12512308
246.082822,749,981.316508,0.008948434
272.111377,859,984.028813,0.058216266
55.38428,1000,987.357994,0.050609846
211.186793,695,989.911513,0.021146711
314.672214,1000,993.434679,0.16480468
-222.075286,543,995.420143,0.006938055
-256.212356,612,997.631552,0.03140864
-65.471855,1000,1001.254355,0.029011607
-234.164158,555,1003.172926,0.020389318
-245.424145,900,1005.900967,0.15003935
-260.256414,817,1008.515935,0.031495765
-30.396923,1000,1011.759499,0.03705234
-195.770977,776,1014.358983,0.09511722
-96.620153,1000,1017.61825,0.0026015702
-82.170602,1000,1020.820652,0.060037542
-57.173352,1000,1024.020238,0.030268472
-36.744884,1000,1027.207739,0.039929744
-34.985036,1000,1030.387307,0.051459644
-41.791903,1000,1033.566978,0.0759702
-3.942042,1000,1036.779955,0.05980235
-30.108944,1000,1039.986847,0.0358642
-33.908604,1000,1043.217027,0.058251735
-8.644994,1000,1046.4544,0.031188684
-73.072427,1000,1049.671293,0.07048511
-63.107053,1000,1052.867808,0.07444794
-51.644288,1000,1056.065598,0.050416388
-46.156255,1000,1059.299129,0.0492422
-65.287523,1000,1062.496156,0.03819096
-41.038437,1000,1065.697222,0.01459449
-61.612258,1000,1068.908019,0.038395427
-73.447659,1000,1072.106675,0.0010579601
-59.190204,1000,1075.306275,0.032503493
-55.560231,1000,1078.503725,0.047676776
-26.380647,1000,1081.707665,0.01932464
-67.514043,1000,1084.952372,0.020242814
-70.30574,1000,1088.213296,0.036391377
-67.789445,1000,1091.422565,0.02959798
-21.185983,1000,1094.628388,0.05983045
-14.346807,1000,1097.800153,0.041310553
-58.165865,1000,1101.007776,0.035132624
-29.499574,1000,1104.235641,0.047695626
12.503814,1000,1107.484368,3.3054441e-06
-3.590736,1000,1110.778848,5.9419646e-05
-64.513233,1000,1114.256828,0.053960953
43.776324,1000,1117.48944,0.081392795
-145.889185,982,1120.836171,0.0
52.267142,1000,1124.109797,0.1323631
16.239444,1000,1127.357266,0.0033352943
33.377554,1000,1130.597892,0.06859067
-30.007916,1000,1133.833546,0.059181273
44.815871,1000,1137.046228,0.03236614
18.535841,1000,1140.269794,0.01447993
44.808471,1000,1143.481814,0.09192141
