#{"t_start": 1768917393.0013957, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
-35.555993,1000,283.016592,0.061849374
-38.63424,1000,286.218094,0.02586876
-97.552925,1000,289.424664,0.0180471
-49.8848,1000,292.69,0.043189008
-53.487391,1000,295.931045,0.038994126
-55.513355,1000,299.146945,0.0066745384
-42.470207,1000,302.420367,0.005456501
-81.698326,1000,305.726331,9.697394e-05
-36.633541,1000,309.032549,0.031835172
-45.009084,1000,312.286228,0.030967474
-45.94791,1000,315.510717,0.019891134
-83.637814,1000,318.705788,0.021408694
-93.42849,1000,321.901299,0.002926346
-59.515582,1000,325.10135,0.039969634
-92.142986,1000,328.300445,0.014825496
-52.846381,1000,331.501532,0.017771455
-39.748214,1000,334.698958,0.049689487
-37.616169,1000,337.907869,0.03280415
-51.43842,1000,341.119562,0.017704366
-7.187388,1000,344.323277,0.0021195074
-58.989846,1000,347.583466,0.034440316
-19.774377,1000,350.882818,0.045699622
-57.884704,1000,354.184406,0.010534323
-34.044809,1000,357.484908,0.022067908
-4.74107,1000,360.746684,0.014835518
-39.763105,1000,363.944247,0.0061463173
-94.75557,265,365.110209,0.0038197648
-57.821067,1000,368.411024,0.024104914
139.387561,1000,372.122641,0.023178173
94.604662,1000,375.403847,0.06140407
42.391542,1000,378.783636,0.02334556
50.790061,1000,382.138578,0.025588546
119.011227,155,382.294003,0.048485793
41.698413,1000,385.554357,0.040120486
104.403336,242,386.693923,0.024774227
113.149789,167,386.844516,0.042872414
121.783666,126,387.413303,0.10200349
59.435587,1000,390.602091,0.04239961
12.139748,1000,393.795775,0.054580946
131.348079,346,395.033855,0.04436207
135.719989,186,395.671898,0.07465254
95.660049,1000,398.947573,0.07474521
108.810426,168,399.577924,0.043502204
178.86077,866,402.295104,0.19554618
102.381993,169,402.926732,0.019363156
148.919107,979,406.219758,0.03856909
208.587293,994,409.407339,0.02486939
9.270675,1000,412.605271,0.011162868
116.955051,272,413.306179,0.0685571
146.442157,230,413.970875,0.04524006
160.955863,222,414.626759,0.081094384
116.835237,216,415.277665,0.10968787
146.16189,164,415.883666,0.056180734
151.430457,167,416.491197,0.058636628
122.349157,178,417.108051,0.114073865
119.79296,117,417.215284,0.08036523
80.815311,149,417.808813,0.100571595
111.211355,147,418.417513,0.071682066
113.830898,121,418.541043,0.1513268
93.062388,202,419.204823,0.101020716
111.436628,193,419.859904,0.09796071
112.502351,229,421.011693,0.08043568
120.407781,125,421.139379,0.072266296
131.276885,162,421.762459,0.04534472
110.624973,131,422.354039,0.117618814
180.304185,268,423.08541,0.03470544
140.023172,220,423.767157,0.09883894
134.642831,222,424.451274,0.114021376
175.768051,293,425.660212,0.04444717
130.47561,123,425.771819,0.0110161435
159.430064,194,426.407132,0.06452115
136.310419,200,427.069521,0.11462536
119.058539,121,427.650232,0.13799338
122.912361,286,428.400691,0.034457978
104.463429,141,429.003672,0.1240693
136.432503,229,429.69564,0.10720919
155.630889,248,430.405795,0.059734702
100.110994,178,431.045373,0.045184262
82.630023,192,431.697558,0.09848013
80.658844,184,432.345195,0.10397756
92.067334,173,432.978997,0.062247716
85.714399,165,433.603973,0.11181141
121.929784,163,434.222228,0.019787574
119.413669,221,434.898863,0.09513803
110.717912,163,435.521972,0.122757606
116.807264,232,436.217293,0.09155543
111.935822,193,436.871739,0.046671752
150.199063,238,437.572382,0.046109144
143.783018,205,438.241408,0.043642342
167.425669,353,439.515297,0.09210591
131.575904,240,440.218086,0.054102827
209.941944,471,441.610772,0.12876502
166.94305,256,442.789939,0.043898027
104.629851,182,442.975172,0.040484406
121.637075,206,443.639003,0.020551383
151.35695,235,444.794825,0.034972467
128.241583,285,445.542309,0.10408394
106.169725,182,446.186158,0.01886015
115.556595,234,446.881258,0.10614614
114.117232,294,448.094294,0.101687394
131.620067,272,448.828925,0.09020458
179.294583,335,450.087405,0.072052285
90.158312,163,450.253895,0.12373218
154.774924,212,451.381322,0.029330023
174.330438,265,452.114784,0.063792
91.471509,180,452.735549,0.11068944
80.349116,169,453.360738,0.10084366
118.524506,216,454.029975,0.11694998
90.574535,234,454.726575,0.08996971
132.571203,204,455.392228,0.016498482
157.840111,223,456.075139,0.046151124
125.163677,228,456.766065,0.114050284
97.369473,167,457.394361,0.039279684
133.030192,305,458.163177,0.061544947
140.019274,227,459.309687,0.09926131
121.850458,167,459.480166,0.006196416
105.303403,139,460.079479,0.098297395
106.577768,174,460.715592,0.03045032
84.786114,180,461.356677,0.10240664
138.304491,192,462.010873,0.021418154
165.78286,321,462.796683,0.037181932
114.233281,245,463.963709,0.07004765
159.856707,177,464.602853,0.046490956
97.900211,179,464.785154,0.027397873
125.407533,243,465.971072,0.1076235
90.422844,181,466.61388,0.034530703
106.908416,156,466.772698,0.030991482
104.172447,219,467.454065,0.08309244
116.499904,129,468.043395,0.018146716
103.102316,276,469.239304,0.108435005
150.857976,229,469.930292,0.03733538
64.205634,152,470.08537,0.028383333
130.187416,170,470.716528,0.033431742
102.502652,123,471.295446,0.14131546
102.619838,260,472.015727,0.10712647
142.159011,220,472.698502,0.09367103
108.274181,192,473.3509,0.09686623
110.95093,192,474.00504,0.08774784
166.664979,162,474.627575,0.055907324
155.713519,197,475.286474,0.01938757
166.5352,238,475.986187,0.033366673
105.578757,131,476.578445,0.051765934
176.86316,338,477.840283,0.094379164
120.659929,230,478.532341,0.08190431
121.761067,144,478.679404,0.027609715
111.041915,156,479.29474,0.12376008
173.19186,183,479.93793,0.03935247
138.417146,157,480.556963,0.047458157
149.880522,168,481.184905,0.042605866
117.535612,140,481.327504,0.13613062
156.269422,175,481.963362,0.03671893
139.828498,194,482.619183,0.112067364
102.95379,171,483.251181,0.09014811
133.704944,144,483.855168,0.036329612
166.859755,208,484.524984,0.02879444
107.793245,167,485.152745,0.044519473
129.897787,186,485.800254,0.12929727
182.178962,385,487.108189,0.07113765
116.458727,136,487.246901,0.10062082
110.358019,219,487.927222,0.099821255
170.120619,184,488.572577,0.05415466
102.927455,121,489.155221,0.10840354
112.2928,137,489.753585,0.048633866
198.928055,326,490.542112,0.058028497
-34.319488,769,493.33971,0.09259628
-129.004062,171,494.033128,0.11903049
-133.467571,163,494.653783,0.07990103
-146.381998,148,494.80465,0.10052026
-122.942306,205,495.469759,0.011177358
-146.573123,132,496.05741,0.11197262
-125.389941,191,496.766787,0.081877545
-113.035881,170,497.397619,0.03378246
-129.406153,129,498.02676,0.11256414
-142.828836,204,498.724845,0.0073602195
-148.369215,202,499.364064,0.028560946
-113.515186,157,499.507282,0.0025138995
-153.205219,296,500.685708,0.027061863
-115.745717,134,501.261126,0.012903508
-119.647622,177,501.428399,0.011589561
-122.533556,122,502.004535,0.005761676
-182.072823,156,502.602071,0.018359957
-215.640093,218,503.25402,0.011160902
-106.094304,188,503.880277,0.06909953
-86.242865,157,504.478452,0.060089085
-221.047987,196,505.126726,0.09155573
-136.727448,130,505.250429,0.08149927
-168.496698,149,505.850719,0.014980731
-221.012899,384,507.127601,0.03150513
-187.095529,245,507.810525,0.00229871
-146.731751,151,508.406474,0.017081743
-147.802828,154,509.006807,0.05832833
-144.741349,131,509.125291,0.059262216
-211.836547,484,510.947616,0.029118339
-225.058523,280,511.66232,0.087224774
-151.637756,115,512.226269,0.08564583
-125.943424,166,512.838892,0.078147784
-205.50894,208,513.486614,0.067174315
-137.287414,251,514.17564,0.07485643
-157.029747,191,514.809566,0.09980309
-129.997564,120,514.919356,0.15856028
-114.975592,113,515.482491,0.1854231
-156.70855,175,516.102221,0.039992724
-161.804491,137,516.688185,0.00086526584
-194.513372,357,517.471869,0.037273802
-142.247276,132,518.051743,0.0034415824
-158.361406,122,518.622462,0.06665747
-232.630222,843,521.223247,0.013989994
-187.803136,352,522.471153,0.057209544
-96.812249,201,523.113538,0.04286651
-115.734605,127,523.228526,0.06000718
-163.869645,185,523.856604,0.02305886
-202.473451,311,525.059869,0.13145728
-153.467127,235,525.733133,0.029499738
-132.101268,115,525.838915,0.012214214
-217.389581,433,527.61036,0.23898166
-134.371648,113,527.713295,0.045075584
-203.821779,333,528.937599,0.08985426
-144.666927,119,529.046486,0.0878967
-119.613919,187,529.677081,0.03473843
-120.568336,154,530.276452,0.017939456
-139.252047,169,530.889186,0.04473748
-125.961872,135,531.472522,0.02661543
-165.826282,324,532.226035,0.040209573
-188.771309,357,533.467649,0.015362198
-176.554248,304,534.664102,0.010970473
-164.595593,251,535.350436,0.016562616
-162.120719,213,536.022655,0.0068722228
-113.675303,139,536.618715,0.0051560905
-141.882332,267,537.319748,0.0068916767
-105.407586,136,537.905568,0.007573776
-129.017896,180,538.528616,0.035102606
-150.72783,120,538.638253,0.12399436
-164.042729,161,539.244117,0.084652424
-160.311611,143,539.834909,0.15944837
-148.723925,154,539.980081,0.023287449
-140.385,124,540.562426,0.046148024
-129.068721,126,541.136143,0.004255991
-122.422865,127,541.254015,0.032064285
-154.559793,303,542.451298,0.033609573
-145.976298,171,543.064642,0.14236853
-139.260438,243,543.743968,0.0056888154
-80.036122,1000,546.956028,0.027168585
-17.308817,1000,550.15872,0.0611942
-21.44137,1000,553.3583,0.0076384814
-147.453997,117,553.470665,0.22775489
-191.853005,389,554.751384,0.03275253
-151.415009,220,555.412797,0.04567336
-130.407902,145,556.004277,0.042072926
-133.144284,127,556.591266,0.053960674
-119.491184,194,557.229212,0.068248376
-193.349699,235,557.902198,0.11210165
-2.103821,1000,561.122313,0.03149066
-143.163816,138,561.702345,0.059241116
-147.177584,120,561.811398,0.23093556
-144.979116,128,562.380093,0.08833962
-43.963355,1000,565.575328,0.021437526
4.886392,1000,568.778855,0.04705659
-43.095539,1000,571.926169,0.026529456
-45.602344,1000,575.05476,0.021137062
-208.254438,383,576.326358,0.049615514
-129.398047,141,576.915367,0.092941985
-190.417438,423,578.216249,0.0071770954
-127.156525,130,578.33433,0.062680714
-10.082692,1000,581.546256,0.051691014
-144.960327,119,582.114427,0.079257704
-128.570564,143,582.703718,0.11064325
-152.69176,216,583.364918,0.16899617
-152.576151,119,583.474929,0.15451925
-133.446189,150,584.07045,0.055631943
-34.898744,1000,587.229188,0.015089865
-167.002715,165,587.838325,0.22144972
-134.372261,130,588.417556,0.21446544
-148.42614,191,588.591335,0.084271096
-122.780497,144,589.182025,0.026499173
-32.480127,1000,592.379818,0.017154194
2.716695,1000,595.58149,0.04247556
-120.052718,151,596.177883,0.03454281
-146.29643,143,596.767431,0.058842823
-148.187701,162,596.914099,0.07301178
-161.074728,143,597.502884,0.2509893
-43.154829,1000,600.624165,0.012898859
-108.181102,162,601.229943,0.030182669
-44.917967,1000,604.432558,0.004796828
-116.628021,126,605.006914,0.09545733
-210.452237,387,606.280427,0.05995922
-138.784084,157,606.422747,0.0018790849
-158.953297,150,607.01842,0.047604185
-144.189887,133,607.600235,0.049669433
-133.414269,141,607.734088,0.0499954
-95.410458,1000,610.948302,0.05602317
-131.689091,129,611.524865,0.036084082
-120.983335,342,612.754446,0.014821087
-175.876343,146,613.346533,0.22628
31.950073,297,614.296345,0.041356705
97.325251,201,614.951671,0.008500573
189.709696,181,615.575099,0.25804317
95.917149,254,616.282076,0.0149155725
181.060973,351,617.536761,0.08286055
129.437777,260,618.27624,0.0082611935
104.582399,205,618.918819,0.0006439703
119.037893,227,619.593021,0.038008947
189.933788,136,620.251295,0.26711962
100.889265,208,620.896123,0.06187378
106.71642,213,621.555146,0.06867013
203.403276,228,622.228009,0.1913051
173.274788,543,624.146654,0.045270514
160.962069,367,625.433515,0.06817607
162.612207,132,626.026921,0.23691852
114.614784,272,626.761078,0.0070056887
125.243789,282,627.507272,0.00809403
209.894377,163,628.131661,0.2541585
193.938986,447,629.502574,0.1403427
92.134045,174,630.136362,0.080373496
130.649452,204,630.79797,0.048900034
172.560076,155,631.41295,0.1784451
166.755073,128,632.002909,0.25252005
187.373436,213,632.677472,0.106110126
112.925722,208,633.346445,0.04721272
111.630707,222,634.028518,0.041977268
167.514643,164,634.649558,0.17207691
205.835129,168,635.276035,0.25947127
179.03693,147,635.425312,0.23046915
158.130614,188,636.073225,0.13533023
173.705643,191,636.724478,0.13489142
222.529652,199,637.384095,0.23633116
186.297776,145,637.988784,0.2831367
168.579769,136,638.585587,0.23621413
150.291978,180,639.226319,0.1142299
170.917106,173,639.401998,0.10982292
137.734087,225,640.089362,0.019591998
166.122185,149,640.698993,0.18562593
160.125292,294,641.895737,0.008455409
122.955964,226,642.557476,0.01688128
112.677412,221,643.21401,0.026128773
118.2686,198,643.849291,0.027743626
154.466384,263,644.552257,0.011781838
199.316589,199,645.187831,0.2577647
104.025624,202,645.828019,0.018259266
196.894228,155,646.424475,0.25048774
149.275417,312,647.620882,0.010448578
107.805726,199,648.257134,0.041069236
186.733218,132,648.37749,0.33125943
223.234051,190,649.007607,0.2714
152.180438,310,650.199347,0.033460114
190.661012,283,650.912615,0.01383747
157.292993,149,651.505347,0.19665943
162.698444,150,652.098126,0.19556901
129.783898,179,652.716558,0.027770184
124.240196,209,653.371021,0.012278696
179.510633,131,653.490209,0.26857013
142.944862,260,654.635952,0.03589585
178.484681,199,655.271016,0.094896145
143.172496,243,655.947891,0.03410602
130.521914,269,656.646963,0.068102434
152.173068,156,657.256588,0.22230124
131.250781,226,657.922174,0.01733027
142.265331,232,658.594407,0.012203797
121.482671,200,659.237032,0.05314181
205.197303,237,659.914982,0.22931738
175.873077,151,660.514416,0.21824868
191.664773,141,661.103757,0.30139676
207.396527,227,661.772856,0.13959664
133.731036,299,662.506536,0.04472061
201.436909,149,663.103985,0.2707655
163.803961,285,664.29465,0.089317046
213.824477,148,664.430718,0.2991547
173.282295,310,665.634535,0.044843554
151.262637,242,666.345433,0.026841333
208.047742,147,666.954045,0.29453024
95.072077,205,667.621325,0.043803804
116.111089,218,668.302992,0.006042116
184.586864,211,668.977518,0.13989261
175.465597,142,669.578845,0.2291997
231.707513,173,670.213418,0.3385339
113.187849,202,670.878314,0.017347267
212.277394,139,671.019871,0.34050333
85.4221,171,671.65232,0.05139607
201.922681,174,672.28783,0.24039651
94.159377,164,672.913749,0.10071666
191.991825,130,673.504573,0.29720488
220.730076,214,674.181309,0.20904587
118.62963,198,674.830396,0.056974806
101.408275,180,675.000414,0.042549286
153.215855,156,675.616636,0.036242418
152.741789,256,676.791116,0.010187769
173.221663,158,676.935881,0.26170698
91.821331,171,677.559803,0.02581486
197.887104,144,678.168316,0.3273554
230.513456,184,678.845134,0.2785804
87.478214,162,679.472052,0.08910536
208.624824,202,680.138515,0.28714743
188.151476,208,680.811944,0.18213364
192.912792,244,681.521552,0.15609148
113.477218,185,682.170438,0.044658262
187.749814,151,682.785944,0.30335864
217.239107,154,682.942779,0.35039404
151.81058,184,683.593065,0.025673205
212.042429,158,684.21758,0.3292882
178.42654,141,684.824635,0.32575312
194.961995,155,685.47825,0.30266443
178.290634,141,685.621076,0.36303684
179.800164,127,686.256031,0.34667268
109.019656,262,686.955491,0.0013509257
112.246676,172,687.583496,0.06493807
205.747695,159,688.204785,0.30936632
107.900526,186,688.852638,0.067750566
232.067131,241,689.557412,0.1680705
248.221512,186,690.206295,0.30146566
213.774273,191,690.859219,0.22177161
197.539682,172,691.493508,0.21941318
178.277831,138,691.63352,0.29162502
197.780778,137,692.23457,0.35201025
102.04297,217,692.913855,0.03264818
183.675597,138,693.51178,0.30500737
197.567412,469,694.907834,0.10072421
219.634218,236,695.605994,0.20949647
214.869473,163,696.227043,0.3524589
190.180014,165,696.852417,0.2370929
221.766179,212,697.525788,0.16466157
187.554715,645,699.555779,0.0146605875
219.368269,585,701.524825,0.05492978
195.606217,269,702.708772,0.100854516
198.684458,144,702.855251,0.24942224
28.46549,1000,706.16704,0.042251393
208.995666,112,706.740565,0.42666578
-3.745711,1000,710.045175,0.033775188
134.525497,275,710.781832,0.002969346
187.557455,129,711.371045,0.31313118
188.126313,125,711.958277,0.29957703
188.442146,138,712.098508,0.31032142
231.866657,188,712.746411,0.3080281
119.524856,200,713.408068,0.00018466038
213.325737,265,714.134114,0.1158307
251.204825,195,714.788931,0.31983215
1.717575,1000,718.090633,0.006671681
160.19665,191,718.741908,0.013096091
22.375151,1000,722.054768,0.06928919
118.46082,222,723.197685,0.022229401
108.689816,241,723.89933,0.014933318
221.195936,169,724.528139,0.31038755
207.690662,198,725.187031,0.28155822
100.355972,213,725.858724,0.04009362
152.796488,295,726.616712,0.015641732
207.79082,166,727.244916,0.2584491
179.043104,469,728.632437,0.003969427
124.708939,242,729.336495,0.030854939
132.99751,275,730.531965,0.024976717
197.049765,226,731.220098,0.13561283
217.234071,155,731.836618,0.3357722
188.798871,116,731.953912,0.34058994
96.90869,233,732.648995,0.007301727
109.66864,192,733.302038,0.068124756
201.576306,608,735.298226,0.026690997
187.152391,316,736.537304,0.0019576603
253.077808,211,737.211478,0.22706567
-127.930125,130,738.000738,0.26106134
-267.475574,201,738.67134,0.31223944
-127.313541,205,739.321685,0.11212134
-137.165349,134,739.44541,0.020620588
-171.930293,145,740.041413,0.050883826
-245.171214,938,743.327531,0.014612964
-193.336532,370,744.635174,0.053500965
-208.514565,151,744.788574,0.26326174
-138.24091,174,745.422581,0.08096122
-149.47988,231,746.575991,0.04215934
-173.976489,154,746.732058,0.034719612
-185.750628,234,747.430344,0.0588423
-167.176208,154,748.108639,0.010373126
-147.018104,139,748.770109,6.656679e-05
-111.325827,230,749.464033,0.03310855
-171.980921,253,750.178116,0.085782245
-152.068154,263,751.363215,0.057946734
-161.762158,152,751.515879,0.048972093
-180.895522,146,752.1243,0.14337204
-165.332701,119,752.704743,0.040460434
-194.593894,258,753.423339,0.120157525
-183.938689,363,754.707357,0.003257047
-234.62229,353,755.984601,0.10560942
-172.072517,125,756.111557,0.03597859
-208.276976,357,757.379781,0.06913944
-128.089806,129,757.95699,0.0455494
-52.136015,1000,761.178584,0.07906429
-169.163445,154,761.336155,0.018035214
-214.291532,490,763.215769,0.028310789
-34.523531,1000,766.506807,0.0121510625
-52.194225,1000,769.790948,0.014087233
-160.554726,133,770.386357,0.042941667
-147.888959,124,770.512557,0.04094388
-172.036769,161,771.136436,0.10689901
-144.769262,357,772.418207,0.06832506
-214.886702,779,775.027269,0.08073437
-96.877424,1000,778.313512,0.014445391
-142.672312,125,778.441999,0.048081256
-178.222095,133,779.037788,0.06191183
-222.733907,212,779.713528,0.14165547
-147.202559,345,780.982375,0.17621732
-169.546727,149,781.133086,0.08616104
-162.368389,289,782.347731,0.29614773
-200.083763,169,782.979807,0.1705725
-108.34834,1000,786.217073,0.10660137
-182.341974,375,787.483201,0.003226484
-163.567558,162,787.63714,0.035262108
-163.526377,148,788.23192,0.086679325
-162.104845,158,788.836265,0.022925436
-166.655395,139,789.428878,0.13349263
-142.109876,154,789.584936,0.0010284135
-153.027036,166,790.215533,0.0008483275
-90.122173,1000,793.503929,0.034240626
-173.202099,247,794.674003,0.03181128
-113.311309,1000,797.964684,0.034666557
-132.547301,297,798.696518,0.0949692
-138.261611,1000,801.898292,0.03822254
-204.615805,412,803.189687,0.052456666
-81.008586,1000,806.389171,0.14615197
-182.095495,175,807.009426,0.10708916
-149.830909,159,807.614205,0.090664126
-153.015448,262,808.309042,0.30020237
-101.5547,1000,811.511372,0.01892525
-182.123833,279,812.22496,0.1803552
-154.668319,403,813.508119,0.0273574
-208.812422,386,814.778645,0.06429191
-168.261074,320,815.98816,0.10564109
-158.952583,202,816.630416,0.16537921
-50.767138,1000,819.82924,0.068422645
-136.753908,450,821.163206,0.0036543282
-94.857459,1000,824.400785,0.00907798
-64.617684,1000,827.63136,0.030384175
-215.358505,730,830.145157,0.058723554
-34.983997,1000,834.361796,0.12102247
-210.780649,228,835.304889,0.14975262
-209.720814,304,836.926053,0.008400378
-198.777706,1000,841.154096,0.18510482
-172.46384,416,842.931545,0.02351182
-189.462352,323,843.948201,0.013789764
-208.489801,563,846.285168,0.1052867
-168.124799,199,847.035729,0.07018762
-208.912865,208,847.801343,0.09172006
-45.064083,1000,851.545623,0.120572194
-213.698683,458,852.948917,0.124913655
-51.732822,1000,856.467541,0.02821224
-200.753948,439,858.494439,0.019719856
-240.889814,898,861.314622,0.015116074
-228.543815,787,864.008466,0.008564384
-193.198018,329,865.27522,0.057943966
108.821969,411,867.043425,0.018158412
198.359726,469,868.490575,0.0017748226
140.875221,389,869.797876,0.004169708
55.58669,1000,873.244338,0.08589894
153.21083,737,875.820378,0.036133416
255.00995,978,879.061491,0.03310353
161.673463,415,880.373714,0.29791257
90.539757,1000,883.626741,0.01968167
42.368192,1000,886.879594,0.053353317
109.793502,1000,890.238944,0.017381867
206.55599,704,892.271907,0.038907874
102.514474,1000,895.50245,0.09471037
45.558288,1000,898.738822,0.061883982
211.959745,820,901.345201,0.05212017
37.530333,1000,904.571121,0.113404766
70.048825,1000,907.794984,0.09529134
67.750556,1000,911.022173,0.117219016
90.474395,1000,914.279353,0.14254594
79.874999,1000,917.712408,0.004347345
238.779013,955,921.097752,0.076560184
37.299109,1000,924.450305,0.0046662223
51.340329,1000,927.800301,0.041101463
80.690641,1000,931.346585,0.013708391
95.511853,1000,934.69909,0.028717807
59.384846,1000,938.046588,0.11701083
214.417826,689,940.20982,0.0052809147
108.988886,1000,943.862329,0.06512508
251.944065,538,945.961534,0.60225207
289.33472,476,948.036776,0.62974656
286.336321,555,949.656274,0.6473831
80.569666,1000,953.027372,0.18809983
244.6716,788,955.653842,0.0056438562
190.452934,540,957.57384,0.1082161
31.647526,1000,960.877518,0.05293834
268.046345,806,963.515481,0.0049781506
44.057466,1000,966.803057,0.019214947
58.745407,1000,970.094965,0.14521234
207.960086,415,971.424614,0.021925112
226.668101,431,972.777074,0.045194846
195.685298,749,975.359505,0.06188983
105.706154,1000,978.626825,0.086404
175.965557,665,980.671991,0.0097409105
180.979792,769,983.302428,0.0031022548
223.328544,510,985.198529,0.43555582
260.381535,538,986.660168,0.59365886
126.001068,1000,990.003045,0.013189558
102.630926,1000,993.518715,0.19656353
-215.550205,615,995.578477,0.06500269
-256.247317,797,998.505095,0.012456077
-213.167069,288,999.864123,0.22725883
-255.720225,841,1002.629947,0.05992592
-211.827161,982,1005.90455,0.10674152
-238.487689,778,1008.479638,0.07356008
-217.528874,907,1011.179091,0.15524435
-203.353914,912,1014.367232,0.09310052
-62.845531,1000,1017.626286,0.063388415
-204.836793,339,1018.853024,0.15210867
-27.814024,1000,1022.052436,0.032927934
-49.37243,1000,1025.250844,0.092135206
-58.500537,1000,1028.443153,0.049764145
-32.533123,1000,1031.622266,0.014190862
-28.420562,1000,1034.796527,0.025139617
-54.236527,1000,1038.031673,0.08644041
-89.484874,1000,1041.234457,0.10480156
-31.414168,1000,1044.45352,0.007580438
-69.33933,1000,1047.705173,0.082737476
-55.262905,1000,1050.901845,0.027356198
-70.280574,1000,1054.098214,0.05791884
-57.991934,1000,1057.297721,0.0630764
-18.42726,1000,1060.530334,0.017795784
-94.099339,1000,1063.729571,0.029650312
-51.597568,1000,1066.942485,0.04478165
-71.73915,1000,1070.140564,0.018301606
-66.162235,1000,1073.339578,0.022315275
-39.502906,1000,1076.538417,0.026333088
-46.129521,1000,1079.73876,0.03199155
2.747404,1000,1082.983059,0.023228949
-32.701692,1000,1086.246829,0.05121602
4.39959,1000,1089.449023,0.036629893
