#{"t_start": 1768917392.999261, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
-103.979369,1000,86.05127,0.036057875
-113.718753,1000,89.407059,0.0024228045
-36.360939,1000,92.774465,0.017155755
-86.156783,1000,96.079172,0.041796885
-21.373431,1000,99.387319,0.10589387
-70.529956,1000,102.694087,0.0016693984
6.151404,1000,106.003406,0.034398083
-93.030345,1000,109.316842,0.021911161
-54.761197,1000,112.631343,0.023548989
-74.746204,1000,115.93767,0.017149666
14.373869,1000,119.245526,0.010854644
-43.63273,1000,122.542554,0.052389987
22.09289,1000,126.252525,0.06539043
16.802129,1000,129.599916,0.03017666
77.767977,1000,132.941568,0.05258901
64.78008,1000,136.229439,0.048773516
54.726919,1000,139.502714,0.04762087
49.811217,1000,142.723619,0.045132536
50.359218,1000,145.9879,0.039939243
44.919902,1000,149.292854,0.06494604
33.655064,1000,152.545683,0.0062554395
96.329075,918,155.76745,0.025787214
91.291855,1000,159.074025,0.058379054
23.629865,1000,162.376856,0.03940369
40.582309,1000,165.677904,0.051428217
41.722031,1000,168.984111,0.07309701
70.983185,1000,172.285997,0.04060457
26.498898,1000,175.587271,0.046518527
49.61853,1000,178.891773,0.0773495
23.204598,1000,182.195363,0.055300698
46.396306,1000,185.498002,0.060030863
36.752939,1000,188.801645,0.0799344
46.86454,1000,192.108779,0.055404656
49.583375,1000,195.410806,0.03712621
35.41059,1000,198.695063,0.07712376
92.607181,1000,201.995421,0.057609994
57.298643,1000,205.302904,0.024834488
35.479719,1000,208.541691,0.020657849
48.087997,1000,211.865458,0.027314594
63.451578,1000,215.073285,0.0804906
74.090071,1000,218.375942,0.05300247
-6.318905,1000,221.697421,0.011984345
39.562228,1000,224.941595,0.049666114
48.725038,1000,228.142956,0.032433666
85.064156,1000,231.370045,0.064490914
62.851714,1000,234.672111,0.098750524
55.223855,1000,237.973706,0.0411003
69.825445,1000,241.275791,0.048128013
19.561995,1000,244.579602,0.02909751
30.297504,1000,248.078403,0.017124202
-51.270973,1000,251.431958,0.022924205
-38.201323,1000,254.758696,0.07412238
-91.417113,1000,257.967893,0.055224337
-87.27003,1000,261.17635,0.062383674
-117.960266,374,262.434461,0.031139998
-35.870794,1000,265.640969,0.041508414
-60.890276,1000,268.848229,0.014908707
-64.576083,1000,272.051374,0.078092046
-81.188008,1000,275.257019,0.04427143
-29.177703,1000,278.464481,0.041071888
-59.482503,1000,281.682353,0.080501646
-63.334993,1000,284.889592,0.023599122
38.693626,1000,288.094108,0.05013142
-78.596807,1000,291.313721,0.048182003
-56.425609,1000,294.601267,0.0046593114
-7.426054,1000,297.808163,0.022859307
-57.095187,1000,301.042144,0.020337116
-79.837023,1000,304.349907,0.03266259
-34.333151,1000,307.657216,0.026489703
-59.274031,1000,310.958843,0.07311061
-59.108575,1000,314.183387,0.029848993
-60.908365,1000,317.37859,0.0072203632
-36.675218,1000,320.574686,0.08444176
-62.807989,1000,323.773302,0.015333501
-53.091464,1000,326.971411,0.031282753
-34.378473,1000,330.171395,0.09001296
-20.397185,1000,333.372317,0.0011982352
-70.833569,1000,336.580215,0.0059649306
-136.599546,105,336.675318,0.25330195
-45.779471,1000,339.886111,0.011299812
-85.257626,1000,343.087255,0.0873714
42.777761,1000,346.311378,0.00643572
-39.894772,1000,349.614057,0.0022420308
-77.242932,1000,352.910438,0.02233809
-43.031123,1000,356.212292,0.011554916
-40.782391,1000,359.498258,0.014071392
-93.659205,145,360.099225,0.007902724
-41.193481,1000,363.301533,0.03385963
4.712231,1000,366.564622,0.024223663
45.738919,1000,370.144162,0.023820022
1.898498,1000,373.596372,0.010558116
26.821927,1000,376.848891,0.012943934
5.125879,1000,380.252854,0.00431917
13.381159,567,382.238694,0.004828858
78.832033,258,382.952657,0.053229313
79.919147,1000,386.20056,0.013436969
75.668793,1000,389.387611,0.14897
83.856569,126,389.958727,0.11118221
161.818068,243,390.635135,0.06386916
33.146293,1000,393.828129,0.04020691
50.569708,1000,397.090934,0.027505731
152.016494,238,397.782763,0.039034303
124.355521,227,398.914601,0.07634706
112.358819,178,399.096162,0.053304043
78.563056,1000,402.409431,0.061941333
71.107885,1000,405.723604,0.07621929
31.064101,1000,408.924283,0.076580234
188.626246,293,410.099925,0.022771714
135.158232,154,410.696213,0.118194744
108.809649,147,410.828524,0.10415642
126.872502,130,411.40266,0.13533077
152.15934,304,412.602967,0.072520986
96.473897,161,412.748901,0.11544703
116.80521,128,413.320447,0.1274722
154.155013,226,413.981589,0.043289553
124.557076,306,415.168488,0.11286386
102.898084,133,415.289319,0.082569145
124.096381,197,415.924914,0.10620747
144.889143,168,416.533293,0.0726786
118.99777,141,417.117006,0.018289514
137.691006,182,417.738407,0.05277529
122.950721,123,417.858496,0.12956731
171.645753,225,418.546653,0.0776805
125.450824,137,419.143713,0.069514714
140.875572,174,419.779662,0.02828504
99.850966,195,420.437357,0.09389098
132.202515,134,421.033406,0.10069136
120.835458,198,421.693856,0.10461212
189.978629,282,422.438892,0.031124113
127.624864,289,423.649226,0.03390538
106.075445,190,423.842238,0.12997425
115.632737,181,424.48515,0.06791995
159.068353,415,425.801892,0.037483733
170.707711,287,426.993819,0.08463531
162.825454,204,427.658913,0.075825535
131.228099,181,428.302158,0.021495836
188.05528,327,429.094616,0.047445375
100.748007,146,429.702323,0.0914283
128.570135,272,430.895494,0.07896126
174.760506,309,431.666192,0.04675157
134.203529,259,432.389931,0.1194457
112.750525,227,433.53613,0.10528444
117.668698,173,433.709873,0.106738776
117.375514,198,434.359504,0.02228626
112.091419,311,435.592207,0.1056869
98.087216,166,436.219476,0.104891054
134.461047,195,436.876615,0.11934247
190.976383,369,438.169749,0.022479832
108.521876,285,438.918513,0.11698797
179.560148,368,440.207392,0.12313295
99.68463,171,440.839276,0.10270048
165.692907,222,441.521808,0.022952529
83.719278,156,442.140735,0.113407515
104.54094,149,442.292153,0.11162903
175.780604,286,443.495518,0.0021012253
126.399726,138,443.635703,0.04597366
153.57417,229,444.785555,0.071762204
102.56605,199,445.445443,0.100969024
149.30669,266,446.174906,0.08008002
152.947918,257,446.89401,0.10015514
120.645256,138,447.492162,0.020820273
85.608266,158,448.109049,0.09285269
141.257904,177,448.746302,0.035281453
161.85246,213,449.423452,0.034723707
122.80005,241,450.126609,0.10824287
148.91784,193,450.777401,0.034306828
98.91477,277,451.516553,0.093883865
109.868424,181,452.161597,0.11232751
134.234599,212,452.810501,0.052939694
129.941937,214,453.480065,0.09241701
156.442383,215,454.15758,0.029241933
92.403455,155,454.774117,0.114236
187.699666,471,456.16719,0.048352137
108.75662,179,456.808328,0.01149909
153.295983,184,457.454507,0.042824354
113.81798,214,458.128802,0.0509854
149.948684,208,458.799627,0.0030217553
82.738656,153,459.413005,0.093956135
81.248163,214,460.089411,0.07951342
100.69512,376,461.388619,0.08839424
190.273106,274,462.126854,0.015957233
204.179689,590,464.103888,0.052807435
98.899685,190,464.755604,0.08762516
112.795861,217,465.456109,0.08776841
110.082055,150,466.067633,0.106503226
99.83136,142,466.671076,0.045946695
106.085968,193,467.326021,0.10787968
156.890765,205,467.992128,0.0020955638
104.300592,146,468.599838,0.029191962
99.132335,294,469.355371,0.096801125
158.460336,224,470.041849,0.03278212
110.821894,136,470.638011,0.09443272
168.890293,201,471.296223,0.009449879
147.338294,398,472.615921,0.119570926
89.968566,144,473.220324,0.118824705
152.833806,232,473.914356,0.033369225
114.99071,174,474.549646,0.112654164
152.345875,189,475.199844,0.01239618
154.748167,256,475.918571,0.036347628
137.510964,164,476.543966,0.107569896
141.988255,152,476.698386,0.028963013
129.066531,140,477.299463,0.03452042
82.857624,141,477.903004,0.03895179
186.825382,231,478.595587,0.0609268
176.306222,429,479.946651,0.033043493
107.076104,131,480.538605,0.105447404
192.036388,276,481.276753,0.040021595
117.294873,181,481.918971,0.11503763
126.874025,186,482.566639,0.10607376
140.719114,130,483.157297,0.049008064
154.178774,321,483.94159,0.020576073
159.353801,173,484.575054,0.054366734
144.543302,174,485.210889,0.03442206
130.697692,143,485.814125,0.14140907
143.598082,151,485.967505,0.042700257
104.331,172,486.600491,0.047832794
197.334636,331,487.852375,0.050212845
134.423146,182,488.495667,0.09966989
118.462477,140,489.097784,0.11581592
132.796767,156,489.257226,0.049834337
171.564616,168,489.88661,0.063911624
120.018843,120,490.466699,0.11641005
138.623867,138,490.606366,0.029490614
151.45114,424,492.404966,0.079569325
135.917795,143,492.5505,0.051107217
-125.238354,127,493.327715,0.058900394
-182.690851,254,494.102633,0.040098
-128.466623,189,494.752272,0.08004156
-184.025978,450,496.118519,0.044954117
-149.448995,205,496.843847,0.0029439593
-153.025215,153,497.454941,0.0195143
-217.988103,213,498.165956,0.007301008
-182.409743,232,498.880191,0.018053342
-141.937029,156,499.478553,0.00050588936
-114.561268,212,500.126097,0.058841925
-179.39559,322,501.327361,0.029769303
-200.689628,181,501.96332,0.019799286
-149.264994,152,502.556475,0.029129155
-115.22077,175,502.715291,0.020009074
-189.704701,199,503.350902,0.017751675
-168.173409,201,503.988477,0.062075615
-178.450159,248,505.140225,0.07286861
-218.248595,262,505.847041,0.005828266
-126.097145,158,506.460352,0.029770536
-203.16667,206,507.106696,0.008711468
-127.013926,131,507.226155,0.050324526
-116.513982,114,507.789601,0.10858145
-159.116412,172,508.404534,0.049281593
-149.63937,127,508.980342,0.09478675
-168.794782,177,509.141427,0.017266326
-162.636083,177,509.762851,0.038757708
-138.985318,125,510.337857,0.032233592
-173.354312,226,511.00351,0.09362585
-139.714265,96,511.55007,0.121257216
-162.873304,105,511.645919,0.116840586
-184.266237,250,512.333884,0.013016661
-206.087237,336,513.559893,0.004761571
-174.06163,231,514.230399,0.0638061
-216.606966,364,515.481437,0.0071056266
-188.593223,215,516.138155,0.0096634915
-202.554247,295,517.32668,0.008668702
-137.337651,161,517.472629,0.021053784
-116.218845,1000,520.676748,0.015766602
-123.934407,128,521.254334,0.02858084
-183.418498,241,521.940525,0.042995036
-141.816549,243,522.620655,0.034201268
-93.284123,145,523.211321,0.03755822
-146.09552,133,523.792674,0.027783275
-187.648444,221,524.455011,0.02720437
-118.396015,155,525.054308,0.017733343
-151.831235,265,525.755635,0.041008133
-128.721499,129,526.333709,0.05137842
-126.273613,142,526.461869,0.016868757
-115.841774,142,527.051149,0.053645756
-157.22135,243,527.732608,0.024884792
-130.407257,143,528.32115,0.029267957
-174.281049,274,529.031126,0.0058624875
-117.932994,188,529.662694,0.047209766
-136.516683,148,530.257413,0.04127832
-224.879339,867,532.88308,0.047467
-209.600457,250,534.028792,0.075687215
-168.608958,133,534.150764,0.11516944
-131.987114,142,534.738815,0.0067253886
-185.290779,268,535.44747,0.031636413
-147.241628,280,536.643828,0.018592032
-167.792378,232,537.312404,0.0026212442
-108.923552,1000,540.538035,0.035735667
-212.839879,502,541.919825,0.033123367
-190.457401,308,543.116729,0.047633555
-118.260529,143,543.703989,0.048986778
-24.887449,1000,546.917229,0.069380395
-198.452976,201,547.559405,0.2614052
-213.494743,352,548.336196,0.00063231733
-128.033101,131,548.914712,0.018739026
-115.599848,130,549.491119,0.00113415
-158.267915,239,550.168976,0.038623635
-116.314878,271,550.881437,0.003575254
-208.571831,431,552.177986,0.0073641283
-200.813692,196,552.811804,0.20567606
-187.500994,253,553.977505,0.14172463
-184.837754,466,555.322487,0.009272603
-122.963437,332,556.555688,0.06259343
-140.57568,129,556.673293,0.05152371
-203.518062,327,557.891204,0.067982964
-112.751392,131,558.470209,0.12167341
-153.664366,161,558.617506,0.075156026
-124.695838,141,559.205998,0.21438436
-215.05909,293,560.394238,0.0035677187
-191.553415,238,561.078769,0.10302787
-145.574546,107,561.176476,0.06094979
-150.497007,175,561.789005,0.036327954
-18.868637,1000,564.981134,0.027937265
39.652673,1000,568.182914,0.024611505
20.308735,1000,571.319428,0.04009532
-29.484189,1000,574.456293,0.057564653
-129.621028,144,575.047646,0.08638499
-138.653225,130,575.626355,0.19632666
-130.167594,199,576.269053,0.008582999
-25.569081,1000,579.481938,0.027560523
-139.026993,231,580.151297,0.043675818
-35.682445,1000,583.36169,0.039852653
-193.493693,356,584.150343,0.1325534
-3.104139,1000,587.305872,0.0044875387
-140.696103,140,587.892508,0.07052627
-55.367173,1000,591.09605,0.03659876
-53.30144,1000,594.293249,0.01970147
-149.970679,138,594.878064,0.15405576
-83.761268,1000,598.081734,0.037945963
-15.703207,1000,601.203243,0.017519204
-160.230885,359,602.447928,0.030806936
-132.856242,255,603.138677,0.022003984
-146.52679,269,603.841033,0.049294088
-108.288214,1000,607.04984,0.034352373
-101.791065,211,607.706377,0.08160167
-145.136244,291,608.900813,0.097401805
-79.188287,1000,612.1062,0.09700398
-163.417678,313,612.849185,0.0303871
201.353936,514,614.926827,0.040900104
122.9511,263,615.630871,0.0051924842
198.615226,269,616.804578,0.10543759
185.743394,162,616.960326,0.244669
173.711828,134,617.552972,0.24930789
160.663897,324,618.803768,0.02269333
201.520379,202,619.447115,0.22256522
172.542517,138,619.581342,0.21834566
199.732076,257,620.80614,0.18083611
130.90126,259,621.503899,0.032536585
182.894982,129,622.089343,0.30559155
217.605498,185,622.719375,0.22379558
185.239702,161,622.88268,0.3073407
99.000987,266,624.062735,0.035810433
100.891521,214,624.736814,0.073802024
186.300444,152,624.890952,0.20989409
196.856723,229,626.040632,0.15765098
121.774474,266,626.768719,0.016662452
180.914444,127,627.357504,0.26690337
207.687091,207,628.02628,0.1867685
181.54723,153,628.181508,0.28836706
183.79324,154,628.796514,0.22263718
135.669627,266,629.525513,0.009243724
197.764213,217,630.657169,0.18683462
167.889028,146,630.805616,0.24913032
102.82789,198,631.463753,0.03275962
178.427191,163,632.089809,0.19574806
105.100223,201,632.752577,0.056840546
136.114341,263,633.477047,0.005867557
188.04244,253,634.644289,0.03988905
168.893952,136,634.783354,0.2261007
98.039324,182,635.423052,0.061495464
169.600047,331,636.67337,0.011338959
170.807693,476,638.071934,0.056797724
212.600753,208,638.74176,0.20705803
192.7266,137,639.339635,0.27689937
198.743684,199,640.000913,0.17152691
120.339017,254,640.716675,0.0383346
219.873714,171,641.341676,0.27675262
141.416525,138,641.925339,0.20412137
172.017377,177,642.542048,0.22062011
160.686983,188,643.168937,0.0582096
122.213071,199,643.804446,0.05927823
125.64265,179,644.431786,0.011486838
96.760032,186,645.055461,0.07021087
188.750556,212,645.705186,0.14285111
170.569161,142,645.834294,0.22715989
171.97388,198,646.469441,0.15706557
213.617353,237,647.141557,0.18885472
205.872996,142,647.727356,0.32784408
111.322657,1000,650.914811,0.13581276
187.168548,152,651.511001,0.21927811
202.409773,188,652.13791,0.16728203
145.873864,264,652.832982,0.011405259
127.379606,194,653.473942,0.018983616
158.913668,240,654.146468,0.0077943704
107.340403,190,654.774046,0.015858734
218.234452,208,655.416745,0.21289858
194.831179,202,656.057683,0.18162839
145.430196,203,656.698032,0.014095313
203.387168,253,657.854177,0.17164095
186.526739,123,657.966422,0.30271196
187.336256,150,658.563596,0.25587463
187.003437,282,659.281267,0.116035126
199.711655,177,659.903964,0.24321762
196.784279,260,661.063768,0.03017908
103.280674,190,661.698687,0.070248395
193.107495,283,662.418243,0.023170197
180.009254,170,663.034278,0.16354606
179.600075,136,663.159216,0.27441934
239.012688,192,663.794186,0.25958878
187.913914,142,664.395145,0.28481314
106.59536,225,665.060251,0.037094455
194.74595,178,665.68425,0.26238012
207.711183,177,666.333536,0.22584109
222.889607,170,666.966833,0.24807748
111.137108,209,667.638417,0.06643355
227.18526,132,668.231129,0.36400974
106.024479,192,668.887733,0.018766966
131.887568,241,669.589521,0.016472572
107.214985,183,670.234225,0.08910132
197.740201,165,670.860115,0.25581977
186.405656,124,670.987223,0.3368926
203.841746,271,671.722086,0.20469382
137.443085,246,672.889434,0.03399705
200.127274,146,673.038474,0.3132848
221.086625,139,673.638148,0.33101445
82.893997,168,674.267953,0.033404168
149.515932,276,674.983992,0.024579678
140.049433,240,676.148549,0.0064036967
189.894058,128,676.265132,0.35360017
178.269067,184,676.903816,0.17135908
205.789332,223,677.577774,0.20458657
194.311357,138,678.180382,0.3042952
208.863509,156,678.827507,0.32380354
144.833384,249,679.543284,0.011016286
127.267929,230,680.238323,0.001213079
136.779464,226,680.930598,0.03458237
164.037071,134,681.528214,0.31042936
148.607505,268,682.261806,0.0026285925
195.339391,159,682.884456,0.26601335
194.41997,125,683.475102,0.3816318
96.396927,218,684.160442,0.047053557
189.077085,211,684.839376,0.16880454
213.303456,184,685.522321,0.27278715
202.301368,248,686.277826,0.14992158
191.740083,220,686.938133,0.086392365
162.411661,348,688.202282,0.0076048034
203.594293,207,688.872568,0.21691857
116.616551,216,689.551091,0.028171819
179.878295,113,689.66677,0.33646312
229.207455,237,690.825756,0.14916834
203.628599,241,691.530324,0.0879937
115.558895,227,692.221941,0.030087423
226.609412,180,692.864364,0.2820601
101.635837,210,693.535809,0.074865796
188.4194,129,694.126809,0.28560647
248.956279,222,694.812062,0.3205507
187.322246,156,695.428938,0.2903608
231.597248,164,695.594674,0.3406166
194.628398,173,696.225479,0.1831929
-31.608443,1000,699.53256,0.026202526
199.267613,121,700.114361,0.42868644
148.382763,229,700.805081,0.009309991
128.618284,213,701.479131,0.0521505
210.249935,150,702.087843,0.30958945
210.369297,205,702.750698,0.14026928
182.637554,270,703.484481,0.14850467
186.147919,137,704.08347,0.3283923
213.07327,241,704.786536,0.1771541
211.794287,206,705.454309,0.19764802
-13.930193,1000,708.76291,0.023527516
234.436692,203,709.426274,0.25644863
-3.045751,1000,712.733124,0.04832474
211.608612,148,713.342171,0.3369574
14.678186,1000,716.645583,0.092618756
-0.764204,1000,719.945658,0.039247345
196.035176,134,720.082686,0.31614503
205.978418,123,720.666512,0.37698543
223.209971,171,721.301524,0.32404488
241.757739,184,721.950367,0.26807937
193.775523,130,722.540888,0.34899798
106.746976,254,723.256707,0.01416508
191.095471,122,723.379671,0.3233386
148.109735,283,724.582034,0.056710295
179.862246,144,725.185704,0.27190086
188.653588,226,725.871337,0.16032197
192.639888,244,726.577477,0.094484754
154.677684,319,727.360004,0.033199523
101.666465,216,728.49174,0.03231931
222.806466,269,729.223578,0.19115202
219.202717,161,729.845051,0.3017203
228.790859,189,730.494421,0.23246129
243.793031,174,731.130066,0.27991214
193.493599,209,731.8007,0.16790742
212.296764,159,731.962542,0.29849875
185.592235,304,733.188581,0.051454764
198.76162,149,733.799808,0.3367777
165.79209,148,733.949086,0.21360432
193.048757,159,734.57077,0.25554487
195.774506,261,735.29397,0.0641285
162.461891,229,736.445349,0.014277081
127.618897,230,737.138763,0.060683418
233.062903,139,737.28018,0.33329716
-174.657747,246,738.653803,0.008566312
-150.498438,245,739.343746,0.08895615
-144.695629,143,739.937338,0.060014877
-139.716001,268,740.641958,0.026426472
-187.559716,356,741.954714,0.04897517
-215.730291,218,742.630744,0.056301482
-162.467745,139,743.259746,0.040754534
-151.053938,143,743.397411,0.044449944
-156.436025,259,744.595208,0.07262799
-157.27954,141,744.738295,0.0256689
-204.03463,191,745.390312,0.14527178
-172.124126,205,746.057213,0.012334124
-157.08361,146,746.664837,0.03257191
-135.531052,187,747.313482,0.061731644
-168.265995,227,748.069113,0.0032919901
-188.88574,240,748.832952,0.011852373
-173.661669,338,750.093883,0.07787349
-159.707097,252,750.806357,0.014141323
-160.72489,148,751.41683,0.060692593
-140.142953,269,752.150163,0.03655078
-164.662361,304,753.374099,0.012527749
-167.198398,135,753.51057,0.011904952
-181.588766,160,754.131077,0.09458799
-154.939365,169,754.761478,0.08941649
-204.852415,340,756.024144,0.07543791
-164.190435,312,756.79557,0.13608412
-169.421838,140,757.389561,0.052459348
-146.51938,195,758.028739,0.0026801166
-191.863077,402,759.307602,0.08705793
-228.52067,429,760.630007,0.16274875
-198.039656,308,761.856623,0.02023139
-149.940556,286,762.607816,0.072793216
-189.567247,174,763.246669,0.15050797
-149.232049,133,763.840971,0.007640865
-124.621994,195,764.498908,0.083244346
-156.158345,127,764.628478,0.038617454
-163.983933,117,765.201492,0.085801855
-55.883031,1000,768.489569,0.046891384
-167.883287,227,769.167779,0.052417453
-136.656407,141,769.7626,0.0044567515
-47.272896,1000,773.074437,0.005920125
-207.42199,271,773.807153,0.01711181
-114.149517,1000,777.094354,0.115038045
-117.057649,135,777.684442,0.025128568
-128.363687,139,777.817283,0.057008836
-160.65151,165,778.442706,0.0838773
-148.712073,139,779.045424,0.06894453
-180.430174,162,779.668331,0.07486223
-171.88269,342,780.474807,0.091947444
-153.196316,294,781.694422,0.21522565
-183.065025,212,782.370492,0.10330158
-158.920632,217,783.051484,0.34639156
-196.043601,206,783.719268,0.11634613
-61.565023,1000,786.926167,0.03495022
-172.350939,348,788.175803,0.007282506
-126.440472,1000,791.462458,0.015260179
-203.989436,404,792.782919,0.0045431033
-209.519865,405,794.096666,0.019271487
-122.503142,168,794.727842,0.044646505
-135.669377,198,795.389338,0.005067614
-189.403126,259,796.110098,0.18186347
-172.361673,194,796.756378,0.09396744
-191.47181,272,797.471825,0.0025510886
-50.227723,1000,800.690146,0.0076707946
-159.520666,304,801.882354,0.047459945
-165.512201,476,803.231707,0.042832527
-157.036138,306,804.429937,0.021932159
-185.029077,168,805.041276,0.1522904
-178.361235,330,805.79594,0.19290496
-177.136002,230,806.463437,0.36004657
-137.738075,1000,809.663437,0.20178173
-76.909131,1000,812.867991,0.005984455
-177.58805,162,813.475067,0.15735918
-184.712981,210,814.126674,0.03890757
-246.409224,905,817.245221,0.03564501
-144.297889,185,817.872187,0.02086692
-161.104554,264,818.568936,0.021796968
-232.016279,401,819.849371,0.19227724
-156.877806,419,821.154109,0.011259837
-161.840657,215,821.812808,0.24227998
-154.914354,385,823.078804,0.09336596
-181.493308,450,824.438096,0.09960183
-177.707775,473,826.248754,0.0911175
-68.773306,1000,829.492199,0.088375166
-78.912589,1000,833.451321,0.07048308
-185.481402,414,835.251972,0.10082758
-61.773842,1000,839.51211,0.1825597
-59.599429,1000,843.861653,0.02381702
-288.245022,850,847.05066,0.13227543
-224.678262,323,848.479717,0.04709077
-215.085003,302,849.283767,0.08304263
-50.039115,1000,852.923961,0.010691326
-214.933061,406,854.332728,0.18994018
-62.934725,1000,857.866682,0.018518833
-266.077338,936,861.293314,0.00079138664
-174.525459,322,862.575243,0.07914105
-252.740087,763,864.754695,0.032745425
105.644823,362,866.256373,0.02519062
182.118709,539,868.456247,0.042823374
27.730333,1000,871.89804,0.0059294202
78.199377,1000,875.206365,0.005462999
262.852451,1000,878.471844,0.02259872
242.893751,860,881.119779,0.011605723
136.959468,396,882.416364,0.060733452
27.984198,1000,885.671236,0.045934178
227.535107,745,888.238469,0.012600729
194.982443,946,891.52695,0.026561629
284.443923,901,894.204746,0.071594514
4.069215,1000,897.437044,0.12364277
228.395087,702,899.937952,0.014106876
232.120501,885,902.602627,0.06391305
127.5017,1000,905.824909,0.018881628
197.073936,383,907.099367,0.15424098
255.803437,798,909.677366,0.06490766
119.903815,1000,912.930267,0.12081673
214.27491,777,915.510233,0.004874732
209.325068,770,918.331553,0.05146895
32.638571,1000,921.703082,0.018417738
134.660771,1000,925.053133,0.009076259
215.967932,606,927.066096,0.3082709
40.779766,1000,930.533178,0.13954368
56.757095,1000,933.997428,0.11186404
99.946246,1000,937.342403,0.04051664
258.513935,873,940.139052,0.13796559
176.411237,603,942.279843,0.003261484
211.84641,703,945.165605,0.012638042
270.162703,763,947.474288,0.02456781
237.782003,708,950.301523,0.0028664505
196.380111,575,952.272705,0.35123903
326.845505,502,953.696443,0.702541
54.274289,1000,956.994421,0.048836745
246.309017,791,959.6296,0.013561431
28.809904,1000,962.922531,0.016218161
81.031379,1000,966.212584,0.013612605
31.049445,1000,969.502042,0.05370313
71.31544,1000,972.796776,0.046549838
235.3601,747,975.377224,0.05468009
93.456249,1000,978.644486,0.027697833
208.721808,577,980.600373,0.42480665
37.507364,1000,983.92531,0.1112425
80.298009,1000,987.254736,0.08055318
45.896982,1000,990.576826,0.12216434
-20.002338,361,992.074808,0.06219701
-254.034452,640,994.088719,0.057839
-251.186714,762,996.905801,0.03315727
-267.532178,599,999.107108,0.09625184
-58.491669,1000,1002.565118,0.026424294
-224.767426,731,1004.666801,0.031154893
-20.905631,1000,1007.928821,0.0064336755
-67.871513,1000,1011.175918,0.029142732
-224.716244,747,1013.747399,0.15490086
-242.225226,692,1016.267753,0.161193
-51.34735,1000,1019.47899,0.07006589
-55.751862,1000,1022.679806,0.004636978
-223.881504,388,1023.948004,0.07130567
-41.886006,1000,1027.135184,3.884942e-08
-25.317009,1000,1030.314327,0.0167719
-26.885453,1000,1033.494243,0.0008536437
-25.586968,1000,1036.706784,0.04304331
-52.517417,1000,1039.913713,0.14702958
-37.454745,1000,1043.144168,0.04567112
-64.55588,1000,1046.377026,0.019829268
-99.775345,1000,1049.59844,0.036362946
-70.090256,1000,1052.794922,0.020927906
-100.820381,1000,1055.992772,0.0688939
-46.887312,1000,1059.226427,0.07099541
-79.938321,1000,1062.423244,0.01412593
-58.648586,1000,1065.624431,0.0021535181
-11.436191,1000,1068.835331,0.013671786
-64.062021,1000,1072.033517,0.011699603
-66.200878,1000,1075.233327,0.0057907044
-47.434258,1000,1078.430866,0.038369466
-65.728678,1000,1081.634769,0.0144629385
-60.021822,1000,1084.879072,0.08403571
-2.152929,1000,1088.14063,0.059159014
-63.023821,1000,1091.349249,0.0653136
-73.958371,1000,1094.55595,0.07087273
2.989147,1000,1097.727955,0.073342375
22.20823,1000,1100.933188,7.400812e-05
