#{"t_start": 1768659366.2347686, "env_id": "LunarLander-v3"}
r,l,t
-83.02112,54,2.735319
-169.011894,104,2.92653
-196.835432,79,3.038032
-91.271753,65,3.177017
-306.768253,84,3.342578
-259.18348,117,3.535948
-87.908735,72,3.659289
-218.814754,85,3.827409
-236.193466,139,4.071668
-318.227574,96,4.229511
-131.782443,88,4.372471
-243.773714,69,4.523515
-121.108279,63,4.606127
-151.979198,113,4.839895
-89.740288,79,4.992848
-265.846952,91,5.135659
-183.604134,134,5.369372
-128.329825,92,5.549529
-120.710047,83,5.712414
-61.941656,86,5.879169
-143.918767,92,6.043663
-17.250548,109,6.268934
-112.687939,88,6.476335
-125.190575,92,6.636463
-110.537407,93,6.807062
-95.302997,108,6.97255
-101.696092,76,7.130415
-314.601026,104,7.287983
-102.315938,85,7.445451
-150.52662,113,7.660219
-140.582218,117,7.877306
-101.302212,114,8.07705
-219.526826,139,8.342112
-393.19065,85,8.507156
-119.905251,134,8.745023
-148.192316,65,8.864651
-128.767105,126,9.094836
-135.323248,107,9.308711
-232.367676,110,9.511458
-219.227659,111,9.726609
-136.802332,99,9.878392
-84.697568,89,10.044922
-161.336166,117,10.271266
-292.468103,86,10.445182
-78.400628,103,10.644862
-118.689683,94,10.794667
-103.795267,105,10.99406
-94.729626,82,11.161201
-79.199069,99,11.311684
-171.465884,83,11.482527
-67.182116,76,11.626765
-212.212713,110,11.827889
-156.801046,114,12.01127
-288.786549,90,12.178971
-342.5653,90,12.360833
-74.583144,73,12.477061
-237.137594,92,12.660387
-67.176453,95,12.851166
-164.65207,133,13.108019
-177.982481,124,13.344431
-295.517086,101,13.543202
-82.722863,110,13.760686
-89.53319,81,13.893299
-97.001053,90,14.060279
-229.818625,117,14.292814
-109.388403,85,14.427171
-113.367919,137,14.713117
-156.092146,112,14.895931
-95.256777,88,15.066904
-158.810888,135,15.311461
-79.974972,112,15.622637
-50.065902,98,15.888932
-21.072636,80,16.041888
-160.309297,95,16.283048
-103.175858,85,16.492617
-126.458749,98,16.743432
-90.960334,142,17.081904
-99.303966,86,17.242366
-182.887455,109,17.525319
-74.286043,74,17.707365
-196.013058,141,18.040997
-184.895858,109,18.310056
-91.811243,90,18.500876
-136.054457,89,18.720705
-115.05826,88,18.939647
-138.127542,105,19.20431
-90.338767,97,19.40186
-247.665969,163,19.809072
-53.172474,80,19.988382
-48.363939,83,20.203961
-280.167244,183,20.606617
-185.539196,126,20.915582
-227.938303,108,21.196211
-113.704297,145,21.559972
-687.901877,421,22.935567
-1282.003988,447,24.035531
-1115.070031,249,24.656466
-633.233769,255,25.290785
-742.258061,221,25.887181
-1152.639675,242,26.475917
-1210.029089,403,27.458688
-1176.744764,311,28.212162
-933.87106,226,28.759819
-1114.291415,245,29.392938
-658.242161,255,30.009986
-822.587964,494,31.243038
-1069.493349,247,31.841889
-837.675002,421,32.850868
-954.74458,451,33.942268
-1109.826079,265,34.574872
-1022.124326,520,35.84193
-1172.406849,275,36.508675
-773.773104,221,37.051979
-1043.335477,245,37.659784
-1041.905626,358,38.506967
-1168.172695,304,39.307224
-1148.330013,301,40.019414
-876.513678,243,40.641645
-494.179192,445,41.740316
-1116.916004,292,42.458365
-1136.265599,223,43.032012
-807.902781,223,43.540616
-1005.580934,346,44.371498
-705.319288,232,44.92367
-213.071461,266,45.611965
-231.17749,121,45.91337
-114.266753,92,46.143875
-120.286855,135,46.464813
-43.056448,94,46.670542
-192.257504,135,47.020433
-113.768135,87,47.240081
-118.77315,91,47.459563
-191.659641,87,47.640599
-110.396366,72,47.820542
-104.120265,109,48.07267
-130.214479,116,48.365139
-213.208464,89,48.561274
-71.638565,132,48.894729
-54.71174,193,49.409363
-104.151268,113,49.71095
-92.280661,97,49.975169
-123.376819,108,50.204513
-419.271054,129,50.50527
-37.37339,120,50.809156
-126.202434,109,51.092358
-112.494931,90,51.323547
-92.586748,93,51.559892
-101.790928,101,51.783523
-132.222913,115,52.075072
-300.044691,195,52.593657
-280.146923,185,53.04957
-34.587388,174,53.545863
-122.07769,153,53.906718
-179.919052,145,54.256789
-29.618642,115,54.539213
-225.108815,192,55.003786
-179.671262,225,55.568345
-119.623896,142,55.924778
-103.892079,157,56.334715
-32.027823,138,56.658356
-166.745994,110,56.905981
-78.833549,86,57.12155
-243.644557,107,57.412036
-185.61589,222,57.941986
-78.028308,111,58.214132
-223.31954,116,58.442477
-269.791304,154,58.877907
-141.635736,207,59.392477
-208.451208,109,59.675612
-45.536703,115,59.942358
-279.411474,190,60.442801
-126.349948,100,60.675747
-44.607573,188,61.159315
-33.000867,158,61.526999
-59.968793,87,61.757139
-42.173021,143,62.090345
-8.420777,118,62.406549
-72.679787,162,62.777301
-163.839671,139,63.106987
-85.909522,218,63.651535
-94.554231,229,64.279897
-121.44168,231,64.841273
-63.917352,142,65.225934
-132.355085,168,65.608486
-222.814783,199,66.077626
-138.596012,137,66.408619
-36.756592,204,66.9418
35.599491,1000,69.541951
-472.599372,87,69.775959
-508.564319,73,69.925575
-394.83866,56,70.085678
-535.595678,81,70.292258
-538.358348,76,70.49191
-353.359131,74,70.658195
-381.492747,69,70.873207
-476.792331,62,71.025362
-524.024731,67,71.208565
-512.347948,89,71.445447
-370.401095,65,71.593575
-567.496807,73,71.791988
-513.402171,76,71.958383
-495.853161,70,72.158712
-554.437976,84,72.341763
-608.097724,78,72.541975
-283.486024,66,72.725424
-504.370286,64,72.875452
-446.36581,79,73.091932
-472.109395,67,73.258792
-463.923787,78,73.47441
-423.365599,58,73.617555
-402.70947,57,73.758759
-634.824293,74,73.941635
-528.838788,70,74.125217
-469.32002,85,74.376048
-411.97281,61,74.50878
-509.289435,80,74.73383
-637.875718,82,74.908758
-541.878038,88,75.141833
-421.828904,57,75.294895
-574.914484,80,75.525432
-531.438177,87,75.758774
-600.986882,71,75.908668
-423.094615,84,76.125436
-507.096212,81,76.36205
-552.224433,79,76.525451
-438.146351,61,76.716794
-376.571543,57,76.857701
