#{"t_start": 1768659366.2757509, "env_id": "LunarLander-v3"}
r,l,t
-245.494769,102,2.765678
-313.502421,109,2.965506
-120.851782,118,3.184901
-359.390817,88,3.360553
-79.968541,94,3.494966
-63.342368,119,3.699775
-428.829244,98,3.901146
-105.28676,94,4.051521
-178.699188,103,4.264069
-137.393834,94,4.402131
-117.309107,109,4.58117
-204.147801,107,4.798913
-75.450187,78,4.951866
-119.482781,79,5.089805
-77.488439,63,5.201702
-130.99694,87,5.368646
-141.432118,104,5.534201
-310.553161,72,5.690339
-166.958805,127,5.918612
-93.489851,99,6.122685
-95.310955,77,6.266256
-165.88501,67,6.451851
-177.76659,106,6.652577
-275.076631,116,6.839905
-214.537198,111,7.010529
-299.17822,144,7.290891
-125.251039,87,7.424029
-115.956841,120,7.654676
-315.991242,144,7.903052
-47.360667,64,8.036068
-66.176077,86,8.177309
-113.538207,109,8.382748
-128.17539,117,8.609651
-133.236039,67,8.743531
-266.859343,120,8.968839
-109.114461,85,9.104095
-158.213304,109,9.319644
-180.088187,129,9.552679
-139.886009,96,9.74057
-229.697874,92,9.920538
-281.517539,105,10.089476
-56.411492,138,10.370633
-124.678126,88,10.520198
-94.011511,79,10.669065
-162.588201,71,10.787332
-96.746301,99,10.985417
10.708297,102,11.170267
-103.437062,116,11.387486
-66.613673,78,11.541048
-60.91533,81,11.670681
-124.660539,132,11.904022
-282.624385,119,12.118955
-198.912208,121,12.35369
-170.96917,96,12.535783
-103.493433,136,12.786176
-89.287973,92,12.999627
-160.383514,93,13.152469
-207.895548,106,13.35337
-235.077728,164,13.650853
-287.032523,158,13.969724
-50.414769,67,14.070698
-127.043917,80,14.236555
-171.330966,118,14.470437
-121.551517,107,14.672134
-162.420652,91,14.820006
-115.890605,82,14.973629
-115.205353,101,15.1747
-164.020545,66,15.286375
-76.983739,70,15.484841
-93.805369,92,15.70524
-128.850042,108,15.982604
-107.253699,93,16.206491
-94.373385,78,16.412897
-88.226688,94,16.599419
-56.873426,78,16.814084
-82.612425,69,16.985776
-100.947295,89,17.178603
-121.097291,104,17.437052
-198.532176,87,17.644401
-161.523496,135,17.968078
-98.003253,84,18.152418
-183.262111,127,18.459893
-123.576582,87,18.659269
-90.081525,159,19.042518
-92.741993,95,19.28109
-222.806772,118,19.564381
-195.4798,84,19.76809
-288.158707,116,20.043405
-168.274128,133,20.355777
-149.913972,102,20.565635
-142.154998,96,20.795604
-191.250147,128,21.13198
-123.865129,125,21.443875
-934.800447,225,22.317506
-1133.773795,358,23.318257
-844.980527,229,23.882823
-849.486702,230,24.463453
-559.129796,279,25.118547
-359.405424,397,26.150543
-1036.821908,317,26.895851
-1019.014448,274,27.602046
-338.430993,746,29.434961
-1036.310559,223,29.985408
-790.937063,341,30.835196
-1083.409772,338,31.646822
-1063.21413,468,32.777644
-1048.193086,250,33.379313
-1061.435533,294,34.074744
-1148.390873,251,34.683155
-267.217526,402,35.643859
-1108.037361,242,36.261708
-680.122589,257,36.882701
-1082.357335,227,37.445852
-602.779085,262,38.084955
-106.72093,436,39.197903
-877.371649,228,39.708288
-933.362711,260,40.369069
-1007.096949,310,41.143919
-943.532435,363,42.01755
-980.783444,262,42.703195
-763.664547,507,43.933172
-907.127883,215,44.431554
-1152.912507,263,45.041689
-88.568499,120,45.368474
-146.323932,118,45.672439
-62.794068,87,45.898304
-207.937711,109,46.151258
-2.009676,66,46.300599
-112.294381,76,46.50359
-128.240033,101,46.760367
-62.185944,118,47.064497
-128.256964,80,47.227818
-110.773876,129,47.529585
-104.517305,115,47.799734
3.267146,102,48.047341
-221.329222,87,48.278495
-74.632826,97,48.485775
-157.6342,121,48.785832
-91.664266,79,49.001617
-326.978646,156,49.401722
-43.22218,107,49.70328
-237.242728,130,50.028211
-50.843846,153,50.365322
-62.926308,100,50.630556
-179.162428,121,50.951282
-76.212763,143,51.298483
-29.413694,135,51.630327
-96.729473,106,51.884769
-22.992485,98,52.139727
-186.527048,165,52.552674
-222.03577,158,52.953615
-275.776436,183,53.47052
-50.507865,185,53.900799
-119.824533,96,54.144291
-93.282809,114,54.418992
-96.610768,76,54.60649
-93.636731,118,54.899566
-145.879015,105,55.169448
-54.479836,108,55.431846
-105.111628,114,55.717345
-84.231284,236,56.311783
-8.533362,190,56.746166
-187.061342,101,57.016386
-251.288053,148,57.383905
-125.969993,124,57.681059
-208.292237,95,57.917102
-208.758454,158,58.266237
-46.899945,151,58.621742
-234.286322,161,59.053501
-61.238797,152,59.468632
-305.372184,130,59.787327
-203.907395,170,60.201437
17.311757,84,60.430421
-9.844127,139,60.768339
-9.728932,109,61.051247
-28.352955,96,61.251609
-90.032227,85,61.468056
-38.481234,122,61.768229
-122.865337,122,62.065241
-60.307522,193,62.535315
-46.536185,173,62.95142
-51.971474,165,63.332385
-42.481843,154,63.740398
-77.605779,146,64.130929
-31.496172,489,65.368005
-34.78393,149,65.717452
-157.21027,216,66.250802
-75.896214,204,66.776916
3.631011,253,67.43066
-258.196313,280,68.101046
-324.368622,272,68.83416
-531.68545,87,69.072199
-444.013838,90,69.284253
-493.396728,76,69.516191
-480.857049,73,69.683791
-434.635137,64,69.851111
-462.887831,64,69.983925
-501.150941,72,70.201246
-603.952194,79,70.422337
-454.890569,63,70.550869
-562.077861,69,70.749005
-492.324912,81,70.967441
-424.577449,65,71.150748
-563.492808,80,71.317607
-474.717449,75,71.525393
-399.46124,62,71.701508
-485.164851,70,71.85073
-518.481141,66,72.050252
-476.126179,69,72.20102
-523.087482,87,72.417523
-532.566898,83,72.616792
-502.191606,71,72.801059
-530.200463,79,73.033281
-499.4529,59,73.167639
-476.800271,70,73.370233
-440.97271,59,73.5009
-358.124095,54,73.617779
-423.590593,61,73.78459
-558.978976,76,74.000084
-564.859905,74,74.184318
-555.051679,71,74.380646
-567.928832,76,74.552669
-552.416799,88,74.784598
-438.363875,62,74.917443
-583.452268,79,75.153822
-528.621796,88,75.417284
-489.537335,81,75.603015
-501.35472,85,75.817534
-391.257519,59,75.967969
-612.626165,77,76.156419
-527.942066,65,76.347018
-449.358266,62,76.467694
-531.905585,72,76.684756
-555.506583,78,76.883407
-420.406505,64,77.084343
-427.680752,57,77.217463
-437.942133,59,77.400951
-441.791488,57,77.534016
-642.684206,84,77.767668
-534.900632,73,77.978915
-533.390465,65,78.172981
-379.234676,59,78.317615
-557.431356,68,78.517608
-461.27545,62,78.660275
-467.611724,79,78.867546
-572.06163,78,79.068195
-401.551571,73,79.251066
-429.159131,60,79.424761
-540.513961,74,79.604352
-361.125076,55,79.771889
-523.675239,68,79.934218
-447.754255,62,80.121737
-494.93889,85,80.327023
-482.552171,60,80.507359
-532.547646,70,80.673793
-632.448389,78,80.909641
-512.210772,69,81.073535
-513.843236,73,81.284988
-485.585915,61,81.472348
-506.866078,77,81.652939
-400.025869,52,81.810513
