#{"t_start": 1768659366.2444131, "env_id": "LunarLander-v3"}
r,l,t
-400.533344,80,2.74967
-324.241474,157,3.028388
-293.418398,68,3.183355
-129.973034,69,3.294999
-338.939939,121,3.510309
-117.320227,75,3.649645
-53.399278,74,3.786079
-145.24534,78,3.921825
-248.591004,89,4.08081
-97.254225,73,4.202084
-249.362024,136,4.434469
-272.236834,86,4.580553
-74.431237,83,4.767095
-85.374962,72,4.877671
-120.506981,145,5.141823
-65.347406,102,5.327853
-64.680612,93,5.499548
-88.784654,91,5.668798
-94.838931,65,5.782801
-89.341644,85,5.934076
-496.316304,142,6.234772
-175.650094,78,6.415697
-193.820286,87,6.582362
-261.16087,87,6.748965
-402.349875,136,6.962905
-135.759377,109,7.164173
-246.196403,76,7.278339
-172.799242,119,7.485329
-144.149363,97,7.686014
-176.003909,76,7.83247
-61.405107,67,7.93439
-42.812539,70,8.067405
-257.506434,102,8.273897
-186.419877,104,8.433671
-140.36265,121,8.675661
-113.606972,107,8.876623
-94.625956,96,9.061295
-234.097694,113,9.267674
-318.730926,131,9.51825
-127.242622,68,9.634172
-249.121566,118,9.85112
-113.139645,119,10.068273
-223.158789,97,10.251753
-275.126148,100,10.451679
-83.932236,88,10.60157
-89.067174,82,10.762503
-217.601357,107,10.966688
-122.88297,68,11.068519
-160.372674,115,11.284578
-144.67004,107,11.484742
-146.421178,118,11.702018
-154.143875,126,11.917238
-106.012109,71,12.068103
-151.366593,120,12.283522
-33.966378,81,12.418084
-177.575204,78,12.583422
-173.170245,113,12.80086
-228.976696,93,12.966692
-118.806646,109,13.187111
-78.904643,76,13.334786
-338.978746,166,13.635287
-131.600627,138,13.900623
-96.403705,125,14.118499
-87.419574,67,14.267893
-201.233383,140,14.535235
-191.38606,112,14.747232
-109.71251,96,14.921602
-72.080559,68,15.041705
-190.466254,102,15.237199
-117.209153,102,15.497914
-240.973416,131,15.83423
-125.445502,97,16.032243
-121.270026,85,16.246718
-158.086748,112,16.526828
-116.162443,105,16.781559
-327.947252,84,16.958637
-91.830628,100,17.19469
-287.183069,128,17.515674
-113.076429,122,17.792698
-204.685688,130,18.110814
-66.78595,92,18.332232
-55.376819,129,18.645326
-100.770072,72,18.796638
-85.832581,78,18.996072
-179.221226,122,19.29627
-90.815154,102,19.531522
18.849101,83,19.714098
-267.920932,100,19.95829
-93.352077,74,20.148138
-114.794001,75,20.299198
-119.740092,81,20.50557
-108.16977,134,20.811291
-157.475694,86,21.052272
-128.757113,110,21.32904
-47.932369,105,21.566493
-1122.743155,283,22.547295
-1018.823478,236,23.196383
-960.659419,256,23.835991
-864.608022,401,24.821885
-901.485047,306,25.565584
-1054.774993,250,26.198786
-751.552534,508,27.449044
-1082.564738,235,28.033147
-1171.127854,269,28.697901
-1105.507292,247,29.316748
-1155.031384,496,30.551449
-1097.93163,243,31.16205
-1144.625403,247,31.765309
-1173.033346,313,32.480496
-948.634885,223,33.03243
-1043.016163,297,33.731993
-1155.839882,324,34.527252
-1099.361703,334,35.324434
-1044.145017,272,35.98119
-1037.502962,219,36.531788
-789.593871,236,37.096696
-1153.302049,249,37.71416
-943.083332,715,39.479345
-1085.984933,237,40.053875
-1119.782697,243,40.678794
-987.292423,272,41.319615
-1021.397395,232,41.878324
-109.475153,261,42.557433
-1389.506155,431,43.624878
-1008.598639,294,44.330368
-954.327823,511,45.584133
-67.109742,134,45.91713
-92.727163,83,46.126943
-156.157143,93,46.328592
-73.635677,122,46.629
-117.995143,120,46.929939
-262.253748,91,47.163977
-211.779049,116,47.44392
-148.144192,144,47.763526
-44.505902,126,48.063025
-114.573223,134,48.385895
-53.045854,113,48.684249
-74.85958,102,48.948545
-172.146524,117,49.199512
-99.902439,129,49.567757
-172.735964,159,49.997523
-74.20246,106,50.247497
-240.686397,162,50.630441
-232.043237,99,50.898833
-503.303912,130,51.221412
-137.28416,165,51.614182
-110.27701,118,51.899617
-154.739707,108,52.179039
-81.986112,88,52.373515
-252.668801,131,52.717256
-175.544496,135,53.065152
-221.99499,186,53.583633
-166.984839,154,53.947348
-212.505194,155,54.311008
-278.863125,127,54.642118
-46.172978,88,54.865327
-5.483869,204,55.392636
-113.258354,109,55.622783
-80.920428,122,55.932005
-266.776082,142,56.280617
-65.476039,129,56.599721
-95.486668,102,56.855323
-59.391562,83,57.063769
-48.913918,103,57.320256
-28.066275,169,57.726122
-529.300696,127,58.02821
-185.584505,270,58.666306
-321.529194,271,59.382833
-49.81859,123,59.682963
-82.961186,169,60.116155
-31.272795,120,60.433156
-170.854554,139,60.783632
-82.657829,161,61.166117
-224.793235,124,61.464326
-15.168552,109,61.737388
-159.255673,100,61.946905
49.545689,1000,64.476992
-188.915849,221,65.032801
-126.76716,151,65.399343
-139.786033,165,65.782197
-79.394065,208,66.299005
-75.598933,167,66.698817
-21.588762,174,67.169954
-64.073768,270,67.848992
-57.464275,269,68.498913
