#{"t_start": 1768659366.2757509, "env_id": "LunarLander-v3"}
r,l,t
-373.619752,105,2.765678
-356.961866,113,2.981209
-122.913956,107,3.183863
-207.968242,82,3.343724
-364.561578,84,3.463226
-329.600927,106,3.664241
-87.847767,62,3.785426
-313.935335,107,3.95128
-116.262082,76,4.099364
-115.696159,67,4.239424
-453.596052,144,4.484467
-284.77835,105,4.684672
-101.31022,72,4.798913
-97.638791,63,4.930178
-163.649688,113,5.110485
-111.409012,94,5.28062
-165.734902,87,5.433957
-269.12533,88,5.617422
-83.646408,68,5.729744
-309.979714,114,5.938791
-274.160627,102,6.162193
-403.692031,108,6.410288
-75.305155,77,6.550182
-118.719899,78,6.695753
-75.816301,65,6.782179
-111.103525,131,7.010529
-87.261384,72,7.148908
-117.528124,85,7.306529
-4.945409,91,7.436588
-69.866914,73,7.587499
-104.977025,105,7.785737
-319.926209,135,8.036068
-86.285492,105,8.235526
-121.116169,73,8.354196
-239.499591,113,8.572997
-402.987128,128,8.809089
-201.474519,87,8.968839
-242.064635,125,9.203162
-67.943695,84,9.355263
-113.16408,106,9.552679
-230.556539,137,9.802229
-221.910931,127,10.036935
-91.266492,74,10.186876
-120.552789,111,10.404199
-143.209873,132,10.637348
-119.209562,62,10.736714
-209.47977,70,10.886867
-217.157201,130,11.131493
-96.078278,80,11.25324
-260.505103,108,11.453404
-440.403541,114,11.670681
-97.919285,90,11.835995
-94.292464,86,12.003525
-127.888222,89,12.137989
-391.299462,86,12.302385
-99.277286,74,12.436079
-116.13435,89,12.603741
-63.411779,71,12.752772
-55.927579,74,12.90806
-95.380272,88,13.067037
-110.626451,149,13.351962
-73.135349,184,13.719703
-342.883166,149,13.987153
-99.068264,77,14.102608
-42.1735,93,14.302897
-69.875015,139,14.553612
-167.374922,109,14.764233
-124.974435,137,15.014715
-77.700804,62,15.137974
-146.213018,129,15.444286
-104.545716,77,15.612627
-278.25077,148,15.980015
-103.643538,89,16.195764
-98.557609,71,16.384423
-103.812969,88,16.57588
-185.369821,123,16.862083
-113.653089,106,17.115479
-71.504065,99,17.368799
-231.2061,89,17.572651
-306.028904,157,17.951999
-112.213444,97,18.167846
-99.895582,91,18.396206
-298.990956,129,18.689788
-170.376599,67,18.866569
-145.448005,115,19.149408
-224.520589,145,19.484094
-117.419986,104,19.749918
-89.258292,80,19.902175
-201.499477,96,20.153978
-91.163835,169,20.533696
-86.668774,116,20.811635
-84.31075,93,21.059628
-201.373538,142,21.412079
-1345.396294,477,23.035401
-1028.246158,246,23.662785
-1200.927801,259,24.281312
-626.69554,265,24.931887
-982.146743,262,25.605408
-1048.536753,253,26.247742
-828.996936,395,27.198248
-1219.987121,326,28.018702
-1062.275383,300,28.752093
-1136.454914,259,29.401971
-952.46022,210,29.918939
-1318.764565,413,30.935143
-891.924629,282,31.630786
-975.668971,289,32.340162
-1127.245217,286,33.017185
-1091.795077,273,33.673949
-1062.94415,232,34.233797
-1072.733336,394,35.181948
-1138.183352,310,35.931496
-1134.40126,251,36.548389
-924.956741,312,37.32284
-856.885011,507,38.560018
-1026.38716,257,39.226548
-214.548481,86,39.412468
-1343.180595,430,40.515439
-955.429286,301,41.207439
-1080.765136,266,41.846986
-331.112752,108,42.114187
-1171.334995,297,42.883837
-1176.254321,286,43.548553
-1202.682853,252,44.156335
-753.826666,351,44.995495
-215.25383,136,45.351545
-244.521103,102,45.619812
-112.62113,100,45.883791
-311.218132,153,46.247338
-87.987446,64,46.414619
-66.054497,67,46.549813
-57.148528,75,46.763375
-160.904282,81,46.947103
-82.462919,132,47.259409
-197.110205,119,47.54552
-122.286022,91,47.763877
-71.735723,89,47.98447
-128.73333,103,48.205475
-210.345928,140,48.588985
-87.345337,88,48.785832
-187.757717,99,49.034692
-160.267744,106,49.335038
-57.62366,121,49.653584
-63.993282,87,49.852865
-336.475204,129,50.163531
-309.015913,162,50.566597
-132.083247,97,50.784229
-186.05475,116,51.084474
-215.144248,126,51.40059
-102.204586,173,51.851082
-281.126798,150,52.206022
-227.873088,122,52.536628
-317.95741,154,52.916196
-68.800857,77,53.163258
-193.571691,181,53.599582
-15.788148,100,53.849654
-225.777796,115,54.131262
-101.409216,114,54.418992
-40.927686,91,54.627639
-169.298556,231,55.200458
-30.627331,185,55.687173
-74.056484,121,55.968277
-94.306435,138,56.320296
-237.616402,183,56.746166
-10.513643,99,57.000337
-234.726182,100,57.258401
-28.97223,83,57.447537
-19.69015,128,57.74256
-15.053472,99,57.980912
-70.028744,273,58.634968
-30.448497,194,59.169295
-60.75076,125,59.484758
-4.453717,126,59.795334
-173.315416,116,60.084817
-82.094364,181,60.534612
-377.183292,176,60.968204
-74.390905,122,61.251609
-79.912413,88,61.475779
-69.58613,206,61.98883
-26.548343,159,62.381415
17.515893,1000,64.909972
-66.525907,366,65.789386
-106.450411,223,66.317496
100.924294,993,68.867409
-428.786157,64,69.042946
-483.90336,80,69.234443
-470.785472,88,69.483961
-518.127996,67,69.65114
-528.111267,79,69.851111
-429.16927,70,70.034187
-457.903579,64,70.201246
-490.856991,64,70.384755
-559.690028,73,70.55017
-508.181371,77,70.751008
-456.473583,70,70.946365
-348.091178,58,71.11774
-470.397443,66,71.250439
-573.505873,72,71.451156
-423.07244,66,71.601291
-588.581533,79,71.817437
-504.531224,81,72.036499
-472.07325,64,72.184162
-447.080719,75,72.379177
-467.735005,85,72.567913
-584.002903,72,72.750593
-454.279126,60,72.900824
-506.972455,81,73.117927
-542.884226,77,73.335439
-390.215862,58,73.46772
-589.813618,85,73.708303
-420.434915,56,73.834579
-541.300945,84,74.052663
-513.712619,81,74.26699
-558.955458,84,74.483424
-438.971217,60,74.652602
-420.221032,60,74.784598
-492.982845,63,74.917443
-443.394606,62,75.100851
-564.109412,69,75.284453
-565.366743,68,75.48445
-517.373971,87,75.717792
-482.403332,66,75.866068
-445.479665,60,76.033402
-584.279798,73,76.200826
-485.946862,71,76.384421
-499.949104,86,76.584422
-515.764154,78,76.817656
-455.990363,59,77.013649
-544.589287,71,77.184217
-624.596172,80,77.402959
-467.800023,57,77.550653
-492.459096,63,77.734551
-576.034551,69,77.91736
-545.000827,61,78.117686
-505.609562,69,78.284366
-361.012472,54,78.45054
-360.356996,59,78.584575
-434.65681,61,78.760309
-531.980523,85,78.951115
-517.7117,69,79.134269
-486.11261,61,79.284518
-590.133481,80,79.501206
-554.99294,85,79.74425
-588.96079,82,79.949996
-610.848519,88,80.184592
-523.734815,84,80.424105
-467.065157,60,80.573226
-419.514188,60,80.73346
-540.382406,75,80.952077
-557.000596,75,81.165645
-603.259646,83,81.366946
-516.5292,69,81.564284
-456.623276,64,81.720524
-510.433037,70,81.919749
-366.273074,57,82.048877
-393.060685,57,82.234732
-419.67683,51,82.350752
-470.520483,69,82.565002
-534.3917,71,82.744579
-543.377129,66,82.93101
-369.035173,69,83.083951
-587.78018,68,83.264766
-598.233591,78,83.44773
-516.321676,68,83.640977
-329.178962,54,83.764963
-567.666772,81,83.977392
-583.848086,69,84.196605
-566.686311,76,84.358731
-514.219104,74,84.541072
-541.813494,67,84.686919
-471.168089,68,84.870737
-575.327455,84,85.092917
-627.846822,88,85.318631
-440.16192,61,85.499992
-478.923354,83,85.679957
-537.231131,67,85.834383
-470.650957,61,85.964284
-585.528561,67,86.121428
-546.622562,80,86.27372
-467.501003,58,86.399908
-349.391778,57,86.515293
