#{"t_start": 1768659657.8058777, "env_id": "LunarLander-v3"}
r,l,t
-279.041559,94,3.144565
-78.108004,86,3.42299
-111.590287,99,3.741832
-104.439541,61,3.952363
-164.314469,105,4.294547
-115.001749,94,4.58342
-191.506984,101,4.873397
-170.028794,66,5.127146
-426.080453,97,5.443513
-192.140466,90,5.670664
-106.482933,66,5.894479
-110.305041,82,6.167231
-146.209815,79,6.421833
-108.031706,92,6.732049
-166.619533,113,7.064854
-406.911873,125,7.497543
-226.554249,76,7.705207
-122.041906,77,8.02479
-170.209395,71,8.297968
-160.640793,105,8.557122
-185.4429,82,8.827737
-126.931505,88,9.098954
-277.79169,120,9.482833
-90.007997,61,9.658527
-222.983189,66,9.900401
-238.284951,124,10.301529
-85.651097,94,10.557635
-119.859268,116,10.970345
-139.477355,66,11.255339
-109.764844,72,11.440211
-178.057041,122,11.824464
-159.33629,111,12.192717
-71.674685,69,12.433469
-54.477809,69,12.608393
-54.854582,60,12.864573
-278.95797,130,13.316556
-106.083077,95,13.566536
-97.132262,71,13.812146
-126.212982,80,14.084917
-152.563244,87,14.323316
-83.799749,86,14.596609
-155.318756,103,14.954528
-183.380863,94,15.265489
-133.567223,107,15.569794
-129.137605,141,16.033797
-117.665751,86,16.326472
-69.792904,74,16.616176
-201.64211,73,16.838931
-114.379868,108,17.184316
-84.631947,128,17.635471
10.942115,67,17.932463
-134.681333,134,18.370239
-129.356288,76,18.58896
-138.939812,84,18.878569
-143.950222,97,19.237032
-109.469892,74,19.455916
-104.013998,63,19.673504
-205.000534,120,20.074192
-108.346618,70,20.320957
-75.536654,67,20.56453
-282.690848,85,20.802131
-116.137523,136,21.286189
-29.86899,75,21.509301
-160.803507,102,21.829323
-292.709711,108,22.166793
-84.331863,81,22.405307
-117.482194,114,22.791317
-215.561006,112,23.156755
-58.463185,68,23.399194
-204.477101,98,23.653632
-123.395937,88,23.95841
-154.34784,129,24.374832
-183.382269,111,24.742867
-141.318339,101,25.080184
-135.505156,83,25.296976
-256.371319,119,25.657503
-119.958291,93,25.992359
-152.890176,102,26.329471
-68.470947,82,26.598562
-116.302662,91,26.824642
-66.550356,131,27.208386
-355.239975,154,27.653033
-193.623729,125,28.084245
-243.839047,112,28.438371
-97.230589,116,28.793725
-105.228987,83,29.063386
-216.264157,91,29.368237
-88.452539,144,29.819952
-213.538688,93,30.101609
-85.750983,79,30.424101
-16.591807,125,30.828574
-72.904649,93,31.130419
-191.613362,140,31.530117
-268.126065,150,31.884434
-192.744906,113,32.073724
-108.971183,105,32.252561
-203.851428,145,32.488058
-114.599793,93,32.634173
-148.157013,112,32.817104
-105.7771,75,32.950141
-144.505732,127,33.164887
-131.191716,119,33.365437
-5.393351,113,33.550051
-218.350595,119,33.751754
-142.118474,106,33.918089
-202.892541,157,34.167427
-88.001684,150,34.399898
-110.338214,193,34.734035
-235.269859,167,34.992725
-94.717443,170,35.261307
-63.861165,93,35.418475
-65.969225,86,35.570098
-111.197086,168,35.853696
-249.865097,134,36.134667
-107.612139,124,36.567632
-235.075955,153,37.028843
-136.887213,135,37.427325
-367.862878,150,37.889691
-241.292638,149,38.321326
-107.309909,201,38.976146
-558.311259,234,39.646196
-241.654707,100,39.97657
-357.465986,119,40.317428
-429.135917,151,40.748959
-96.863498,125,41.113943
-299.37611,136,41.564077
-311.518512,156,42.044337
-68.874255,113,42.381197
-162.891298,102,42.683572
-128.004645,140,43.121711
-339.661419,194,43.54723
-51.191138,115,43.747663
-133.883233,137,43.985468
-64.397806,176,44.284853
-27.807949,90,44.415789
-17.993191,93,44.565848
-20.625539,127,44.781456
-36.192871,149,45.017941
-52.352962,98,45.198708
-272.962039,162,45.463996
-234.955814,206,45.800647
-306.5733,221,46.167926
-118.356805,219,46.513804
-311.921992,269,46.93434
-104.204175,144,47.156659
-134.532205,174,47.400071
