rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,robustness/avg_impact_vel,robustness/cvar_5_percent
270.71,658,201868,78,-28.826059189999995,644,12550,15.01098753452301,0.0003,-1.3984581410884858,18.02619707107544,0.03671393550932407,0.08565989,-186.172542
273.6,658,202684,79,-42.39024053,648,12600,12.202085967063903,0.0003,-1.178855435922742,18.473275718688964,0.03644726648926735,,
294.69,660,206244,84,-44.59468523,652,12800,19.78946708679199,0.0003,-0.9898104783892632,19.44249683380127,0.03541178993880749,0.116656154,-470.67486019999996
317.32,659,210104,90,-41.963238960000005,656,13050,12.178873047828674,0.0003,-0.9436282500624656,19.706437644958495,0.0344671918451786,0.10969507,-470.67486019999996
334.74,660,211180,91,-43.08945183,660,13100,22.88896016597748,0.0003,-0.8010810592770576,20.417003173828125,0.03426462598145008,,
342.77,657,212408,94,-48.32927583,664,13200,12.449786372184754,0.0003,-0.4776152715086937,20.155842742919923,0.03395974338054657,0.112247765,-470.67486019999996
346.98,656,213964,96,-50.39944138,668,13300,14.274195079803468,0.0003,-0.5731660801172257,21.235154266357423,0.033799704313278195,,
353.22,656,216140,100,-57.34608210999999,672,13450,19.370636763572694,0.0003,-0.3996016411483288,20.94378255844116,0.033585126027464864,0.12697014,-470.67486019999996
378.42,659,219612,104,-63.814451479999995,676,13650,13.787373809814452,0.0003,0.5631592106074095,22.05840171813965,0.033611508011817934,,
385.53,661,220596,106,-64.82206002999999,680,13700,12.929330234527589,0.0003,-0.26652308709919453,22.184346809387208,0.033725560680031776,0.1310297,-470.67486019999996
389.9,659,222796,109,-73.7355445,684,13850,18.62860686302185,0.0003,-0.056084302626550196,22.87909351348877,0.03367187641561031,,
401.24,658,225780,114,-75.80070319,688,14050,13.96923104763031,0.0003,0.4691693906486034,23.539793930053712,0.03384409621357918,0.14502366,-470.67486019999996
423.73,667,227692,115,-74.61607364000001,692,14150,16.02635465145111,0.0003,0.8351740218698979,23.64411865234375,0.03421327717602253,,
442.91,681,231108,118,-76.64219525,696,14350,17.990242562294007,0.0003,0.2643927425146103,25.072758293151857,0.034848137721419335,0.1451623,-470.67486019999996
462.54,691,234456,121,-73.61816318,700,14600,23.01943694591522,0.0003,2.4509178256988524,25.900861015319823,0.03618322692811489,0.14857545,-470.67486019999996
478.87,699,235996,122,-73.88947365999998,704,14650,15.351440734863282,0.0003,1.4209271610528231,25.882535018920898,0.03719748571515083,,
487.58,704,237836,124,-70.66402364999998,708,14800,19.052739601135254,0.0003,0.6477041077613831,27.046293716430664,0.03828471451997757,0.14781584,-470.67486019999996
505.6,717,241608,127,-70.75902679,712,15050,11.2670428276062,0.0003,0.5931442596763372,28.184661827087403,0.03962764509022236,0.1441406,-470.67486019999996
527.64,724,243088,128,-66.67756474999999,716,15100,17.59702386856079,0.0003,1.228995563313365,27.882256660461426,0.039941143989562986,,
540.97,731,245840,130,-65.68385935,720,15300,12.828434138298034,0.0003,1.4077452211081982,28.67478328704834,0.04270551070570946,0.13914701,-470.67486019999996
554.43,739,248204,132,-60.324270219999995,724,15450,13.304699759483338,0.0003,1.6736694490909576,29.363393173217773,0.04510495476424694,0.13678722,-470.67486019999996
560.28,743,249392,133,-56.06194100999999,728,15500,26.8248735332489,0.0003,1.9408203774690629,29.628563232421875,0.04580035299062729,,
556.97,748,251316,134,-50.99525564,732,15650,15.71853865146637,0.0003,1.1134456187486648,28.89965763092041,0.047769349291920664,,
557.81,759,254396,136,-50.90940125999999,736,15800,16.06070010185242,0.0003,1.1641474391520024,28.305794258117675,0.04934727221727371,0.13387057,-470.67486019999996
570.79,765,257068,139,-50.32013970999999,740,16000,8.355830354690552,0.0003,0.8082232891023159,28.43847827911377,0.051497242599725726,0.13282372,-470.67486019999996
577.05,774,259844,141,-36.96611568,744,16150,15.563767323493957,0.0003,0.722195385247469,28.19643787384033,0.052764077559113505,,
598.2,781,262840,143,-21.020379029999994,748,16350,19.895850791931153,0.0003,0.24892870165407657,28.526445388793945,0.0538601341843605,0.11612716,-381.1837636
