#{"t_start": 1768914618.922472, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
398.015601,60,219.490781,1.0761622
744.659705,81,219.722806,0.3566728
465.358287,60,219.89246,0.27450275
790.491644,93,220.871833,0.010878581
565.772123,71,221.076056,0.3946059
783.075776,85,222.244436,0.13572933
466.248175,57,222.404539,0.60937726
358.103868,57,223.250385,0.39689484
743.352084,82,224.133466,0.036745753
495.737052,66,224.346626,0.0064255437
426.769286,60,224.551738,0.49081126
502.148,82,225.685441,0.3928688
822.81128,88,225.933038,1.143953
503.028233,60,226.10133,0.38364014
871.264282,90,226.890212,0.016074391
704.080738,77,227.106168,0.13912283
482.305248,73,227.876705,0.07398566
821.602852,83,228.110298,0.734814
524.118213,73,228.319496,0.060254592
489.305729,63,229.067147,0.01716693
445.516699,63,229.244281,0.68456775
563.009809,71,229.454668,0.024855109
647.670827,71,230.365559,0.42298454
483.652389,63,230.542344,0.032774687
484.824847,60,230.711515,0.1200453
554.199458,69,231.644643,0.021475654
508.692264,67,231.833197,0.3842993
558.614693,65,232.017753,0.27075627
791.477508,91,232.815361,0.691255
559.006412,67,233.005079,0.3953794
681.835411,97,233.820155,0.08013769
479.444712,65,234.002968,0.012737749
406.034479,58,234.165896,0.14989115
762.019099,83,234.949624,0.7984382
768.000583,82,235.179392,0.5743914
719.421976,78,235.398554,0.0990165
610.114634,68,236.133784,1.7399184e-08
422.579736,56,236.296552,0.04553984
984.646615,123,237.191882,0.014045159
459.398461,61,237.366013,0.5644334
955.491418,94,237.631222,0.18477355
464.743067,64,238.391198,0.15596095
534.472232,75,238.602013,0.09525046
832.625906,85,239.388685,0.019338557
855.776311,87,239.632975,0.4777998
728.435154,80,239.859089,3.959861e-08
526.685045,62,240.57753,0.0074960683
694.168538,76,240.792763,0.0055132066
497.46068,61,240.964959,0.2344075
427.740032,61,241.678725,0.64342296
494.191772,64,241.860629,0.0026561478
442.097122,62,242.035992,0.63181305
534.18074,64,242.764238,0.29728886
719.358364,79,242.987949,0.21106185
602.508259,70,243.188555,0.039413076
519.619331,70,243.930136,0.0339619
565.965086,66,244.135388,0.0022076701
411.625738,57,244.295107,1.2427277e-07
502.737074,69,245.038618,0.01438572
788.699994,89,245.323724,0.03154551
475.429012,72,246.070723,0.06642458
953.048172,93,246.334099,0.0065106996
465.900995,57,246.497006,0.30500504
517.605999,68,247.234672,0.031829588
784.141288,88,247.48324,0.46432564
522.590325,64,247.665063,0.11043801
450.931304,60,248.495862,0.44406143
521.197249,62,248.674164,0.0038446055
646.43746,77,248.894718,0.40084612
396.852235,52,249.583879,2.4144237e-08
502.830251,61,249.756119,0.04412874
422.978691,60,249.925115,4.169408e-09
539.317963,87,250.716732,0.43333483
635.616107,72,250.920038,0.40973395
482.836355,60,251.092881,0.09626448
542.029347,65,251.834709,0.3464332
1094.662437,102,252.12623,0.15739912
533.19172,63,252.848638,0.23450732
538.556935,69,253.04316,0.18681672
473.881423,65,253.228778,0.44418183
617.38298,76,253.991065,0.3267549
607.785895,67,254.201806,0.3438815
451.676445,73,254.415149,0.059385467
421.463813,56,255.118819,0.04446274
474.511403,57,255.281636,0.2025251
491.294484,72,255.486012,0.120315924
540.694523,64,255.67353,0.018621424
472.161161,74,256.425498,0.012614689
501.975663,67,256.614397,0.04093636
519.899259,63,257.334165,0.43902847
588.121802,85,257.574102,0.19738102
756.964671,84,257.812193,0.4134664
481.554055,73,258.709905,0.011091395
756.327854,82,258.944034,0.85541195
515.998782,63,259.121594,0.34794444
549.985037,78,259.881517,0.27146432
421.542402,53,260.029811,1.632912e-08
555.765236,66,260.215368,0.26494798
513.123939,76,260.972764,0.18415609
479.825722,61,261.1441,0.06502252
529.407964,67,261.331821,0.2315021
353.832968,58,262.03655,0.044193935
583.871634,66,262.223213,0.40337822
655.283563,79,262.444783,1.0533181
575.004895,67,263.177045,0.03596868
583.972843,66,263.361972,0.103770375
522.001527,68,263.553294,0.093545474
524.355387,66,264.287858,0.054724537
480.329146,66,264.47368,0.27620637
687.521858,125,265.381904,0.19689003
628.529924,71,265.580943,0.18740824
509.170007,61,265.75418,0.8623022
601.214726,68,266.490979,0.08963428
476.578206,72,266.695803,0.12027277
557.287889,64,266.880881,0.29400903
567.221752,67,267.613817,0.22959295
484.309504,76,267.82852,0.024277918
503.684354,64,268.010173,0.02115018
531.111859,63,268.730467,0.7085542
846.701647,86,268.970964,0.6279458
482.397521,59,269.679864,0.14462288
428.194944,56,269.839505,0.81501096
317.105325,85,270.077332,0.0830146
544.591477,78,270.840383,0.18028638
529.354193,70,271.037812,0.022229739
530.554785,75,271.250913,0.08721654
493.220622,64,271.972883,0.0069965064
520.883717,67,272.164978,0.09081362
749.397564,83,272.399201,0.2075748
627.082818,82,273.175375,0.45304206
509.873061,69,273.367655,0.064107604
576.553964,71,274.108249,0.092394374
571.427306,68,274.301234,0.9173779
543.016915,63,274.479098,0.036719736
592.18004,70,275.222035,0.09338663
561.228045,64,275.401607,0.08031381
531.195414,69,275.596788,0.09745392
861.856722,90,276.39412,0.066260666
723.162535,81,276.628752,0.40292552
502.705718,61,276.801804,0.008031977
568.042177,68,277.537188,0.06442722
621.564138,70,277.736129,0.8138704
359.232586,57,277.902319,0.33319065
430.255014,55,278.603217,0.88608974
449.288022,56,278.761636,0.06262822
878.494956,89,279.013234,0.085283406
822.538984,87,279.80051,0.48711708
1393.794185,117,280.129213,0.9025489
577.160124,70,280.870701,4.3118842e-08
539.466134,69,281.064904,0.54862505
594.77706,67,281.252986,0.570815
480.994241,64,281.976088,0.03431081
842.810079,88,282.226288,0.608139
430.570788,61,282.399693,0.105798975
507.760067,65,283.1315,0.033245925
541.909922,64,283.312581,0.19252792
540.84858,66,283.500461,0.2524108
583.352228,67,284.236516,0.3612316
497.149411,70,284.455863,0.07962737
517.077778,75,284.668228,0.11780013
438.102607,58,285.378128,0.032706596
834.404149,90,285.632994,0.2317763
482.885126,72,286.380124,0.118881464
507.201141,75,286.597583,0.015289953
524.937123,61,286.770654,0.04182168
473.496885,60,287.486218,0.49877492
499.457617,71,287.687988,0.024619581
617.922527,73,287.895032,0.5066889
491.344753,73,288.694968,0.11139037
779.561913,80,288.921285,0.6567572
916.889237,89,289.173691,0.30712354
889.093417,92,289.977248,0.07631672
813.520645,84,290.216225,1.0817516
638.744976,73,290.969945,0.41226164
591.728639,68,291.161415,0.008600847
809.042287,83,291.396793,0.3056733
1078.431565,100,292.226131,0.1796312
474.779091,60,292.396699,0.9382706
469.201212,60,293.112973,0.3466359
497.091467,60,293.281016,0.7994844
533.670829,62,293.456453,0.97347605
554.713884,66,294.189503,0.11378385
585.441412,75,294.420148,0.31095132
472.56273,71,294.619984,0.036988582
438.651798,80,295.402564,0.07585416
383.920345,59,295.570171,0.03314184
671.245352,78,295.792136,0.27923995
500.594455,60,296.522816,0.26418707
556.447791,64,296.749312,0.50098765
450.38181,62,296.926608,0.44830972
708.161483,81,297.708006,0.877964
761.028877,83,297.943587,0.25339875
717.397788,78,298.164131,0.80481684
695.968663,80,298.940327,0.077275045
486.700361,72,299.144311,0.048874583
577.389816,67,299.881023,0.80356693
592.38886,67,300.07118,0.47997004
484.392486,69,300.267663,0.08856105
435.103972,79,301.047219,0.062075812
476.881136,65,301.231627,0.0040776427
466.510087,58,301.395648,0.011499171
501.603748,64,302.126828,0.0014368002
452.025228,57,302.287492,0.03187434
587.970615,65,302.472502,0.37246364
1173.364055,104,303.315358,0.009511498
520.513226,78,303.536431,0.066768885
448.015719,64,303.717036,0.25383535
408.793761,60,304.434222,0.13907023
1046.072923,99,304.714011,7.435797e-08
538.01424,64,305.447812,0.1961656
712.144588,77,305.666209,1.7719786e-09
526.108375,62,305.843336,0.04545038
494.48698,71,306.593453,0.08690528
776.22259,84,306.832388,0.658116
560.216942,67,307.022142,0.20797873
552.005514,70,307.778425,0.0035709622
473.293314,66,307.96785,0.22027192
586.727792,72,308.17241,0.073465824
592.280289,66,308.94752,0.5795222
751.53595,78,309.16993,0.7225828
482.473651,64,309.350029,0.14147295
412.790909,78,310.119607,0.08590426
877.712055,85,310.361352,0.51483405
623.772739,75,311.127041,0.5270089
463.541866,58,311.293266,0.2784284
607.311032,70,311.494716,0.20970698
961.175505,95,312.311721,0.11860161
561.816577,65,312.495707,0.415757
748.433013,82,312.729048,0.66171724
480.873455,68,313.47213,0.018606307
495.777311,71,313.675801,0.071046285
528.404171,64,313.858491,0.02924481
528.423759,70,314.910669,0.021541528
392.900845,55,315.066465,0.7629337
591.054641,85,315.859048,0.12338792
491.023367,61,316.03323,0.00038313316
405.900087,59,316.200651,0.7536587
511.801622,65,316.382599,0.023803432
459.305486,65,317.122147,0.86409825
699.159071,84,317.36531,0.8673392
781.149274,84,318.159523,0.038642045
858.963055,89,318.430011,0.36320937
473.945933,59,318.598056,0.41411027
577.010038,67,319.336987,0.19505624
510.673593,68,319.527514,0.06272081
574.940979,65,319.709672,0.31320232
441.973364,78,320.479772,0.019016283
491.043493,59,320.647265,0.5993108
461.026287,61,320.822181,0.28028044
477.18368,60,321.540818,0.3472468
432.512642,62,321.717262,0.004043437
440.756182,62,321.893228,0.078933865
1105.537345,102,322.734016,0.001949086
1030.19899,98,323.015332,0.0883761
698.506512,85,323.796135,0.9332084
528.717015,62,323.971963,0.68179566
475.85067,79,324.198274,0.123216294
692.979603,75,325.154235,0.83564985
1086.237973,100,325.440178,0.21100841
385.789879,56,326.142006,0.7778528
431.636605,55,326.300377,0.6500798
851.229738,90,326.556215,0.08388235
919.066572,91,327.359502,0.038903616
895.449642,91,327.618571,0.0058212997
592.66024,67,328.354939,0.5892391
648.925898,71,328.680386,0.44523212
824.792347,85,328.922938,0.07245404
789.087842,81,329.70993,0.06640683
427.371768,57,329.872791,0.0033271392
536.85021,66,330.059768,0.3854453
375.847725,78,330.819018,0.10686121
406.414802,52,330.969812,3.465667e-08
483.149784,72,331.1741,0.032250047
580.244212,68,331.904676,0.090151206
513.680475,61,332.078317,0.030783828
543.847059,70,332.276518,0.00055979914
508.693386,76,333.036443,0.03485795
429.380711,59,333.205716,1.073571e-07
514.766239,64,333.388295,0.0073605315
488.344143,66,334.115204,0.034235142
750.231045,80,334.342845,0.7630745
538.273243,63,334.545458,0.0056106946
480.401484,61,335.260992,0.024437632
507.977382,67,335.452568,0.3025256
529.322598,63,335.632694,0.015844725
516.808758,59,336.337499,0.78048867
411.160367,56,336.498909,0.04288041
446.110455,76,336.716016,0.119664066
340.5253,90,337.513465,0.111967154
630.517174,72,337.724177,0.0026394627
830.691571,88,338.514183,0.14109802
931.735246,92,338.774316,0.060534894
453.034787,64,338.957298,0.71494764
589.90195,66,339.685472,0.024813015
725.087107,80,339.911246,0.0029521666
488.995191,69,340.108087,0.008591055
530.669816,72,340.848984,0.026745595
562.448088,63,341.037182,0.10637922
788.511688,83,341.271335,0.6459523
428.211271,54,341.963396,0.03332277
532.749476,64,342.150772,0.016009884
635.94702,70,342.349767,0.09564222
555.088474,69,343.118605,0.00061611744
590.753603,67,343.200474,0.5071032
806.130463,80,343.284459,0.24757433
470.329208,61,343.845732,0.42704636
487.670196,70,343.934329,0.08743997
489.790168,60,344.007175,0.52455866
446.91098,56,344.57224,0.6943581
468.89495,60,344.679091,0.49349493
642.569594,72,344.800025,0.08347918
487.905915,70,345.375943,0.05722257
607.915959,73,345.448982,0.42801663
540.466039,69,345.514787,0.30861595
719.417853,81,346.049251,0.8204864
568.475495,67,346.113104,0.034689005
392.916669,122,346.695819,0.011814836
493.556303,60,346.753176,0.05201612
572.820101,72,346.821188,0.2094991
453.635011,63,347.338084,0.48422393
434.975838,71,347.404738,0.23387401
478.765627,63,347.463621,0.06409908
451.799111,61,347.981648,0.37814805
402.076388,57,348.03606,1.186792
482.061065,65,348.09763,0.017679907
868.734239,91,348.642077,0.0859582
431.947633,58,348.696063,0.0
785.78534,84,349.233374,0.40165764
428.880252,55,349.286354,0.7004194
752.028342,82,349.363198,0.0118097225
467.514062,59,349.874531,1.1195759
791.949446,86,349.956828,0.006526939
651.790831,77,350.029618,0.22751977
622.926637,69,350.552492,0.19114645
713.750202,79,350.626956,7.4357985e-08
737.563546,82,350.704192,0.0026755177
427.226285,57,351.217954,6.5998202e-09
481.651336,58,351.273286,0.15215656
541.146302,63,351.332862,0.35579595
971.092144,126,351.921082,0.030456519
719.837962,81,351.998297,0.45490572
697.13694,79,352.532222,1.4018407
580.69931,64,352.592672,0.3208166
880.672983,90,353.135936,5.2798576e-08
473.53541,73,353.205068,0.12621848
700.082102,81,353.281333,3.186839e-08
591.588567,66,353.801531,0.015186612
545.021411,64,353.863658,0.0067767203
593.428626,68,353.930984,0.77978206
438.38614,57,354.450618,0.017270373
728.6608,83,354.52912,1.1516133e-08
461.775022,60,354.58554,0.4823938
377.184517,56,355.096579,0.7753621
465.144059,71,355.163599,0.052014034
810.032447,85,355.243518,0.83507717
486.960559,60,355.757613,0.13971062
526.195707,71,355.82494,0.07091666
444.285877,56,355.877903,0.6822875
560.923959,72,356.404295,0.02032044
445.49232,56,356.457432,0.8811461
845.879019,92,356.547645,0.36272347
446.906903,62,357.069159,0.04748105
450.96574,75,357.139546,0.06414892
694.60623,75,357.210363,0.034707703
464.960996,61,357.726084,0.36290276
808.488338,83,357.805795,0.38172424
632.288683,70,358.331257,0.5081538
1138.278494,109,358.433323,0.043373235
544.842971,63,358.492943,0.14232582
775.572695,81,359.027272,0.68463653
589.212347,68,359.091695,0.018115839
526.307553,63,359.151548,0.7335454
782.672214,81,359.684547,0.6128444
419.178236,58,359.739372,5.4558548e-08
662.667394,72,360.265629,0.10513254
601.542129,69,360.330874,0.04766235
760.258489,83,360.409046,0.5465543
488.250869,71,360.933734,0.059491314
773.573716,82,361.011501,0.6408788
654.512448,75,361.082478,0.17053413
567.484219,66,361.603945,0.5331324
474.891237,59,361.660365,0.29969993
491.603964,66,361.722804,0.0031427264
386.066047,57,362.233946,0.060927212
557.060565,70,362.300309,0.76752406
484.783611,58,362.3548,0.51343936
518.514791,62,362.871753,0.01970477
602.90801,83,362.950392,0.021058582
584.002395,66,363.012976,0.16707243
375.773979,57,363.525406,0.71057975
517.711323,62,363.583581,0.013993076
547.453996,71,363.651246,0.058005143
749.729001,80,364.184634,1.2813922
494.561932,60,364.241808,0.23437542
403.877248,58,364.296576,1.1687177
433.00164,61,364.812466,0.6858792
500.256901,60,364.868968,0.38235188
754.85092,81,364.94497,0.4361166
519.645829,69,365.479471,0.01620677
644.390568,80,365.555091,0.5569628
542.448388,75,365.626207,0.32655066
599.745325,68,366.147866,0.04357558
603.40938,103,366.244262,0.13091558
735.570685,79,366.77748,0.8779155
420.410851,90,366.862287,0.024411423
508.076531,61,366.920328,0.3499762
725.739688,84,367.45831,0.008560432
582.155252,67,367.522381,0.13255985
622.402982,74,368.049929,0.41243875
529.196963,63,368.110656,0.032917675
566.755018,65,368.171895,0.10287037
824.15131,89,368.712896,0.31550404
790.555089,81,368.790105,0.8674354
389.741819,57,368.843486,0.063536756
665.003159,76,369.373772,0.11948682
543.276461,63,369.433088,0.5389763
637.599058,74,369.503184,0.008784755
687.045368,77,370.03334,0.41835216
459.655843,81,370.110399,0.06491754
469.097695,61,370.168226,0.52692765
722.67008,80,370.703801,1.0437055
621.090953,70,370.770802,0.15103103
703.954968,78,371.311344,1.0381548
589.622714,70,371.377622,0.09143775
402.240036,55,371.429756,0.66226804
427.78353,61,371.946018,0.67091125
517.501126,61,372.00284,0.005869607
510.01032,62,372.063841,0.028560871
634.237147,79,372.605428,0.8428279
523.168557,63,372.666081,0.008824092
548.090783,69,372.734286,0.72335327
672.777814,73,373.27422,0.12780079
573.877827,67,373.338467,0.0038961086
845.816123,85,373.418818,0.70043164
548.32077,64,373.938491,0.92537534
581.493152,73,374.007674,0.25534007
365.336093,56,374.060691,0.61613214
509.338928,59,374.575804,1.2088736
477.734962,59,374.631977,0.41248277
885.362824,91,374.725317,0.09834405
858.712212,91,375.277605,0.09877293
585.23573,67,375.347419,0.7335242
671.508752,78,375.887505,1.2133075
658.108258,76,375.964185,0.46053845
732.84946,83,376.044003,0.7731092
630.910573,71,376.564784,0.72979856
554.830276,64,376.625245,0.034527224
494.290245,64,376.685331,0.0011634292
831.242114,89,377.224504,0.67214614
724.58732,79,377.298614,0.9584482
512.139939,65,377.359965,0.022429924
451.795644,65,377.879714,0.084262796
601.121713,68,377.943457,0.016459795
531.94929,62,378.001788,0.6509855
705.431645,80,378.534962,0.5555715
535.78078,66,378.597422,0.40440476
133.277027,74,379.3415,0.9205635
-784.33872,82,379.427159,0.28846058
-826.732278,92,379.518917,0.17446361
-113.716569,67,380.069964,0.96883994
-107.297246,88,380.171556,0.9493768
-273.91104,117,380.738648,0.16022997
-272.772754,96,380.828999,0.2618929
-130.429634,69,381.349522,0.0059377244
-40.812586,74,381.419466,0.5953006
-56.76434,87,381.500904,0.6603726
25.176273,83,382.038793,0.31141773
-72.11219,97,382.128532,0.52993095
-107.406559,85,382.669437,0.00017998142
-105.929924,100,382.769654,0.7351037
-56.217791,84,383.367266,0.6128515
-84.109431,97,383.466354,0.59316593
-46.898549,92,384.019601,0.5431999
-49.566381,97,384.120425,0.5667951
-76.864797,82,384.664155,0.52569085
-38.304327,88,384.755893,0.5247504
-93.045588,99,384.860461,0.4834774
-8.599413,72,385.3899,0.014764758
-44.44534,100,385.487963,0.121400245
-68.258877,93,386.039718,0.41289815
-4.341872,102,386.140486,0.5291415
-62.636209,88,386.69068,0.0014331322
-23.303203,104,386.798563,0.0817096
-64.778973,80,387.347915,0.5785561
-76.455883,104,387.455359,0.58290154
-63.841078,104,388.316233,1.3245853e-08
-8.80371,101,388.613375,0.4545637
-27.22265,98,389.503589,0.03279884
-30.936953,107,389.880043,1.3974585e-11
-44.809007,92,390.830428,0.5430841
4.297987,132,391.284135,0.43296057
21.795652,144,392.35096,0.15278111
-55.95817,124,393.432413,0.46216828
-44.800834,109,393.811398,0.53773046
16.844547,119,394.765498,0.15178722
5.204472,109,395.13599,1.3199644e-08
-50.206571,105,396.076198,0.6330253
11.246661,169,397.257107,0.07751503
-46.05583,135,397.770258,0.0144662345
-67.340684,127,398.850577,0.50759
-50.818128,122,399.920419,0.16959408
-58.336407,110,400.316075,0.48074543
-54.092201,110,401.283523,0.024979489
-6.003834,158,402.422376,0.1450102
27.07227,154,402.971081,0.08548699
-59.377496,160,404.037516,0.006086121
-55.317586,145,405.051113,0.026394594
34.603629,135,406.174473,0.11310991
-45.324575,147,406.693537,3.579166e-09
-67.638348,127,407.807304,0.36160767
-30.856171,153,409.122611,0.08569853
-68.011867,128,409.555473,0.413679
-63.946381,148,410.607678,0.07308104
-46.49709,150,411.696118,0.297995
-31.699129,170,412.820233,0.07892922
-2.677527,168,413.325671,0.040886343
-58.973536,189,414.65527,0.0039032164
275.275938,565,418.656946,0.0
43.949873,205,420.049546,0.051929303
-62.261162,175,421.270395,0.110864766
160.163699,318,423.948329,0.0
-76.937994,234,425.226492,0.13085541
-88.821981,185,426.433537,0.2011574
189.737952,513,430.062506,0.0
-120.89972,251,432.893461,0.032964285
-51.70839,178,434.749337,0.044756196
-156.019469,197,436.604123,0.11124699
3.911863,140,437.415408,0.021861527
-18.576832,126,438.352849,0.029731764
-82.497707,227,439.597074,0.08546771
-83.406867,309,442.116092,0.07607491
-77.341817,248,443.917465,0.1139431
-119.602341,293,445.369064,0.058978736
-242.008708,495,448.68208,0.18069649
169.815507,796,453.576085,0.0
-125.351063,629,457.499516,0.03355327
131.707937,799,462.169837,0.0
-81.864864,295,463.806679,0.11609788
-34.307836,1000,469.991116,0.037308864
-127.249745,212,471.195332,0.12696138
-145.39609,329,473.583324,0.13741876
-42.961773,121,474.673532,0.30361447
7.094592,1000,480.742348,0.1008287
-138.203824,878,485.362156,0.09910445
-101.642715,552,488.839042,0.49283618
-112.033614,445,491.743602,0.011768347
-142.016139,347,493.812966,0.16151017
-116.155045,185,494.447091,0.28042406
-55.08272,1000,497.659399,0.041798208
-101.053157,369,498.463997,0.15514003
-41.253291,1000,501.641284,0.10407503
-7.923,1000,504.785783,0.04326459
-44.558366,135,505.360869,0.051610965
-226.416936,268,506.51138,0.23777999
-56.383639,338,507.290662,0.022598378
-154.64344,933,510.396551,0.09921283
203.51051,356,511.629938,0.0
-51.651236,299,512.37476,0.16310862
152.356967,501,514.192199,0.0
-56.427719,374,515.441973,0.03182497
-98.852255,396,516.282763,0.018635076
166.104514,668,518.699776,0.0
-146.42683,923,521.363571,0.036538564
164.298995,520,523.205946,0.0
107.948348,577,525.103348,0.0
166.471201,703,527.124251,0.0
113.424176,696,529.583377,0.0
130.697437,790,532.126445,0.0
120.204178,818,534.691384,0.0
107.456028,797,537.168281,0.0
-52.995368,1000,540.297204,0.022367962
-10.110631,1000,543.474371,0.004575426
-79.337675,1000,546.576082,0.020606268
-69.985888,1000,549.86579,0.0026203578
-32.790251,1000,555.534091,0.043111596
84.994588,1000,562.81033,0.012579566
28.660916,1000,569.136077,0.0035742433
1.954432,1000,575.732045,0.012130471
-30.824182,1000,582.038337,0.0148886265
-34.221967,1000,588.789378,0.005851291
58.262282,1000,595.26737,0.039331432
43.003795,1000,601.430493,0.029302483
38.839099,1000,608.06087,0.018930558
8.513359,1000,614.33775,0.024320457
45.504302,1000,620.682897,0.0024952998
30.048594,1000,627.125688,0.0032156813
35.408838,1000,633.495924,0.0047114887
46.846335,1000,639.89536,0.0034136209
65.898971,1000,646.179639,0.025168201
6.69737,1000,651.816254,0.015198896
-3.362978,1000,655.097319,0.030029798
70.981301,1000,658.283689,0.009520262
46.134135,1000,661.466688,0.02169627
38.742625,1000,664.569585,0.02186784
50.111613,1000,667.75318,0.02776031
23.013662,1000,670.946367,0.008017827
481.903779,841,673.547395,0.62125885
597.683198,101,674.086352,0.81491274
492.774163,451,675.415799,0.05491097
399.054137,247,676.104609,0.28573376
417.862259,153,676.698403,0.05011444
430.03122,86,676.786525,0.03298907
591.739662,105,677.329883,0.09682011
598.783522,125,677.456476,0.0005668452
472.121286,130,678.028672,0.0045892387
546.378123,133,678.601965,0.64610165
589.588218,108,678.713628,0.1285078
460.588802,94,679.247734,0.06824919
531.690346,81,679.331826,0.00475964
480.01742,101,679.874566,0.1007625
485.660741,71,679.94776,0.3081452
451.456258,89,680.476593,0.5088127
524.282931,81,680.560577,0.20467089
672.848628,97,680.660301,0.94228
502.395223,107,681.209544,0.45724094
473.929173,97,681.310042,0.059239313
460.825906,110,681.859059,0.030046681
655.318858,93,681.955394,0.029079854
482.412523,102,682.498582,0.07688066
521.662766,83,682.584708,0.026466487
460.628255,110,683.137006,0.13171187
688.693172,83,683.222826,0.7934568
673.972253,123,683.787707,0.66281575
525.39485,98,683.888787,0.08375204
676.061742,92,684.421365,0.8686086
512.86646,92,684.51663,0.23917049
536.664348,88,685.044378,0.22318274
418.26697,102,685.150672,0.044698182
470.825577,80,685.669713,0.13650256
469.762611,75,685.747615,0.12725852
494.511764,82,686.270557,0.10136354
