#{"t_start": 1768914618.9228895, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
407.854347,82,237.346158,0.02036058
637.697312,72,237.547638,0.25265688
577.410552,70,238.326217,0.12715858
730.772312,79,238.548188,0.09226473
778.627043,82,238.779096,0.86933905
542.591761,68,239.518963,0.17317046
443.574202,75,239.73062,0.09055181
636.25843,75,240.483732,0.11622258
391.234308,57,240.644582,5.2798576e-08
367.211292,58,240.810046,0.26442584
548.966525,63,240.988405,0.07830485
451.013068,62,241.705135,0.12593442
551.34016,63,241.883479,0.34940317
520.562982,63,242.061889,0.92226875
866.379317,90,242.863183,0.5608692
523.483275,65,243.04884,0.007974687
509.706882,63,243.770087,0.026337206
519.182565,73,243.977924,0.027561342
509.303105,71,244.197336,0.03368429
1016.900042,97,245.01767,0.8075768
776.619705,85,245.290622,0.11476455
754.974889,81,246.064385,0.111396424
739.586907,78,246.283945,0.8829121
452.289507,56,246.444348,0.59853846
543.28357,67,247.179258,0.6526573
876.846057,90,247.434059,0.054131262
693.376076,80,247.660272,0.1895624
805.496786,86,248.566543,0.0094238585
521.858553,64,248.754364,0.0061108354
524.977507,65,248.937418,0.22103743
785.019478,87,249.72523,0.42440787
520.707535,82,249.956656,0.21042752
603.691935,68,250.693991,0.10964652
654.706806,72,250.89731,0.27173626
469.689257,62,251.075769,0.1071826
732.214916,79,251.860246,0.106565714
436.017592,74,252.068413,0.13024649
761.978887,81,252.297693,0.8270804
533.918724,72,253.048945,0.029128367
574.858273,67,253.239888,0.2016309
378.425772,58,253.403727,1.0325251
630.928949,105,254.268021,0.38477418
817.257984,86,254.51704,0.7025276
429.294965,63,255.242393,0.70887536
448.427971,59,255.409051,0.67352474
436.419164,61,255.588366,0.41001016
549.706572,63,256.309541,0.092942335
287.473242,91,256.565979,0.10025081
802.568213,87,257.354474,1.0119834
810.163075,85,257.59425,0.6859934
502.76826,68,257.786767,0.43974108
537.211459,67,258.66706,0.64355844
580.822004,67,258.856195,0.33326572
391.596621,52,259.005965,0.04508662
456.083046,64,259.727182,0.58641434
468.760794,66,259.913172,0.10211376
469.33311,64,260.093155,0.18519194
525.488191,72,260.836344,0.22787604
387.734046,52,260.985035,0.49544302
471.978351,66,261.170217,0.5721617
1007.218686,96,261.978381,0.5982665
500.577753,71,262.179065,0.063579634
857.709869,88,262.427223,0.23304628
840.450019,84,263.20934,1.0533843
742.003636,82,263.439431,0.897218
820.355939,84,264.22377,0.15941586
483.325978,61,264.394071,0.7570114
508.455195,63,264.571148,0.96106464
1050.123691,99,265.407536,0.5356656
477.46114,64,265.587658,0.03319754
493.020266,60,265.757571,0.09790076
835.962177,89,266.553442,0.14686908
552.982873,69,266.753733,0.01443757
488.776654,66,267.482908,0.5684688
975.521082,95,267.751178,0.13149783
564.483561,66,267.937366,0.38826925
512.075641,62,268.654346,0.00193847
843.950671,87,268.900239,0.75202316
505.057104,65,269.084672,0.052502897
594.323162,68,269.819103,0.49428374
398.798988,59,269.984852,0.6205037
424.966099,62,270.160338,0.109822266
504.005236,69,270.897816,0.08454115
426.948956,60,271.066502,0.70185274
450.348571,59,271.232033,0.03831702
494.388977,60,271.944629,0.52407634
514.208107,67,272.136729,0.13117352
525.30676,66,272.323107,0.28627318
985.870246,95,273.134075,0.0722822
906.76124,93,273.397252,0.06545219
492.742548,62,274.111728,0.08164108
787.370148,84,274.349112,0.43575582
558.465085,67,274.537917,0.17205141
406.459874,59,275.250429,1.2313087
522.048188,64,275.430758,0.87737745
812.606795,86,275.673086,0.0058567566
681.167929,79,276.439464,0.84470475
572.91266,67,276.634965,0.33853522
510.538876,71,276.835885,0.07278983
663.852433,76,277.597006,0.18798472
785.115064,90,277.850566,0.41972744
439.492752,56,278.558527,1.0878369
847.464081,89,278.809677,0.26230615
532.969208,69,279.004479,0.67028576
715.787455,79,279.769432,0.21866627
509.271795,68,279.960933,0.10902871
795.953255,84,280.197772,0.1858391
878.793889,91,280.997599,0.08254702
607.399788,70,281.1939,0.57024354
593.614984,69,281.930615,0.9562504
782.808788,82,282.164584,0.35468465
456.475816,58,282.329492,0.20522541
682.507616,81,283.106189,1.4288784
455.597172,75,283.318904,0.03317063
371.404432,96,284.137469,0.16402052
416.502022,59,284.32513,0.83768755
482.076175,62,284.500879,0.08343975
512.689906,62,284.67725,0.028831108
424.002588,62,285.398199,0.027265124
461.156492,63,285.576553,0.11191773
615.153766,69,285.771743,0.042865556
969.492669,93,286.583057,0.12505011
492.606361,71,286.785318,0.021647044
453.159647,58,287.495254,0.60149455
578.623671,66,287.681799,0.03965475
497.331783,67,287.872236,0.21189183
468.128274,63,288.644489,0.2758856
566.032306,66,288.83186,0.20435175
556.153393,69,289.027608,0.041462854
1186.224905,105,289.867646,0.2675133
1142.380847,104,290.16267,0.4531413
493.288472,76,290.924938,0.042513747
911.942384,93,291.187476,0.057709474
568.917799,66,291.37242,0.015437503
791.960985,86,292.163629,0.037359964
671.590958,73,292.371321,0.047836352
423.894638,62,293.092791,1.3466278e-07
1000.93235,96,293.364441,0.8064375
669.534779,74,293.573797,0.02448513
436.667817,55,294.276563,0.74721265
491.158895,60,294.463591,0.014836113
522.426026,67,294.652366,0.43070036
963.581286,93,295.472721,0.6016067
467.113875,71,295.674424,0.1257802
588.531364,68,295.867028,0.060268063
433.467261,55,296.626839,1.3772811e-08
456.760047,61,296.802859,0.1740614
700.767213,77,297.022942,0.22155951
627.989593,80,297.799529,0.6090144
459.243824,58,297.964175,1.1254928
893.053683,91,298.769889,0.0076224525
781.934725,84,299.008164,0.17751107
503.726486,65,299.192461,0.0009224005
528.724444,65,299.923535,0.12287821
575.760496,68,300.116763,0.102080554
428.319549,61,300.290772,6.5998215e-08
524.727967,68,301.038292,0.26237783
433.468785,56,301.196825,0.34481204
642.605904,74,301.407629,0.18505396
504.687922,71,302.15842,0.022429721
435.080024,62,302.333843,0.4160549
472.467558,57,302.495566,0.19160242
573.854914,68,303.235149,0.046138223
585.712334,71,303.43674,0.20627087
552.026941,64,303.618595,0.65281993
743.722037,80,304.391418,0.974372
462.507678,57,304.553784,0.43253648
874.290069,87,304.799899,0.5327944
673.536849,73,305.558255,0.058916703
607.494201,67,305.74913,0.0035628357
873.877695,90,306.553599,0.1052689
497.463468,62,306.729012,0.0058239456
450.526934,57,306.891715,0.008152152
546.571354,64,307.073165,0.0035287216
857.915423,89,307.886433,0.09945358
506.32452,72,308.089135,0.019463995
430.95109,60,308.845643,0.61900264
505.703619,68,309.040464,0.09118589
569.257595,70,309.240377,0.0011851919
510.507965,67,309.978064,0.49002853
480.660648,62,310.155177,0.035216246
651.077123,76,310.370486,0.015933665
555.362955,69,311.118074,0.06009372
668.172664,79,311.344443,0.48815632
437.718343,61,311.522119,0.47842604
595.206515,75,312.279243,0.17373987
789.101144,82,312.513697,0.43124336
919.867407,89,313.313225,0.5560033
668.024832,78,313.537302,0.2840516
483.534531,59,313.707228,0.09519741
674.693335,76,314.767906,0.44117483
513.213275,61,314.950154,0.004557515
753.627975,81,315.181118,0.029006843
496.067916,66,315.918028,0.48235384
561.856321,72,316.123451,0.09486088
566.476359,74,316.3317,0.16852516
622.3272,71,317.088421,0.06083042
763.35882,83,317.326005,0.70919925
415.637054,58,317.490644,3.6519015e-08
508.332125,61,318.221291,0.3003892
710.687221,77,318.458755,0.07329301
506.280736,59,318.626388,0.79436797
467.646268,61,319.348729,0.3057383
558.581035,65,319.531518,0.10955287
555.189862,65,319.713142,0.27418992
518.481447,76,320.476578,0.07917972
669.891238,74,320.686934,0.21623181
434.417033,59,320.856176,0.54538727
509.633242,70,321.602696,0.19757298
522.952958,78,321.825162,0.072748914
584.262903,77,322.59482,0.4001483
440.086564,72,322.800488,0.09580432
477.092206,65,322.986007,0.055006735
530.8291,64,323.705657,0.00844835
632.509139,70,323.90554,0.30794322
687.142203,76,324.121074,0.16937834
595.304919,67,325.055715,0.017358704
1014.998927,96,325.332909,0.9143665
761.093587,83,325.568505,0.7062663
480.035149,60,326.283203,0.20939443
778.448973,85,326.524843,0.12564297
605.23194,75,327.282072,0.46718672
480.4046,71,327.486433,0.13023402
522.610344,62,327.668186,1.016271
835.599646,91,328.591183,0.3235409
737.358764,79,328.814546,0.3004775
562.603663,65,329.021924,0.051089212
527.436533,61,329.73229,0.57648796
735.853742,80,329.959018,8.997758e-08
824.312971,82,330.727825,0.4933671
597.569665,69,330.927804,0.0
536.053872,64,331.109279,0.08373876
422.834769,61,331.819314,0.060968127
545.910069,69,332.01648,0.19528338
396.815906,81,332.245564,0.03899267
500.476869,65,332.973865,0.008920068
630.669754,69,333.171733,0.89016527
513.241482,62,333.348886,0.18073988
558.860952,69,334.084017,0.13629341
542.922887,70,334.283542,0.7680171
726.409121,80,334.533847,1.42937115e-05
604.109785,109,335.386121,0.21799134
843.67473,84,335.625041,0.011247406
397.772344,102,336.456652,0.037523407
416.506353,78,336.67908,0.050663512
778.494699,86,337.4652,0.18209912
479.787876,73,337.678907,0.111831956
779.998575,83,337.915675,0.08081741
767.278009,81,338.683457,0.5472875
676.812782,97,338.9608,0.16658597
475.853855,63,339.679384,0.030725947
924.091155,93,339.943037,0.10974227
524.947667,70,340.142514,0.018381117
583.95276,69,340.874935,2.7057973e-07
551.094668,68,341.077009,0.017338665
758.578299,78,341.833889,0.3081547
579.417962,65,342.02509,0.39154387
852.840666,85,342.268521,0.88146055
714.892143,79,343.06489,0.9246828
465.984888,64,343.177235,0.31240585
532.564433,62,343.242397,0.018873354
806.195719,87,343.823567,0.40256584
408.850576,55,343.903911,0.94790363
820.25519,86,344.002437,0.61685526
517.409764,67,344.588162,0.02042525
581.419975,74,344.715845,0.18129936
475.622563,57,344.808522,0.27007663
709.607137,81,345.395597,4.498879e-08
608.422481,69,345.462177,0.11656429
483.888711,57,345.516685,0.17713529
396.689579,59,346.029964,0.213486
442.639301,62,346.088917,0.080430135
499.754487,59,346.145876,0.44304788
559.690057,68,346.67601,0.061966162
497.077141,78,346.750209,0.0876034
375.943078,55,346.802169,0.7082894
490.968366,59,347.315055,0.2923585
471.614863,57,347.369228,0.34446958
440.987706,61,347.426619,0.6089512
446.726175,55,347.938927,0.74423724
610.071651,67,348.002227,0.54804546
481.118727,59,348.05822,1.0446819
425.261185,57,348.112562,0.040250313
661.138766,74,348.640023,0.0057183034
795.127968,86,348.721729,0.030982161
772.316536,87,349.26118,0.06518529
524.405021,61,349.319186,0.5170824
643.474934,76,349.390657,0.00074038527
687.533827,76,349.919358,0.0020561055
920.632518,90,350.004012,0.1619822
487.094756,70,350.527838,0.18733922
537.21358,70,350.594229,0.013377452
619.124102,73,350.663069,0.007957534
516.607822,71,351.189732,0.021520698
553.482103,66,351.252329,0.37468895
405.247465,59,351.308351,0.87153393
536.503614,75,351.849015,0.10631947
763.804223,82,351.926718,0.47108677
640.023421,73,351.995507,0.38980788
538.202059,64,352.514832,0.10915004
553.438739,71,352.582369,0.15366319
465.006671,72,352.650221,0.013889366
523.661237,67,353.172143,0.27445945
837.21013,82,353.249452,0.6620474
534.339969,61,353.306928,0.9539214
634.965616,78,353.839302,0.6079247
529.044872,62,353.901102,0.60710925
506.877858,70,354.433789,0.08261124
524.758502,68,354.498307,0.2014682
614.124594,110,354.602654,0.18802366
542.998802,64,355.121029,0.020895831
756.402523,80,355.196143,0.78181803
451.16491,55,355.248154,0.6923389
791.035305,82,355.78306,0.06055973
871.122481,91,355.868802,0.10168799
770.702301,80,356.402464,0.14237748
548.666555,63,356.462933,0.29753798
526.483837,62,356.522926,0.045784034
583.47022,68,357.050356,0.18249021
564.593119,66,357.112978,0.06566065
560.826103,68,357.177462,0.17589344
577.129193,70,357.702394,0.20323396
404.76553,84,357.781428,0.036713347
808.514339,85,357.86234,0.017347347
504.220749,69,358.387222,0.007750818
627.403242,77,358.46003,0.048727196
795.360054,82,358.995009,0.80457586
567.482329,65,359.056837,0.43773335
451.097257,62,359.115196,0.39866543
401.943958,59,359.628074,0.541956
555.972563,64,359.688391,0.31609827
409.994926,60,359.745383,0.16682564
381.709749,58,359.798781,0.98058265
578.472749,106,360.358012,0.00016392181
559.940695,71,360.425298,0.66158324
711.075083,80,360.958247,0.015791038
489.476647,59,361.0143,0.14933205
794.913409,84,361.093537,0.017997513
692.060839,77,361.625125,0.011649805
494.010053,59,361.6814,0.41672304
440.29962,77,362.21195,0.057072766
852.660273,89,362.295736,0.2471915
568.774619,64,362.3567,0.51140064
489.395221,58,362.868979,0.49676758
458.426011,62,362.92826,0.37147605
467.824296,58,362.983813,1.2992173
845.604737,86,363.522672,0.6186361
562.142179,66,363.585539,0.026995234
446.686516,63,363.644763,0.564994
372.524912,57,364.157193,0.76341
722.259331,84,364.236373,0.5956395
835.896538,84,364.315903,1.0765725
469.415154,63,364.833486,0.14043184
803.813784,86,364.914488,0.3207238
750.637011,83,365.46138,0.69441986
422.628793,56,365.514979,0.8675848
560.960522,65,365.576938,0.035537586
712.224703,107,366.134316,0.0052936375
407.447198,53,366.184555,0.6737285
795.909511,89,366.269577,0.18022314
465.169362,58,366.782151,0.46807814
631.575154,70,366.847192,0.8907352
610.810894,69,366.913051,0.10789475
436.446228,55,367.423629,0.7653048
788.889384,88,367.506651,0.56700236
473.958909,63,367.5664,0.10825586
458.549779,60,368.08213,0.6222194
486.228469,66,368.144547,0.6662268
541.467518,63,368.20445,1.0155799
887.042787,91,368.748445,8.6237684e-08
428.915216,60,368.805319,0.0065683196
702.494055,81,369.33841,1.8755523e-08
464.514224,57,369.393047,0.13406317
672.127574,76,369.464947,0.034237646
575.386529,65,369.984542,0.16912837
780.658405,83,370.063044,0.05770693
370.738553,58,370.118327,0.29523113
723.2806,77,370.650847,0.77826804
707.332689,80,370.726507,5.6838254e-12
514.6012,61,370.784594,0.5034534
548.656201,67,371.315142,0.5962631
555.901224,68,371.379635,0.027095193
669.408595,93,371.467017,0.19259837
774.341885,84,372.004758,0.1700675
448.003094,61,372.064843,0.5387621
391.770203,60,372.124007,0.913036
598.957096,67,372.651615,0.22293684
530.338262,61,372.71161,0.023561869
467.629772,64,372.776803,0.16584124
536.506052,70,373.311646,0.35893467
735.800332,81,373.387632,1.2951959
556.658454,72,373.915055,0.046422698
674.977731,79,373.990386,0.70952684
688.425392,76,374.062678,0.7549661
487.911597,59,374.577744,0.22291951
685.862854,80,374.654139,0.63024503
441.879922,56,374.712149,1.1590139
732.053499,79,375.252591,0.13609527
470.731158,74,375.329437,0.040810224
773.378465,82,375.414275,8.684147e-10
526.064689,67,375.94223,0.28883308
475.865439,63,376.00435,0.18801747
657.516264,74,376.073566,0.032660786
501.746951,60,376.584517,0.8709486
484.212414,64,376.644789,0.0735309
772.584737,84,377.178212,0.29347402
444.242184,60,377.235473,0.64899236
614.775973,78,377.309357,0.52248067
541.59949,64,377.826932,0.03716771
550.483193,62,377.886813,0.019539874
573.415975,65,377.948193,0.37564048
350.510867,92,378.491292,0.16754219
566.814765,66,378.553941,0.1858594
518.026241,62,378.612532,0.46396333
-63.935308,61,379.345907,0.07076087
-549.980134,65,379.412134,0.33233923
-566.562057,68,379.480463,0.021383207
-540.973003,69,380.035714,0.7146028
-126.811407,75,380.108365,0.967007
-96.108352,83,380.203649,0.9329072
-213.751425,80,380.734994,0.8628817
-237.70296,84,380.81427,0.025111694
-150.656032,70,381.334887,0.089181215
-66.378695,85,381.415799,0.6290468
-63.02217,84,381.494466,0.2318905
-115.211595,83,382.032362,0.44545045
-97.44062,109,382.134213,0.13056585
-88.583798,84,382.674465,0.54364324
-40.007418,78,382.752397,0.3506967
-115.931706,78,383.344928,0.19518802
-76.812785,69,383.413584,0.56092256
-73.731454,81,383.496785,0.58266395
-98.376761,83,384.040968,0.08444405
-93.802206,72,384.115534,0.05183375
-111.174363,100,384.67971,0.27327853
-81.704735,79,384.761035,0.4149061
-48.002174,87,384.852544,0.5220074
-18.860758,80,385.391652,0.02717036
-9.389925,112,385.501782,0.5101187
-28.665231,105,386.063881,0.56617606
-69.906097,63,386.125122,0.8052861
-15.38077,105,386.693754,0.44208163
-26.961108,93,386.789669,0.51049626
-74.53541,85,387.343987,0.18251577
-92.225435,100,387.446545,0.3177752
-86.10627,93,388.237425,0.6096414
-70.948097,88,388.527565,0.66108894
15.671601,135,389.520966,0.43048528
-42.587604,108,389.908149,0.5233829
22.050741,108,390.894163,1.5894573e-08
5.927168,138,391.389223,0.40322152
2.634775,134,392.403429,0.3901823
-6.77585,127,393.500834,0.44381753
9.328413,124,393.914293,0.024494445
-20.77864,116,394.899368,0.043327127
5.898303,125,395.848683,0.12798344
-16.549536,156,396.369365,0.36571127
-50.388438,149,397.54139,0.5195901
4.976596,139,398.730199,0.0042575346
13.430388,152,399.886584,0.15971145
5.215781,152,400.437449,5.3898552e-09
-21.22858,129,401.420798,0.04544131
10.814971,157,402.555812,0.221941
-29.851244,123,403.028945,0.0019637018
-51.00604,118,403.961981,0.39075735
-24.857134,154,405.000144,0.069555536
-56.46088,122,405.384614,0.4442425
-48.82243,112,406.412158,0.4069083
26.612343,163,407.721414,0.11947305
-11.236411,153,409.023839,0.04926967
-39.55316,106,409.377792,0.034114417
40.116283,167,410.521982,0.0531429
-3.052469,158,411.628668,0.050079152
28.224175,143,412.066782,0.154439
-53.817308,133,413.075382,0.026117988
-31.940488,162,414.277153,0.041598316
-63.280245,161,415.322611,0.048249584
-114.250058,166,415.941179,0.22080956
-21.266209,191,417.376338,0.059557922
-9.578721,183,418.731434,0.10042877
-39.267998,172,420.02424,0.090315714
-122.316385,216,421.465274,0.10901487
-52.856919,217,423.04989,0.026557319
-43.95428,310,425.256125,0.10557452
-106.479026,214,426.550627,0.038231827
11.139704,326,429.394203,0.067007154
-162.822011,302,431.610683,0.13757238
-52.376885,165,433.311648,0.03501447
-63.907175,199,435.116431,0.027321484
-107.009824,138,436.79095,0.18503825
26.529822,169,437.57443,0.007975508
-65.926577,199,438.713227,0.28182063
-69.716119,307,440.917427,0.06966362
-108.417763,200,442.562084,0.11205004
170.04478,548,446.267931,0.0
-40.408717,1000,452.301193,0.047332507
-128.090271,714,456.592379,0.11646269
-518.345986,98,457.496981,1.2906886
-523.212466,90,457.817116,1.3109815
-16.10129,115,458.737869,0.092975155
107.021867,959,464.715833,0.0
-68.83115,165,465.204783,0.009994831
-51.489304,1000,471.286218,0.06633863
-81.017467,696,476.178309,0.029223857
-95.87558,220,477.536124,0.102333054
-31.430558,147,478.514505,0.043591626
-176.599736,862,483.295583,0.13484706
-87.51841,275,484.517111,0.001465698
-78.17343,585,487.962212,0.24762934
-64.057624,119,489.023969,0.17606808
79.569336,891,493.960263,0.0
-20.44369,1000,497.183031,0.03880074
187.406507,797,499.729621,0.0
-81.631493,442,501.474627,0.07122423
-29.209346,292,502.194913,0.01261496
-50.58965,333,503.38563,0.06613385
-51.871262,1000,506.565301,0.11622286
-158.348978,1000,509.747572,0.31763777
229.769659,597,511.652045,0.0
-90.671333,297,512.394842,0.14984639
-72.841277,263,513.533817,0.03890722
168.495221,826,516.117322,0.0
129.185218,710,518.145727,0.0
-66.696121,297,519.315237,0.03029036
145.420024,517,520.706288,0.0
116.26934,593,522.60719,0.0
130.623695,537,524.466543,0.0
21.605728,1000,527.662802,0.005255031
-29.317488,539,529.529557,0.028877938
-27.830843,1000,532.720703,0.0002215261
-8.977895,1000,535.873556,0.02574567
-49.757966,1000,538.97175,0.057436116
-57.902829,1000,542.140796,0.015015415
96.675336,881,544.739683,0.0
25.808342,1000,547.830058,0.017885838
-46.81787,1000,552.118347,0.014453197
66.951403,1000,558.117572,0.0033433267
-21.09269,1000,565.278312,0.0049286014
-18.80198,1000,571.915296,0.02545772
-4.862165,1000,578.498612,0.006899632
6.35192,1000,585.053632,0.023579825
-0.337333,1000,591.533608,0.02432087
9.468837,1000,597.86258,0.0080607785
9.097362,1000,604.302795,0.045387253
61.743425,1000,610.582605,0.009450896
23.644889,1000,616.93751,0.026982877
38.807412,1000,623.464144,0.041995663
39.490376,1000,629.743381,0.00785956
53.68629,1000,636.154336,0.009327594
10.238417,1000,642.538082,0.029415404
20.314461,1000,648.728384,0.026738495
50.96197,1000,653.20223,0.008231257
43.251451,1000,656.391476,0.0007186882
31.648122,1000,659.579828,0.043110155
44.078044,1000,662.727146,0.027913414
33.867966,1000,665.858405,0.043289747
38.301549,1000,669.04654,0.022890473
16.659444,1000,672.246141,0.028533509
517.005093,439,673.566547,0.07315938
322.540604,585,675.467516,0.08720388
387.492936,298,676.64557,1.9799472e-08
685.316769,107,676.755126,0.7028128
527.431256,87,677.279609,0.2799595
839.49415,202,677.92522,0.0284498
472.230648,166,678.094436,0.058335904
536.358997,115,678.650079,0.21344781
482.245235,104,679.194615,0.05784783
422.624974,84,679.281296,0.108983636
618.658291,87,679.371324,0.072542354
666.988934,101,679.914163,0.12710242
582.798232,90,680.007194,0.16627447
472.666204,94,680.541408,0.012096061
534.916316,96,680.640216,0.0095146345
520.968481,90,681.172128,0.41335276
442.860518,131,681.306936,0.040054675
608.516686,92,681.838183,0.0049770507
469.708757,93,681.934461,0.1066964
490.833424,86,682.460791,0.04257706
457.321127,86,682.549403,0.7071902
445.100413,73,683.064491,0.14317122
503.48767,82,683.149583,0.04691669
638.994314,86,683.238379,0.065147094
702.463718,94,683.772372,0.8494729
559.21864,93,683.868584,0.20859163
494.496917,121,684.431995,0.24392791
573.734205,108,684.979475,0.037621334
467.549635,75,685.058089,0.083836876
485.806926,80,685.140378,0.18832944
576.598719,107,685.688243,0.1181361
449.903943,105,685.79696,0.14581071
693.652392,94,686.331746,0.07502911
524.224425,83,686.417317,0.63753563
592.024056,94,686.953017,0.19903901
530.663469,75,687.030857,0.03651645
669.467642,98,687.569934,0.087715216
725.959026,86,687.658919,0.6787697
530.715298,81,687.743042,0.010590492
705.545108,80,688.26405,0.09331178
