#{"t_start": 1768914618.9225135, "env_id": "LunarLander-v3"}
r,l,t,impact_vel
708.541073,101,683.219307,0.38718602
496.218083,112,683.772711,0.099761434
522.78458,85,683.860399,1.2581175e-07
677.417154,95,684.396401,0.79077977
629.869673,83,684.482765,0.006552265
721.165066,82,685.004452,0.6085026
666.82528,106,685.113979,0.2150256
427.302944,96,685.650049,0.099437244
556.359777,78,685.730899,0.03683349
323.39507,221,686.397029,0.0
586.970979,113,686.951887,0.12668175
498.978882,95,687.05156,0.16121398
658.211548,88,687.580225,0.024392026
636.365804,80,687.662838,0.61491275
489.321742,81,687.746979,0.09610251
525.748349,80,688.267971,0.27689898
684.921157,103,688.374825,0.20844331
401.221499,79,688.894143,0.11207719
537.542209,77,688.973816,0.350309
471.131949,78,689.055052,0.029067004
498.284553,82,689.578392,0.08869169
490.566456,82,689.663452,0.07753595
598.922219,74,690.176404,0.54783165
526.492172,75,690.254481,0.00014730546
729.661784,86,690.342993,0.8433132
740.312459,113,690.899012,0.55166936
779.375353,96,691.435605,0.8354023
683.025253,83,691.521258,0.73699033
781.889535,84,691.609046,0.5442976
519.902825,73,692.12362,0.18138391
465.480142,77,692.203737,0.11112248
455.197554,75,692.280484,0.09439458
713.515178,90,692.814536,0.8691084
630.514269,78,692.894676,0.26002952
625.616227,110,693.445869,0.1505082
736.12905,82,693.530641,0.6262632
444.053527,91,694.059758,0.20888697
658.543131,80,694.142909,0.005399374
456.849323,80,694.671511,0.104412705
748.032453,83,694.757693,0.68273336
481.259323,76,694.836177,0.03920911
781.029513,83,695.360436,0.09833162
589.330089,78,695.441475,0.25473735
465.931015,97,695.979935,0.6148728
926.735437,90,696.073164,0.013719668
539.261463,74,696.14928,0.4012104
530.426061,73,696.662067,0.7173151
752.946925,82,696.747191,0.47861767
750.144902,91,697.278632,0.4585016
768.452845,82,697.363627,0.20644079
741.662413,84,697.887518,0.081118986
731.300604,80,697.969996,0.18092878
584.581013,75,698.047907,0.052133363
444.967056,78,698.567139,0.10190432
904.424382,88,698.658513,0.2595201
461.688121,67,698.728188,0.16039786
517.707448,71,699.240131,0.5218171
508.958613,77,699.320256,0.026161158
468.233754,78,699.838341,0.11356876
517.552305,71,699.911889,0.15054423
656.681784,77,699.991769,0.05641617
552.723218,76,700.506924,0.12428828
541.751007,73,700.583007,0.53230757
645.412496,77,700.662338,0.1546839
796.320352,84,701.188278,0.59424156
628.472653,93,701.284501,0.14964952
756.112763,85,701.810765,0.04723261
502.514239,72,701.885164,0.001961989
716.709098,80,702.406351,2.4639338e-08
644.724286,86,702.495253,0.2092581
745.055733,86,702.58568,0.48775348
424.248945,92,703.119002,0.117057435
469.346865,78,703.200165,0.08347826
515.315612,73,703.71569,0.26186842
722.208021,85,703.803729,0.06850779
903.751527,89,703.895928,0.021945648
516.141047,79,704.417425,0.12483033
794.464853,86,704.506449,0.5544893
637.510376,76,705.020797,0.30946347
498.088139,72,705.094871,0.30091617
787.573624,85,705.182564,0.31824404
966.592417,93,705.715861,0.069234334
639.979475,78,705.797042,0.34824997
657.359288,82,706.320771,0.37956613
461.288364,76,706.399555,0.15700287
784.38237,86,706.925838,0.20937847
907.169711,89,707.017956,0.04803169
996.011351,93,707.114403,0.2531265
808.859795,88,707.643749,0.009733482
408.376337,63,707.708671,0.3010503
899.594131,90,708.240345,0.33495635
603.77415,76,708.433316,0.14273047
675.792285,90,708.77442,0.32286984
716.602312,84,709.568319,0.7341894
521.441814,91,709.857728,0.2766351
666.69817,77,710.809315,0.06853164
789.308414,95,711.130797,0.048906382
595.396768,76,711.906061,0.2282948
876.285476,86,712.200366,0.09320478
717.139431,80,712.433,0.7410645
712.524949,82,713.451821,6.115836e-08
510.960285,79,713.684068,0.4501986
881.032023,89,714.546666,0.18918377
685.63212,103,714.985346,0.21934009
1016.022234,94,715.898202,0.83322984
602.01464,78,716.170376,0.53745574
853.211893,91,717.094067,0.006051659
740.993535,87,717.538388,0.76391315
782.657524,86,717.894711,0.21606572
965.770238,94,718.846485,0.00010513551
776.570221,89,719.166755,0.13460827
786.78616,84,720.062675,0.085287966
714.330547,85,720.311265,0.8586656
734.082188,82,721.224401,0.0065929187
699.16196,89,721.665157,0.75093895
762.731872,89,722.065353,0.5897564
699.459152,90,722.999677,0.24144918
303.714001,100,723.394373,5.2798576e-08
713.311683,79,724.207443,0.8167689
941.690127,91,724.46649,0.23928718
850.204856,88,725.358905,0.29894218
484.286291,77,725.593474,0.07050119
764.064994,82,725.845406,0.20653184
893.424648,92,726.762353,0.056428187
1007.942645,106,727.069676,0.04541876
848.09808,91,727.983028,0.3549446
827.826943,95,728.335932,0.020212827
687.147985,83,729.328307,6.7448095e-14
919.683106,93,729.601684,0.28013286
785.134597,82,730.435608,0.12489264
735.259652,86,730.70996,0.6442919
812.265604,87,731.582135,0.67340636
681.542306,79,731.846488,0.6234744
757.555414,89,732.196811,0.60190123
870.771775,89,733.889767,0.0025422086
859.234082,93,734.279949,0.19764668
915.607805,94,735.674409,0.26754677
781.971548,91,736.075553,0.19225356
763.43965,90,737.219072,0.692763
602.960003,76,737.621332,0.33456716
782.17855,89,738.295588,0.6735499
764.403265,89,739.587564,0.3752236
626.272173,111,740.170754,0.33937213
793.210907,87,741.290543,0.40642154
417.46814,86,741.645611,0.043504905
510.726352,78,742.552227,0.11262814
366.592983,96,742.935043,0.32564768
721.044541,85,743.840893,1.0989255
758.438139,91,744.219322,0.7524063
379.279229,85,745.58375,0.7124534
-766.432836,90,746.273126,0.0039490764
-640.55179,83,746.518186,1.1138111
-64.644555,140,748.365913,0.47138697
-81.577027,134,749.59167,0.22929254
-115.796083,145,749.913743,0.12285737
-37.939334,182,751.05041,0.08008552
-158.174659,231,753.205328,0.30996266
-82.24985,369,755.073642,0.034429196
-127.275564,205,756.487469,0.07734254
-117.193794,288,758.91359,0.07918838
-177.169913,171,760.041037,0.09277095
-144.549509,247,761.634532,0.0959694
-184.006348,214,763.183747,0.020096408
-196.559265,148,764.321694,0.028455695
-168.221809,159,765.525144,0.032649215
-214.341479,172,766.084353,0.030143967
-130.267837,140,767.271039,0.0218486
-186.481194,250,768.718005,0.040567245
-166.981897,192,770.112563,0.004789227
-128.099298,180,771.401742,0.06392078
-113.28092,183,772.569157,0.12932886
-149.028897,135,773.707642,0.050574023
-164.558822,262,775.346071,0.14129764
-120.882283,152,776.64278,0.08250526
-199.609453,253,778.139464,0.002478143
-135.05136,169,779.309108,0.052608233
-144.565274,148,780.391032,0.055010386
-203.442627,371,783.206517,0.054125056
-175.781747,273,784.727114,0.047208436
-185.997847,426,787.424689,0.0022259841
-155.113004,198,788.651466,0.12482083
-166.347346,194,789.946109,0.0696321
-187.350249,226,791.210144,0.104203425
-136.04605,307,793.666253,0.12482464
-223.863673,193,795.100665,0.06437792
-166.902823,441,797.839472,0.08395709
-32.302085,1000,803.620111,0.024518946
-14.079545,1000,808.951408,0.007107537
-35.661399,1000,813.312328,0.015362684
-27.850303,1000,816.576314,0.006565247
5.218665,1000,819.840725,0.01857788
-10.297822,1000,823.103747,0.00078136654
-43.147436,1000,826.364695,0.02567218
-34.066534,1000,829.61709,0.0100989
188.923134,571,831.573659,0.0
-10.359091,1000,834.765444,0.015371485
-54.733268,1000,837.991182,0.08632284
-3.821364,1000,841.219864,0.026881022
-19.679156,1000,844.420677,0.034555804
-46.599133,1000,847.600655,0.00838261
-53.615193,1000,850.76031,0.034494836
26.825899,1000,854.001798,0.037865605
-37.747701,1000,857.398438,0.012699185
-32.484688,1000,860.945856,0.0038570166
2.46605,1000,864.282286,0.017317949
-174.119311,351,865.062167,0.06250461
-29.194935,1000,869.026315,0.028440416
-138.481698,266,870.657273,0.108049236
8.2634,1000,874.957188,0.027646476
-24.717753,1000,879.436994,0.006248948
-38.462902,1000,883.855561,0.008487602
-105.930304,442,885.766216,0.09293776
-33.79476,1000,890.112481,0.0055061495
-86.762381,1000,894.454563,0.042149536
-19.766428,1000,898.765353,0.017302288
-28.25444,1000,903.106949,0.01568105
-45.536085,1000,907.483243,0.013823877
-13.097088,1000,911.838228,0.014572107
105.013405,310,913.721486,0.3079045
-67.246552,1000,917.822292,0.013379915
126.747317,484,919.762331,0.053436447
164.019891,433,921.632819,0.06820473
40.168558,1000,925.988254,0.03439341
183.108222,362,927.782388,0.09079545
123.778727,438,929.697243,0.19993633
-46.792945,1000,934.245462,0.018413335
172.536462,319,935.949378,0.086454995
163.821619,197,936.801565,0.089843385
181.233595,280,937.864357,0.107981585
54.570145,345,939.567061,0.4524444
168.169871,240,940.554585,0.10889431
192.730448,332,942.328354,0.094258785
166.628834,191,943.267692,0.040699355
145.440064,176,944.144529,0.00035825666
-72.04845,1000,949.278916,0.020843472
164.073933,275,950.142276,0.05855062
49.189987,298,951.042649,0.2836207
77.514367,1000,954.443305,0.0012129715
128.171426,209,955.114956,0.062151477
41.2852,1000,958.417573,0.009436959
-24.479262,1000,961.706141,0.0084192315
-35.946763,1000,965.01249,0.007506718
-13.854295,1000,968.333895,0.023279442
-39.909287,1000,971.536057,0.002236918
-25.633479,1000,974.739873,0.023165911
-35.425556,1000,977.97668,0.02162196
46.019422,1000,981.183038,0.0021002195
-49.211487,1000,984.42182,0.018274458
37.829519,1000,987.656547,0.016878176
38.70884,1000,990.960145,0.0139069455
23.913225,1000,994.269882,0.010919882
17.862687,1000,997.580069,0.023038795
-15.12021,1000,1000.885703,0.021074923
-20.200145,1000,1004.194578,0.008655998
-24.924229,1000,1007.505055,0.024385625
-22.616724,1000,1011.600654,0.0019378759
-48.931072,1000,1015.617864,0.018593488
-16.8467,1000,1018.819077,0.0033783196
18.72829,1000,1022.020387,0.0007082178
-5.876755,1000,1025.240165,0.026165301
10.35049,343,1026.50231,0.043454345
2.658301,1000,1029.802815,0.03471836
14.850791,1000,1033.074807,0.021994747
-15.895325,1000,1036.288245,0.0037393917
-2.493547,1000,1039.519274,0.006430815
7.1057,1000,1042.731298,0.0024865826
-25.930418,1000,1045.950085,0.023264537
-16.295123,1000,1049.306996,0.046998344
-71.823752,1000,1052.567736,0.036635406
-51.508414,1000,1055.968715,0.0111603085
-7.209043,1000,1059.162627,0.00841431
-17.859113,1000,1062.40972,0.032012742
-71.906467,1000,1065.603399,0.046570584
-22.160378,1000,1068.795499,0.026846174
-73.26051,1000,1071.986903,0.0103402985
-41.450015,1000,1075.264116,0.0007314183
-190.539105,553,1077.179709,0.0486118
-44.710589,1000,1080.399555,0.055244617
-183.584471,679,1082.393259,0.088677555
-253.868272,607,1084.322137,0.14067706
-66.852885,1000,1087.550193,0.024540251
-202.490231,595,1089.47016,0.18377693
-24.484452,1000,1092.678149,0.044862173
10.676028,1000,1095.885327,0.025368009
-93.690102,224,1096.549769,0.08603818
-4.984066,1000,1099.750744,0.03100529
-41.778235,1000,1102.914926,0.011068213
-62.041312,1000,1106.217123,0.018585522
-39.262121,1000,1109.511982,0.114782095
-167.189699,562,1111.458525,0.0060908846
-6.469412,1000,1114.760074,0.042222057
-77.521231,1000,1118.019747,0.029144308
-23.422875,1000,1121.237208,0.0024072716
-224.482708,610,1123.236468,0.059548486
-79.871573,1000,1126.541686,0.13602577
135.94429,1000,1129.765329,0.00069129467
-96.179843,1000,1132.974422,0.10599525
-25.3262,1000,1136.268025,0.033952583
-88.106684,1000,1139.553798,0.06833887
-17.093843,395,1140.865374,0.13727804
-83.656399,460,1142.726229,0.24611974
-82.428128,467,1144.099933,0.07967953
-67.365741,1000,1147.251803,0.09532559
-207.301427,702,1149.267694,0.052820645
-20.929068,1000,1152.464332,0.03256489
-17.667114,1000,1155.72118,0.047264073
-57.638744,1000,1158.973297,0.031096784
-74.213657,1000,1162.180665,0.050892472
-256.274088,571,1164.077549,0.032672416
154.594747,645,1166.504984,0.0
-29.036162,1000,1169.704113,0.03796425
89.913758,1000,1173.199831,0.008881316
-24.086805,1000,1176.675439,0.034794766
71.269043,1000,1179.949334,0.0496567
64.518374,1000,1183.154186,0.053418506
10.784283,1000,1186.371928,0.038070496
17.097384,1000,1189.567414,0.050970394
30.248381,1000,1192.761723,0.025603026
-23.527015,1000,1195.960863,0.029892176
37.480084,1000,1199.166948,0.03335203
35.707524,1000,1202.363291,0.06011673
38.026563,1000,1205.561407,0.056822922
68.455273,1000,1208.758366,0.059608933
32.998011,1000,1211.963457,0.03938891
46.409038,1000,1215.162978,0.044979397
90.940797,1000,1218.359652,0.028990911
52.506359,1000,1221.552503,0.06275629
38.564233,1000,1224.749758,0.05200181
41.938192,1000,1227.946903,0.025655681
34.13311,1000,1231.162051,0.052188024
21.317261,1000,1234.388498,0.048402224
26.311374,1000,1237.612108,0.04181465
28.699905,1000,1240.818571,0.051116
34.064938,1000,1244.014595,0.019275762
43.945647,1000,1247.214043,0.06224015
91.842584,1000,1250.410816,0.06939396
-4.706639,1000,1253.611181,0.028847212
57.740483,1000,1256.811464,0.054249957
71.988807,1000,1260.029165,0.059443615
86.406593,1000,1263.228602,0.05281999
-14.874597,1000,1266.441223,0.022411795
74.792022,1000,1269.633764,0.03431729
34.302641,1000,1272.849996,0.026690803
45.248334,1000,1276.057365,0.042657558
96.548275,1000,1279.25851,0.05781931
66.211283,1000,1282.539572,0.05819871
39.130261,1000,1286.655645,0.08162932
75.967196,1000,1290.740644,0.046122603
9.746583,1000,1294.895154,0.054350935
10.023849,1000,1298.268985,0.022028519
-38.771417,1000,1301.597154,0.00408453
-110.157912,1000,1304.877765,0.041348435
-71.167564,1000,1308.161408,0.024213297
-22.371121,1000,1311.360055,0.032734737
-9.609285,1000,1314.541067,0.03367153
-37.754856,1000,1317.738729,0.026901623
-61.61923,1000,1320.933108,0.015459802
-45.989722,1000,1324.131633,0.07678035
-17.85552,1000,1327.317379,0.01680785
-20.988553,1000,1330.504003,0.018198984
-13.871932,1000,1333.689768,0.057518568
-48.283305,1000,1336.873686,0.016995342
-5.347612,1000,1340.076884,0.14218178
-70.731225,1000,1343.275284,0.025499783
-53.871961,1000,1346.615761,0.044551227
-60.964799,1000,1349.798277,0.043044854
-49.740277,1000,1352.979102,0.045845874
-87.338692,1000,1356.162004,0.019164735
-28.059304,1000,1359.349458,0.007240528
-5.117136,1000,1362.538712,0.003542895
-94.502155,1000,1365.739079,0.001359174
-72.453462,1000,1368.93416,0.0027566692
-66.815153,1000,1372.116892,0.0005078727
-127.761362,1000,1375.304617,0.079068035
-33.6789,1000,1378.488602,0.0058938414
-23.901087,1000,1381.677202,0.02090218
-77.219301,1000,1384.859548,0.007070499
18.212217,1000,1388.040296,0.05662278
-76.446084,1000,1391.227901,0.024495382
6.365893,1000,1394.423686,0.03340791
-70.701965,1000,1397.636753,0.020762382
-53.220726,1000,1400.823521,0.012149193
-7.043121,1000,1404.009613,0.018403536
-60.305829,1000,1407.197344,0.022080451
-59.525711,1000,1410.385127,0.007607975
0.062958,1000,1413.57106,0.0062607913
34.163474,1000,1417.071877,0.042377945
14.255435,1000,1420.405751,0.012809226
70.292356,1000,1423.746599,0.022361781
77.19964,1000,1427.036681,0.016255433
92.772249,1000,1430.419085,0.0073339967
48.806999,1000,1433.720769,0.0072543905
48.123961,1000,1437.01807,0.019974867
69.477677,1000,1440.236965,0.022551365
79.498683,1000,1443.439505,0.00950709
94.492919,1000,1446.642062,0.018219907
59.213857,1000,1449.844857,0.0406146
368.906653,816,1452.423363,0.09816306
351.863425,533,1453.825734,0.14053598
135.683497,570,1455.717503,0.4040688
326.898319,558,1457.601258,0.013598795
278.300041,447,1458.925102,0.065856755
75.04656,235,1459.59956,0.5532073
250.004164,293,1460.786165,0.15640633
71.484441,251,1461.474831,3.7179e-08
426.542066,58,1461.527786,0.0015524757
77.866417,107,1462.084259,0.68883413
417.180288,56,1462.136891,0.93925726
77.730226,111,1462.699476,0.6514549
356.493981,67,1462.762365,0.5015864
72.526831,148,1463.358155,0.66302896
95.804454,123,1463.473506,0.63801426
28.56769,66,1463.992885,0.64313424
65.844542,133,1464.11652,0.65241694
458.691203,62,1464.633136,0.7623356
486.055222,61,1464.690385,0.053821106
14.657097,73,1464.759077,3.7179003e-08
512.860108,62,1465.272693,0.0008533081
36.193172,64,1465.333123,0.66714853
64.347044,87,1465.413923,0.64536935
405.927213,55,1465.922977,0.46892968
19.525896,165,1466.534834,0.68031514
523.591774,76,1466.606451,0.025213487
60.380167,122,1467.177933,3.72266e-05
452.89155,60,1467.234216,0.4606179
38.430326,71,1467.300125,1.07797105e-08
40.387666,90,1467.842376,4.0309453e-05
30.527932,71,1467.909204,0.63282067
572.326197,79,1467.983217,0.047862776
559.164664,67,1468.50361,0.0015990441
579.196716,81,1468.579563,0.011121496
99.810156,73,1468.647371,0.06934331
35.048654,67,1469.169373,0.6173325
47.59596,66,1469.231664,3.9598945e-08
174.830957,76,1469.762452,0.074867494
81.436503,95,1469.851154,0.45024207
-8.818367,71,1469.918085,0.5421172
311.83135,64,1470.437769,0.22202735
58.251025,75,1470.509232,0.68926126
296.814542,88,1471.049503,0.0012632257
431.79077,71,1471.11762,0.42015892
93.486439,76,1471.188511,0.54784715
65.221883,66,1471.708993,0.2906092
154.363701,66,1471.771559,0.008620034
582.610644,78,1471.851474,7.998133e-09
551.652666,66,1472.377523,0.5659693
36.93695,95,1472.475502,2.397935e-08
178.522456,78,1472.556104,0.059817586
25.311204,70,1473.086745,0.63023555
180.438203,95,1473.184041,0.07989498
100.060521,72,1473.71625,0.5991419
111.250721,72,1473.790619,0.75289047
10.773868,73,1473.865976,3.6868357e-08
516.876813,80,1474.406204,0.02896062
153.388667,69,1474.477401,0.6202891
39.880265,66,1474.5455,4.548633e-05
518.385806,67,1475.073876,0.48588455
523.483222,73,1475.149345,0.007313528
81.956823,75,1475.686429,0.33281177
416.602448,77,1475.765986,0.71751237
413.465751,60,1475.826807,0.40030375
371.15689,63,1476.35111,0.0330982
413.462593,86,1476.440007,0.44537053
277.594108,79,1476.522186,0.12233635
603.756671,71,1477.053378,0.30204785
132.466019,85,1477.141294,0.7836673
462.593352,66,1477.209361,1.3888034e-07
409.883815,61,1477.732489,0.45255104
80.114273,71,1477.806251,0.113106504
475.420685,60,1477.866865,0.3677266
445.60624,60,1478.381663,0.71048087
83.564439,74,1478.449604,0.5917293
247.722678,64,1478.509565,0.39964345
15.625036,88,1479.047645,0.26125497
449.784651,76,1479.118667,0.048251208
334.024866,62,1479.641393,0.20325093
77.86078,59,1479.702559,0.69664544
68.545093,88,1479.793337,0.5912287
535.455631,65,1480.316768,0.09796383
389.116377,54,1480.373268,0.64949375
19.948089,105,1480.481307,0.2562593
619.064523,79,1481.020484,0.22629733
19.763579,97,1481.120579,5.7954788e-09
162.711298,82,1481.662405,0.057179097
401.091778,57,1481.721222,0.9648341
44.575678,65,1481.788565,0.60727656
18.387556,69,1482.318541,0.38617194
643.876762,78,1482.398883,0.009400023
588.135854,74,1482.475554,0.14923239
167.096539,69,1483.005297,6.923891e-08
634.625776,74,1483.081794,0.45170826
283.297693,72,1483.156257,0.005815851
308.794547,101,1483.717359,0.16812727
168.252907,75,1483.795389,0.48748723
229.942439,72,1484.329328,0.09714462
143.301401,69,1484.400235,0.28052333
322.400153,81,1484.48435,0.15947388
327.547361,89,1485.033011,0.018194484
257.723725,67,1485.102778,0.24153098
221.448377,88,1485.649842,0.30789095
186.994324,70,1485.722325,0.18860932
91.662525,68,1485.79232,0.1459575
384.82761,61,1486.314266,0.13864402
151.270416,75,1486.391847,0.10675502
-53.747423,134,1486.989128,4.1946382e-08
595.6932,73,1487.063833,0.03513696
318.106408,75,1487.141502,0.10274493
513.794345,71,1487.671327,0.04563753
308.370345,77,1487.749127,0.052992735
579.436779,74,1488.277755,0.16755933
388.832004,64,1488.338428,0.08592105
378.795282,57,1488.392529,0.6974927
308.535615,65,1488.912248,0.32916197
182.139932,77,1488.984883,0.006084136
43.831056,71,1489.054945,0.28422529
194.300736,77,1489.581405,0.026564559
93.71515,67,1489.644395,0.18688165
252.547968,89,1489.728023,0.00696928
141.554824,67,1490.246154,0.13035868
188.319703,84,1490.324676,0.2057287
623.872334,73,1490.84727,0.096747406
246.994762,77,1490.919388,0.10361294
535.661044,64,1490.979721,0.027432209
278.245956,69,1491.508559,0.18780412
321.102862,75,1491.585962,0.09536676
290.029291,81,1491.669465,0.25111637
160.318839,85,1492.215157,0.4526808
561.936039,77,1492.294971,0.74068147
169.833392,73,1492.829327,0.4868982
109.805316,74,1492.906311,0.09492025
370.641062,85,1492.993569,0.11149159
212.792984,74,1493.527653,0.13110612
309.99546,83,1493.613584,0.003719905
582.959499,71,1493.687098,0.2929054
127.59795,80,1494.226269,0.096778475
77.634214,84,1494.312831,0.4674702
10.024868,117,1494.89172,0.2419653
183.899503,71,1494.965317,0.054332342
588.991683,68,1495.492645,0.6627843
145.728286,86,1495.581408,0.27558777
506.774516,61,1495.640969,0.09120083
190.640713,85,1496.179641,0.036892526
570.777096,74,1496.249358,0.058733154
253.280878,79,1496.786296,0.21327308
96.543304,61,1496.849908,0.27973738
241.475415,72,1496.924496,0.020688027
463.191995,61,1496.987962,0.03390381
384.328268,63,1497.512001,0.49661154
190.696442,72,1497.586158,0.13385662
301.435194,91,1498.138467,2.0583364e-08
239.446476,88,1498.228453,0.13806082
470.562336,81,1498.311832,0.22474566
144.526097,68,1498.840844,0.03406938
525.038719,77,1498.920168,0.034755226
138.688113,82,1499.45815,0.33826146
342.441515,62,1499.518113,0.45507878
507.388578,75,1499.592961,0.017676039
467.49284,75,1500.136268,0.028821493
151.262914,91,1500.221478,0.2170782
592.948639,68,1500.285498,0.51068026
176.674335,81,1500.826446,0.027814697
474.638838,70,1500.892149,0.09948085
402.071672,66,1501.412371,0.45346946
529.80127,78,1501.485667,0.03626196
216.71309,74,1501.555511,0.017544243
621.350418,70,1502.084055,0.39242807
231.501501,86,1502.164783,0.15068574
154.640159,74,1502.233572,0.25855395
265.665354,87,1502.777167,0.03427862
281.974857,70,1502.842385,0.045623984
272.270778,78,1503.372178,0.08979748
294.289479,81,1503.448346,0.059069585
267.096441,75,1503.518812,0.054668557
214.695767,78,1504.056238,0.15113726
180.63998,78,1504.129618,0.113558
346.096597,72,1504.656384,0.00059886544
545.806131,72,1504.724197,0.22274622
206.690379,75,1504.794646,0.07496289
228.324532,73,1505.321249,0.31681496
20.708517,72,1505.389559,0.2670588
477.867555,74,1505.459228,0.052235194
364.152064,63,1505.976046,0.006938025
236.612462,78,1506.048975,0.07224747
248.395466,96,1506.597954,0.02685833
341.434272,66,1506.659787,0.327236
468.310193,59,1506.715738,0.2673286
478.237196,60,1506.772276,0.08457954
242.75909,78,1507.304541,0.006907063
223.841606,92,1507.390999,0.14766745
142.566196,65,1507.911918,0.11325714
140.353208,86,1507.992146,0.256954
245.699652,76,1508.063432,0.0788947
127.765467,65,1508.583484,0.40555176
559.964389,69,1508.648173,0.25906694
273.01717,82,1509.183313,0.008883195
455.013328,59,1509.239383,0.00054420397
226.381362,80,1509.31438,0.15375492
365.936834,79,1509.846067,0.11224875
631.657694,79,1509.920062,1.292405
200.637669,77,1509.992681,0.13267837
189.559954,70,1510.517404,0.20722279
314.875134,88,1510.599787,0.02659785
312.314444,100,1511.151254,0.047351357
295.651234,68,1511.215672,0.17552881
179.855096,70,1511.281231,0.063461125
386.972681,70,1511.804346,0.33562374
209.278967,70,1511.869347,0.09806963
88.532371,86,1512.408675,0.4567351
485.16774,70,1512.474851,0.083556674
239.608996,75,1512.545222,0.0021772035
325.441415,76,1513.075609,0.13856807
243.139209,70,1513.141899,0.21230394
463.794644,78,1513.21506,0.056600574
620.672112,75,1513.744319,0.26088926
359.358206,77,1513.81667,0.55808574
553.92013,68,1513.880689,0.24449341
243.98485,86,1514.420071,0.1727114
192.44919,81,1514.497363,0.07414751
471.088963,64,1515.026912,0.7105428
204.690381,71,1515.093744,0.085872374
488.940692,60,1515.150391,0.23898163
529.791611,75,1515.677636,0.008779692
512.021096,72,1515.745758,0.04385348
156.672351,75,1515.815491,0.5779094
223.448013,83,1516.352686,0.09187578
191.683692,77,1516.425066,0.57523227
286.910204,82,1516.96138,0.29926825
460.756624,64,1517.021982,1.1107724
215.849437,79,1517.096079,0.10547173
524.677916,62,1517.61543,0.114989944
242.71378,79,1517.689306,0.08758734
171.814698,71,1517.755711,0.007957018
263.840545,77,1518.285419,0.1764335
171.694325,77,1518.35817,0.067267515
244.972685,93,1518.902345,0.13887931
307.021374,69,1518.967094,0.14708447
216.855562,75,1519.039754,0.12479427
256.306767,85,1519.583708,0.100130215
242.360112,58,1519.643915,0.10792963
392.989974,72,1519.71826,0.058196776
284.919651,82,1520.260514,0.1850257
494.554432,77,1520.339627,0.060588095
225.644884,70,1520.870489,0.31999394
582.762645,72,1520.945206,0.24883264
242.678234,77,1521.025056,0.07165909
268.138518,79,1521.564694,0.12635575
318.587846,60,1521.627135,0.004656556
203.379083,77,1521.706907,0.061515592
295.538577,77,1522.243616,0.2827343
304.976788,87,1522.333379,0.10473401
254.588872,85,1522.879536,0.115538344
223.700672,78,1522.960289,0.08085915
377.806374,80,1523.04275,0.10179945
232.93342,70,1523.573721,0.059768576
427.087277,59,1523.633277,0.8644009
567.196478,78,1523.708324,0.3990426
560.250771,66,1524.223724,0.16441205
261.209363,71,1524.290079,0.10958524
291.718559,79,1524.818627,0.12501527
559.773992,71,1524.885526,0.39886078
392.646572,83,1524.963661,0.18544361
471.223556,58,1525.471811,0.20227076
265.655593,79,1525.545267,0.12168609
483.710443,65,1525.606447,0.48286298
325.983766,79,1526.135495,0.120992735
274.50458,76,1526.207432,0.059379164
544.789996,64,1526.272531,0.06160654
335.670947,75,1526.809496,0.1739624
269.43722,64,1526.876417,0.03489386
574.097841,65,1526.943599,0.7834398
505.799156,76,1527.478696,0.03365783
570.379382,73,1527.554012,0.21345347
494.821101,67,1528.081411,0.2880741
194.805694,74,1528.158789,0.054427423
284.316788,81,1528.239828,0.070621856
233.416664,84,1528.778316,0.1494231
338.137898,78,1528.851682,0.024195068
257.135038,78,1528.924644,0.08459972
477.513115,79,1529.456454,0.08209356
269.541144,84,1529.535605,0.095546395
438.820088,59,1530.048338,0.75925803
251.230819,87,1530.130398,0.023304116
219.89886,85,1530.209926,0.12852798
539.62011,66,1530.732136,0.12683496
387.415125,56,1530.78833,0.63131446
218.268774,93,1531.342412,0.005298413
270.250328,79,1531.424523,0.13580923
588.289412,67,1531.49449,0.03598078
295.377049,77,1532.026521,0.09111478
117.421786,62,1532.089879,0.16649152
353.477004,72,1532.164318,0.10911442
387.555669,66,1532.690986,0.27245152
208.900471,81,1532.775485,0.07806437
306.604762,79,1532.856908,0.14434965
249.329922,90,1533.407967,0.008329439
170.038843,76,1533.486686,0.267297
220.873617,76,1534.023315,0.16890222
315.39251,84,1534.10338,0.21602467
267.209272,75,1534.173933,0.06508347
444.850889,59,1534.689215,0.035890386
238.98149,80,1534.764147,0.16334912
374.349334,56,1534.81623,0.29919192
588.629683,67,1535.338735,0.47871822
237.382769,75,1535.409839,0.06537432
343.117002,68,1535.474123,0.25676444
257.947065,88,1536.015504,0.06213341
240.853016,90,1536.099189,0.06872566
486.377625,79,1536.633385,0.16711561
278.866266,87,1536.723943,0.13603465
510.040083,68,1537.252635,0.08592717
520.095702,64,1537.319488,1.1376977
636.378144,77,1537.399938,0.46115404
-177.168943,85,1538.148011,0.031008502
-381.500361,72,1538.216335,0.09120591
-429.431699,66,1538.278624,0.36969128
-329.63556,90,1538.823296,0.9994711
-360.877623,193,1539.533744,0.08781246
-625.050557,120,1539.733102,1.4883463
-239.740775,167,1540.415567,0.23449972
-317.529821,154,1541.071586,0.13136224
-249.105271,118,1541.633773,0.0332793
-228.557313,272,1542.335702,0.20455907
-96.838289,154,1542.930769,0.07763935
186.624748,322,1543.690626,0.0
-70.705603,180,1544.376681,0.11429825
