#{"t_start": 1768915873.7215493, "env_id": "LunarLander-v3"}
r,l,t
-102.217605,70,1.784503
-176.328933,71,2.728089
-145.336179,91,3.023975
-356.709709,86,4.070819
-121.817063,66,4.260801
-163.581548,91,5.214103
-100.129012,76,6.134701
43.499299,81,6.401182
-110.093161,84,7.449532
-164.26536,95,8.561913
-288.334135,122,9.718447
-447.370445,101,10.660427
-182.733711,125,11.782537
-482.897575,122,13.079085
-108.336089,108,13.432102
-165.29107,72,14.622804
-411.640852,138,15.777035
-83.604075,78,16.733387
-6.383038,94,17.023309
48.474101,79,18.139642
-111.912834,64,18.335043
-96.651216,78,19.272944
-315.962747,95,20.291274
-76.025589,96,21.306432
-93.570288,64,21.502741
-165.778323,104,22.521495
-81.129288,67,22.716855
-424.736132,104,23.835659
-38.622828,75,24.734719
-63.830217,58,24.893821
-123.129848,88,25.738544
-89.100462,79,26.647895
-232.297003,73,26.858949
-69.360432,85,27.919784
-459.570109,108,28.911127
-151.024425,64,29.092665
-281.360979,109,30.154081
-235.122609,80,31.076545
-125.343601,74,31.282036
-211.789236,99,32.353113
-77.352662,70,32.586375
-137.031476,116,33.586855
-105.884344,75,34.556304
-394.121514,99,35.49462
-94.674265,116,36.480566
-207.682335,116,37.475436
-94.586069,99,37.784722
-189.034377,69,38.699876
-93.761612,95,39.753202
-315.192332,125,40.86964
-193.609768,105,41.186222
-370.483744,112,42.178798
-172.331868,84,43.279591
-201.166101,111,44.488761
-411.122393,85,44.769019
-520.115869,99,45.677213
-73.147842,72,46.739253
-86.703965,77,46.961871
-272.735682,105,48.149673
-261.673893,91,49.135482
-219.501898,75,50.108707
-306.856807,74,50.327615
-341.126023,95,51.31912
-252.996278,125,52.401132
-240.185973,81,52.641355
-244.904853,87,53.538242
-94.125849,147,54.695988
-253.48071,73,55.587495
-415.993009,89,56.559749
-123.243815,130,57.68487
-486.296314,112,58.018068
-87.829399,67,59.072365
-371.623753,116,60.25773
-329.983109,127,61.324693
-333.866729,110,62.431352
-433.544211,145,63.520612
-277.403307,144,64.766302
-204.337729,99,65.746109
-275.434255,137,66.813153
-168.095667,61,66.997741
-263.674397,89,68.033359
-288.759595,119,69.084276
-353.350668,119,70.213028
-325.11656,97,71.2781
-61.00119,77,71.499513
-109.556702,95,72.42572
-375.55723,105,73.507799
-447.788919,95,74.537955
-168.585918,78,74.746303
-205.339407,145,75.852066
-123.487851,83,76.808618
-149.802463,116,77.868513
-52.709587,151,79.01119
-80.389549,114,80.150456
-164.261071,100,81.317507
-413.516682,115,82.463104
-267.952963,94,82.751199
-266.252283,129,84.349097
-21.646938,82,85.975363
-315.66035,72,87.59376
-118.187333,109,88.139007
-110.251771,66,89.930771
-98.712775,92,91.989565
-80.536567,65,92.32358
-218.600012,168,94.617732
-135.620617,90,96.654274
-450.932501,83,98.324617
-431.308799,143,100.532088
-156.011482,140,102.649949
-92.050664,65,104.556498
-63.233249,102,105.266247
-152.741265,81,107.365145
-52.347988,79,109.349616
-64.904996,67,109.71411
-148.478742,102,111.875062
-249.165222,148,114.445846
2.90176,142,116.957687
-545.819804,83,119.040061
-331.691799,89,119.522993
-71.161752,75,121.712198
-179.903382,77,124.174371
-139.665991,137,126.49031
-288.333107,86,127.077227
-79.361478,108,129.075464
-110.737802,90,130.995512
-387.118653,105,133.142939
-55.211248,65,133.652699
-253.812797,121,135.701114
-136.993057,127,137.768292
-136.242537,85,139.932284
-101.559458,120,142.068344
-94.690318,64,142.485746
-96.5885,82,144.187973
-41.956154,110,146.61889
-71.042036,77,147.03325
-111.613655,73,148.596423
-74.87013,87,150.75767
-461.599638,87,151.268096
-88.420265,76,153.241995
-231.892049,93,155.12112
-344.395082,129,157.299859
-296.6538,108,159.364966
-283.675308,106,160.031785
-53.07796,81,161.97138
-426.296371,120,164.333936
-154.255034,76,166.256756
-251.053024,113,167.081434
-12.725827,79,169.105087
-301.100188,69,171.169019
13.071733,90,171.842035
-42.925607,107,174.206401
-73.848966,132,176.700337
-253.836881,105,178.729364
-135.29987,90,180.745306
-211.619956,120,182.980176
-265.050283,91,183.523628
-451.6904,83,185.866694
-1407.531639,179,190.353104
-874.435514,115,191.173779
-1185.90109,186,195.905386
-504.374098,81,198.067884
-773.072527,109,198.900112
-543.186654,81,201.090732
-2231.637348,233,205.833552
-810.37801,127,208.407863
-439.533461,71,208.935594
-508.695812,95,211.553643
-631.021976,82,213.895526
-915.536787,165,216.892745
-1096.16391,173,219.8512
-618.405824,93,221.963186
-921.200821,135,224.495436
-444.463499,77,226.854398
-880.666166,114,229.545493
-595.516099,102,230.251361
-870.533131,114,232.80286
-465.731383,78,235.005094
-872.372395,154,237.783473
-615.226995,83,240.061357
-522.380259,79,240.575205
-561.787408,85,243.004287
-724.638101,95,245.368292
-450.101094,73,245.876018
-967.190326,132,248.574949
-657.884227,96,250.949017
-1062.644287,145,252.254846
-872.63051,113,253.404713
-555.996496,95,254.558269
-1924.531975,265,257.010489
-686.797173,84,258.073056
-562.464895,86,258.336376
-540.700657,92,259.450491
-378.637592,91,260.533905
-500.955188,81,260.791305
-429.245402,93,261.920826
-675.14263,91,263.02637
-609.953097,99,264.211151
-373.356806,74,264.443404
-791.179567,120,265.616343
-980.796155,121,266.704359
-919.43338,148,267.966066
-782.241651,150,269.237526
-4204.504663,367,272.813906
-647.671484,105,273.911928
-841.77016,122,274.898821
-893.406771,138,276.155193
-608.613457,82,277.279152
-603.293396,75,277.500185
-533.912165,134,278.77216
-752.48452,142,280.911464
-467.709864,78,281.168253
-1408.107653,184,283.490777
-786.81409,108,283.834604
-517.432228,88,284.889665
-562.83065,128,286.10884
-866.236601,126,287.374168
-800.440957,112,288.522364
-465.23084,89,289.607666
-794.780867,120,290.811283
-573.991374,90,291.076245
-515.581665,109,292.126095
-498.737714,82,293.106575
-714.953979,104,294.274466
-638.843257,83,294.527926
-586.532894,80,295.594722
-526.888307,83,296.681054
-701.279186,101,296.990314
-565.571714,86,298.10154
-640.223755,103,299.155348
-1422.81765,181,300.556479
-626.196206,91,301.676037
-655.223013,84,302.77368
-881.578561,143,304.046387
-1537.745316,211,305.432641
-497.714675,87,306.599503
-594.54743,87,307.746026
-597.418596,94,308.042418
-1252.555752,170,310.271546
-582.354356,104,311.399508
-1631.243747,190,312.778229
-633.26359,79,313.816867
-461.706567,76,314.04841
-503.522618,76,315.131321
-573.996226,91,316.244925
-1349.526671,173,317.614685
-508.671477,91,318.688375
-1048.506465,141,319.913893
-967.164213,132,321.161862
-720.340024,140,322.392817
-551.458624,82,322.638345
-514.684741,95,323.740146
-1645.810471,204,325.953188
-852.224853,130,327.159195
-425.877617,74,327.39251
-629.501341,84,328.529583
-799.267392,98,329.683861
-1061.623323,142,330.950879
-2972.498213,313,333.603304
-587.348725,85,334.680994
-692.290901,92,335.77823
-605.104141,122,336.917044
-734.6907,106,338.088852
-1427.440433,196,339.537848
-482.191525,81,340.60674
-666.585565,96,340.907867
-692.552518,96,342.036421
-451.434572,73,343.081309
-460.69434,73,343.308583
-520.164204,79,344.409101
-1123.369237,163,345.67731
-664.001761,91,346.719758
-1176.679776,147,347.922209
-1460.879181,175,349.340758
-423.830089,82,350.419756
-669.126677,100,351.560183
-1028.771768,164,352.87263
-684.383421,95,353.971267
-434.578333,85,355.064405
-794.773639,120,356.173881
-577.258968,85,356.454214
-610.122243,81,357.436868
-621.522239,83,357.690228
-1668.558656,220,359.891971
-494.538296,86,360.850945
-669.244435,91,361.960464
-567.631058,75,362.187425
-426.839123,125,363.425694
-135.018367,163,364.742207
-359.959976,83,365.82336
-23.792359,89,366.843269
-363.293809,107,368.006628
-90.70152,150,369.304787
-238.628813,93,369.58693
-117.915633,75,370.705086
-115.125773,144,372.037315
-369.562572,109,373.227082
-100.181249,102,374.372385
-97.593528,81,374.638355
-305.553054,105,375.865491
-138.493615,116,376.934589
-57.150144,66,377.961128
-371.629902,89,378.230129
-324.627904,127,379.441962
-438.028745,104,380.592135
-85.083983,155,381.868253
-61.146447,63,382.87849
-344.763399,140,384.155295
-248.304428,99,385.274631
-24.852844,144,386.668049
-434.614324,158,389.120837
-111.808705,107,390.828955
-326.018576,106,392.941967
-331.830645,119,395.208328
-248.559984,94,395.877967
-93.897034,72,397.993042
-186.738532,159,400.852719
-217.686477,81,402.78192
-615.671884,157,405.41214
-223.220589,114,407.976418
-267.356461,89,410.124203
-129.890609,124,412.778587
-80.064147,107,415.255764
-324.732818,113,415.939583
-342.443449,94,418.285218
-203.036916,129,421.083628
-264.172247,110,423.401937
-214.301204,131,425.951354
-159.587074,108,428.46557
-121.026329,98,430.63429
-104.241945,86,431.256662
-49.363924,140,433.451305
-578.5123,230,438.329165
-101.529884,101,440.63373
-122.614481,74,442.615416
-503.761476,90,443.225083
-389.928582,99,445.656047
-301.538468,96,447.703973
-404.988367,85,448.373024
-259.952727,96,450.533976
-10.86406,76,452.793793
-123.785064,113,454.933045
-320.086228,92,455.522467
-376.848979,105,457.734409
-138.56019,86,460.158963
-111.520482,95,462.213701
-53.324864,60,462.649294
-50.354601,69,464.716135
-315.334441,157,467.403663
-400.292307,130,469.741896
-242.519854,118,472.433531
-160.131562,81,472.952097
-376.679632,109,475.126193
-251.619474,110,477.207738
-139.091505,195,481.500361
-225.636969,84,482.104223
-158.313576,94,484.043078
-144.904629,135,486.524633
-151.960471,86,488.74466
-155.454455,94,491.079342
-60.416396,115,491.88034
-203.275176,88,494.097804
-101.161584,77,496.10844
-390.844664,93,496.729911
-428.245982,119,498.835922
-188.672156,67,500.693504
-65.192315,66,501.151082
-104.850473,80,503.406473
-147.514965,173,506.422523
-374.935172,165,511.064879
-121.050047,92,511.753722
-10.731829,158,515.733483
-351.277076,103,516.445684
22.630197,91,518.391479
-177.119938,115,520.947432
-188.028636,93,522.855661
-85.060372,113,524.860582
-199.614255,119,527.113795
-115.629433,112,527.835509
-113.111516,72,529.631957
-165.227166,138,531.756263
-292.152989,92,533.627903
-87.830834,82,534.201608
