#{"t_start": 1768915873.7412887, "env_id": "LunarLander-v3"}
r,l,t
-185.467601,111,1.900385
-365.331448,88,2.896579
-104.634837,76,3.912871
-91.140109,64,4.098547
-192.927499,124,5.158941
-266.630133,108,6.173807
-119.134625,84,7.232508
-100.189353,87,7.509325
-171.201708,85,8.583067
-328.378448,114,9.730608
-103.274862,68,9.95033
-247.826692,91,10.848209
-107.801842,118,11.958907
-185.626692,137,13.301707
-93.29881,117,14.634457
-183.939811,66,15.572666
-161.085642,119,15.930623
-87.744147,102,16.968403
-388.227578,103,18.152748
-396.47557,111,19.178885
-328.434236,104,20.250797
-156.831266,125,21.335937
-167.935541,95,21.619339
-92.447305,77,22.568137
-294.657725,149,23.818275
-212.825232,82,24.730971
-86.675873,72,24.937756
-206.165863,103,25.830287
-309.211705,79,26.728516
-128.896711,111,27.858791
-287.914719,92,28.130219
-306.502836,124,29.167557
-122.40916,76,30.138858
-234.479123,80,31.056805
-175.848179,117,32.182807
-85.167901,69,32.383524
-169.270841,103,33.348155
-73.411175,69,33.567116
-293.578461,94,34.583378
-108.614025,114,35.569777
-129.733233,118,36.560694
-348.020944,80,37.455697
-73.365908,67,37.664221
-281.635474,102,38.680136
-24.322753,138,39.866116
-18.326077,119,40.972853
-346.796355,88,41.899692
-208.963644,70,42.094886
-284.517464,120,43.29164
-151.701189,127,44.565789
-142.549002,67,45.397687
-149.761135,116,45.739615
-216.355834,116,46.932335
-338.292745,98,48.114144
-349.621944,110,49.131734
-79.778191,99,50.182399
-359.356003,104,51.20167
-94.277359,76,51.428467
-266.367281,88,52.403791
-154.112579,74,52.621616
-371.31765,109,53.580528
-385.557921,107,54.61051
-252.913945,110,55.616107
-28.106572,139,56.730335
-70.88243,89,57.74855
-82.497644,109,58.925103
-148.12039,79,59.145596
-47.468345,84,60.253735
-17.90668,141,61.352516
-413.5069,142,62.544964
-74.330489,102,63.532633
-41.799165,78,64.584188
-207.182239,72,64.785462
-485.700038,112,65.794955
-83.11698,136,66.874789
-92.876888,66,67.848406
-91.067778,88,68.107671
-24.32629,75,69.02061
-81.056263,85,69.26038
-138.876034,78,70.260103
-346.315376,119,71.405593
-37.658244,70,72.265664
-91.529173,63,72.437531
-58.959788,83,73.47226
-296.330537,113,74.543487
-76.60795,57,74.684054
-81.966576,78,75.604777
-380.68792,87,75.842452
-138.844117,132,76.948625
-173.65721,80,77.914888
-194.604392,127,78.984258
-154.709029,92,80.054657
-85.846716,65,80.251991
-260.691624,213,82.570418
-227.328677,130,84.051403
-343.778572,90,85.700919
-107.777497,97,86.211816
-134.842866,133,88.129725
-268.867805,164,92.001606
-80.993783,85,92.446956
-241.225143,116,94.462231
-29.809431,87,96.489798
-108.010659,118,98.352119
-112.427024,109,100.369071
-107.466209,91,100.878902
-43.384329,74,102.627133
-103.642054,115,104.874112
-324.555481,87,107.0596
-342.068103,124,109.32162
-94.908558,74,109.726168
-326.002105,93,111.839365
-181.779327,113,114.197114
-117.238764,121,116.548361
-164.146332,123,118.900944
-435.141777,111,119.514239
-170.792793,130,124.005569
-371.649752,98,124.600301
-448.925527,105,126.750999
-144.430524,66,128.498596
-154.096909,135,130.671376
-76.364815,78,131.235444
-101.855151,66,133.135026
-146.870365,145,135.424888
-380.311884,162,137.726387
-302.931444,98,140.019602
-81.622547,90,141.95291
-191.8936,99,142.565174
-255.978208,91,144.295212
-164.242348,116,146.758718
-52.067627,137,148.654455
-510.014726,118,151.033087
-20.13988,100,153.109989
-53.434403,94,155.0216
-445.61568,113,155.688972
-286.46844,94,157.651839
-261.221968,124,159.884989
-71.929338,67,161.64801
-271.055587,99,162.322345
-202.184373,112,164.569039
-270.284381,112,166.928666
-77.690467,98,169.013893
-126.805919,103,171.321816
-125.527188,128,173.888561
-41.995937,72,174.353767
-343.734111,95,176.632575
-292.133146,104,178.664937
-16.007357,168,181.111127
-100.477608,108,183.264054
-1118.496322,150,187.903168
-524.394962,89,188.536413
-3502.122565,367,196.198946
-493.541214,95,198.52405
-532.976895,75,200.701152
-683.717812,101,201.357215
-628.358077,81,203.451802
-768.01327,114,205.845458
-959.199931,158,208.658196
-2696.528958,288,214.446783
-1353.750181,171,219.155613
-676.834774,134,221.6247
-741.178566,139,224.162004
-706.175808,95,226.640798
-512.389222,88,227.292194
-971.35441,137,230.082333
-630.739071,96,232.515924
-715.004312,126,235.073573
-602.702464,109,237.540759
-449.648573,81,239.841514
-656.452033,80,240.316846
-571.249321,105,242.905635
-634.932852,101,245.295406
-490.854679,75,245.808948
-887.314078,112,248.385386
-868.845139,133,250.964287
-472.412626,82,252.061438
-658.070268,94,253.177015
-634.919359,100,253.472329
-1355.789976,208,255.795181
-1313.220267,202,258.021844
-433.810895,103,258.348615
-1226.119148,170,260.514166
-593.444075,89,260.783206
-1039.798431,185,263.029732
-1930.147717,224,265.406516
-733.478292,123,266.497269
-1143.194629,152,267.787488
-1929.362906,249,270.172486
-440.565489,82,270.42237
-419.380366,89,271.538729
-529.686652,86,272.589914
-1052.955243,141,273.796602
-696.41454,126,274.799089
-586.147921,74,275.02221
-697.836625,142,277.171149
-1256.944921,197,278.612222
-507.925865,82,279.749483
-729.656651,113,280.917627
-461.249345,75,281.164206
-505.134094,96,282.342741
-826.776832,118,283.582507
-1059.729943,169,284.901524
-2667.232695,282,287.467942
-565.361996,116,288.631393
-456.012003,81,289.697057
-719.301464,108,290.855
-1441.199081,170,292.069195
-718.06467,93,293.111567
-695.061681,87,293.3624
-589.094286,92,294.492438
-745.136449,126,295.701604
-986.710785,122,296.921637
-613.37991,106,298.081801
-640.233675,81,299.068732
-849.029333,125,300.263197
-477.696816,82,300.550323
-496.897936,108,301.734499
-624.713717,72,302.785336
-955.843186,116,303.968212
-892.190502,115,304.321915
-646.692808,133,305.472796
-425.821602,82,306.627226
-758.380117,116,307.868203
-649.516073,81,308.951685
-421.130709,76,309.186719
-557.813544,109,310.378201
-2791.308063,292,312.900591
-483.775783,78,313.933519
-603.861448,97,315.063751
-1255.196342,207,316.536154
-520.488771,79,317.623155
-543.203675,108,318.748018
-786.297945,96,319.846366
-881.964007,144,321.120096
-399.194638,78,321.360308
-581.437508,101,322.470376
-736.786499,106,323.609198
-680.833278,95,324.667763
-579.152253,79,324.915107
-497.673451,82,325.980964
-754.621651,89,327.047698
-499.073233,87,327.32323
-1320.58681,179,329.596663
-524.299218,80,329.864366
-680.613326,114,331.041399
-714.136183,100,332.150473
-677.990583,147,333.485641
-638.173087,81,334.550097
-929.933758,139,335.789926
-944.499964,127,336.944769
-567.932045,76,337.183074
-618.681259,89,338.29669
-2205.968051,246,340.729038
-559.157606,76,341.793172
-906.102828,120,342.971367
-776.438736,124,344.222953
-665.067745,97,344.52554
-1135.688747,180,346.617694
-720.422549,113,347.714327
-751.136983,103,348.042094
-651.919171,76,349.136058
-576.903159,108,350.294996
-354.236936,85,351.392958
-2170.199536,239,352.948252
-804.517911,118,354.1099
-752.251054,105,355.25063
-504.303373,100,356.31573
-893.590611,123,357.432905
-972.750874,127,358.513016
-406.678289,80,358.767296
-564.530744,75,359.824775
-654.507655,94,360.815805
-467.948539,81,361.067641
-525.906238,125,362.263025
