#{"t_start": 1768915873.7255538, "env_id": "LunarLander-v3"}
r,l,t
-125.113274,97,1.867691
-50.083286,142,3.040937
-329.486968,115,4.161472
-98.739682,75,5.08043
-385.939853,80,5.316131
-75.395475,86,6.275537
-108.884082,77,7.302999
-82.560128,113,8.464821
-346.471735,99,8.77683
-42.293681,67,9.779533
-93.032291,67,9.997534
-122.692512,97,10.899482
-431.580559,107,11.988058
-135.619467,72,13.124711
-127.9449,67,13.346808
-129.333286,72,14.53842
19.183584,138,15.683039
-61.503841,73,15.908668
-75.469033,105,16.952189
-127.564271,92,18.088122
-117.673466,66,18.308888
-211.154677,91,19.285759
-44.803112,100,20.329337
-115.191652,122,21.419523
-382.462547,136,22.530266
-239.655011,134,23.728548
-203.39628,69,23.92885
-101.808802,82,24.841947
-224.017335,110,25.756464
-83.986242,78,26.663992
-399.408913,85,26.918357
-109.408073,61,27.890642
-95.1114,67,28.082207
-86.489812,83,29.010099
-190.28846,116,30.078576
-75.408639,61,30.266279
-449.953485,110,31.267695
-257.799957,107,32.365774
-365.99054,80,33.281756
-105.183448,66,33.484829
-258.341272,107,34.536179
-99.759755,120,35.538011
-379.610302,98,36.476562
-120.979975,93,36.736795
-118.242903,69,37.623307
-91.826614,103,38.644316
-270.137858,112,39.744165
-140.535299,105,40.044837
-473.837187,84,41.047274
-110.727529,100,42.014913
-132.348559,74,42.223244
23.254727,149,44.403893
-102.62227,87,44.682567
-103.974977,79,45.532289
-115.124916,72,45.746902
-85.583061,65,46.78165
-148.365483,117,48.034683
-401.315342,80,48.963066
-163.304212,123,49.296994
-241.027837,84,50.329092
-290.945989,92,51.297447
-254.298235,103,52.314434
-161.6301,118,53.315553
-121.097306,72,53.527249
-103.131633,72,54.479699
-95.086597,92,54.737018
-146.635516,63,55.599503
-259.171781,118,56.650626
-85.466613,76,56.876058
-187.948705,103,57.930935
-218.358196,96,59.069927
-136.824104,104,60.221781
-254.41868,116,61.257267
-80.002765,81,61.485439
-436.271378,116,62.608529
-115.758632,117,63.611337
-159.26306,125,64.815867
-45.327588,114,65.83002
-252.557542,133,66.890524
-104.747339,104,67.985623
-71.731405,147,69.111803
-264.546423,113,70.222843
-157.072946,75,70.418201
-98.877397,107,71.527138
-365.40572,89,72.437518
-341.767675,108,73.535647
-155.581155,154,74.71018
-261.211873,65,75.601628
-370.668724,102,75.884123
-353.339706,94,76.867999
-108.233457,82,77.830754
-215.935636,100,78.835704
-189.299018,140,80.038416
15.378541,83,80.288305
-134.196603,93,81.440598
-137.568922,94,82.52238
-238.615475,114,83.895562
-81.847675,68,84.247215
-375.020587,106,85.987085
-79.617266,118,87.859865
-152.071487,70,88.191055
-196.36155,111,90.19309
-96.723146,102,92.319575
-215.053811,85,94.192927
-443.444605,114,96.343186
-68.550359,74,96.728263
-212.898765,97,98.479332
-104.058208,82,100.352896
-124.471772,140,102.458656
-80.766656,63,102.839048
-303.578314,111,105.054655
-84.198425,100,107.329261
-188.906215,113,109.481546
-105.271046,138,111.8551
-98.907824,79,112.293877
-59.537372,81,114.492694
-186.198149,108,116.802696
-326.279371,89,118.92099
-320.672297,105,119.503199
-155.674288,115,121.976371
-95.078895,106,124.562066
-206.028046,134,126.885543
-416.851514,82,128.72146
-127.283926,112,130.751186
-107.523092,159,133.332288
-213.362573,104,135.345111
-381.22107,123,137.441092
-370.326661,98,139.618393
-143.998361,85,140.343787
-309.237346,79,142.05839
-175.755577,89,143.874283
-103.772482,149,146.471125
-92.275935,95,147.025908
-100.610115,134,149.009702
-403.964555,105,151.20541
-54.86038,71,153.140807
-76.999778,70,153.555686
-70.371026,75,155.353255
-61.250308,68,155.736874
-348.480549,93,157.699694
-271.8515,137,159.988201
-64.240109,97,162.012574
-70.957351,92,164.233919
-343.472521,120,166.413803
-245.582168,123,168.771278
-460.330607,108,171.135906
-488.414013,161,173.904296
-51.469299,69,174.361093
-177.496028,143,176.933518
-106.724035,80,178.852556
-60.793762,98,180.852945
-271.944562,134,183.151946
-973.057636,143,187.873985
-641.101774,86,188.48875
-1286.427869,166,192.880806
-576.889168,111,193.584267
-1240.449114,218,198.695211
-584.006899,89,200.965669
-650.499319,98,203.095249
-515.588929,88,203.731922
-653.069498,101,206.036612
-637.316546,85,208.34446
-1867.849158,226,213.647327
-552.138608,84,214.271692
-485.705653,97,216.774834
-476.732373,81,219.054072
-411.867229,85,219.676006
-639.569724,108,221.92815
-497.576189,74,223.939763
-451.576536,77,224.564111
-1208.830222,168,229.460568
-740.555542,101,230.129692
-1272.212261,161,234.721299
-573.421235,79,235.260409
-952.942311,124,237.800169
-644.495168,115,240.282308
-458.540114,86,242.735187
-644.650418,117,245.231485
-577.833385,100,245.91749
-724.512184,146,250.646049
-412.784404,81,250.956393
-705.242576,114,252.174843
-777.594859,111,253.320704
-1706.55484,190,254.758857
-584.10365,81,255.842707
-576.383503,116,257.006485
-741.497235,95,258.10029
-800.835547,97,259.229463
-572.155886,74,259.446487
-641.208952,76,260.498086
-511.884644,90,260.767641
-562.03839,75,261.846713
-591.854149,125,263.06993
-724.699553,92,264.223927
-638.811827,84,264.488829
-474.123463,76,265.517138
-547.924965,98,266.54214
-627.52234,83,266.795406
-847.060766,113,267.962062
-1605.294175,232,270.299101
-946.3018,153,271.613266
-547.313185,88,272.66596
-816.817098,124,273.812337
-476.646292,76,274.051502
-370.483067,89,274.941831
-593.826675,107,276.112983
-492.522925,80,277.226396
-845.389339,116,278.418336
-565.14063,74,278.641779
-736.594269,105,279.852301
-679.568315,103,281.006026
-538.35942,83,281.275091
-860.296297,115,282.506118
-556.704803,99,283.687435
-597.443427,108,284.816858
-444.027885,81,285.882974
-3102.035922,322,288.557747
-931.14549,141,289.807299
-598.531314,97,290.934244
-737.789925,130,292.033644
-521.839841,76,293.012444
-631.124071,105,293.330447
-960.636487,149,295.450678
-708.098547,142,296.720422
-827.953569,131,297.970993
-1061.903723,138,299.116659
-761.795278,147,300.406408
-1013.840433,149,301.734491
-847.902831,118,302.927689
-903.155808,132,304.153258
-571.955252,81,305.140208
-1265.527749,182,306.611237
-1496.642954,218,309.001475
-634.25698,88,309.278016
-699.190275,87,310.409572
-3118.716918,292,312.916326
-782.501711,143,314.995877
-382.422708,81,315.238199
-929.956596,153,316.535939
-1959.021723,220,318.843189
-1039.396086,181,320.211738
-614.889574,89,321.319416
-2202.146603,271,323.754601
-821.113116,120,324.899386
-1032.932443,136,326.133701
-863.907318,128,327.338964
-853.448893,127,328.607347
-2693.411649,294,331.991468
-683.987468,90,332.281635
-599.782933,81,333.40512
-549.985082,125,334.597669
-1519.585139,206,336.052524
-549.894375,98,337.1183
-1522.053416,182,339.366813
-504.239686,78,339.610147
-514.567986,75,340.665585
-895.938603,130,341.887028
-415.356606,83,342.973366
-520.950296,91,343.258212
-873.280968,168,345.387823
-1409.198942,186,346.731428
-420.415,115,347.84677
-493.972394,81,348.96648
-7124.334332,505,353.002356
-574.30863,88,354.062117
-541.757813,75,355.123409
-880.113357,155,356.360647
-453.047235,80,357.353189
-791.396962,101,357.66064
-629.260957,83,358.610792
-452.755278,90,359.697743
-553.876075,83,359.951086
-587.495355,104,360.988431
-622.279808,87,362.072946
-678.611017,143,363.382732
-82.97186,111,364.515686
-133.011448,161,365.853597
-95.618908,89,366.849448
-127.481933,104,368.020701
-260.374381,116,369.215156
-171.783089,98,369.50357
-75.783368,108,370.731676
-67.162731,80,371.853573
-184.934121,91,372.130877
-307.464046,93,373.293709
-122.888099,173,375.561627
-383.034008,91,375.849436
-86.579705,68,376.772274
-150.976228,76,377.010017
-357.123932,97,378.124195
-75.766124,81,379.215514
-257.374475,171,380.540837
-115.362584,96,381.659128
-103.097669,106,382.795126
-28.360656,110,383.98166
-136.333967,203,385.401979
-250.198605,103,386.683712
-374.965732,88,388.669804
-121.868172,181,390.873702
-80.621144,121,393.081381
-121.05591,159,395.608439
-85.86145,86,397.809677
