#{"t_start": 1768685426.7193172, "env_id": "LunarLander-v3"}
r,l,t
-862.554935,115,252.25125
-715.137652,130,253.640415
-2084.054933,221,255.366988
-498.849069,89,256.636366
-480.611587,75,257.799564
-609.315152,89,258.150084
-650.48561,89,259.372175
-541.415851,79,260.342668
-673.306206,102,260.729481
-2512.496617,287,264.534563
-1140.88872,181,266.139717
-737.395572,103,267.315379
-1130.943026,166,268.856206
-1471.709059,199,271.330798
-1638.271715,187,272.860282
-669.718219,96,274.138299
-1165.942558,174,275.755898
-842.709106,116,276.972844
-1375.304444,189,279.429611
-2161.624031,252,282.280088
-644.139367,83,282.599796
-658.202928,93,283.895262
-827.96101,135,285.21223
-536.89237,80,286.372461
-546.376038,85,286.682977
-640.944011,84,287.796238
-664.223737,92,288.992313
-552.705133,77,289.310417
-3215.227402,320,293.098385
-527.816899,96,294.372582
-961.095843,128,295.669563
-431.249377,86,296.004328
-782.5634,101,297.250588
-575.926639,74,298.319195
-646.299998,117,299.705954
-1178.399908,156,301.174153
-838.239602,117,302.547829
-350.884238,86,302.882736
-1098.304069,178,305.327551
-907.109938,146,306.742871
-510.387255,89,307.934811
-1032.618165,129,309.275678
-939.363396,164,310.780859
-1486.724479,178,312.395109
-1681.500782,209,314.963749
-792.732718,137,316.346854
-488.017559,101,317.598492
-597.592334,101,318.836648
-1198.548757,173,320.41247
-673.167004,88,321.624034
-1089.094949,170,323.099052
-1236.013797,164,324.512727
-437.970341,76,325.716994
-2162.997783,255,328.455339
-733.781374,110,329.761384
-522.506479,105,331.027733
-592.484528,108,331.442724
-706.011317,137,332.842958
-1648.39661,248,335.574533
-752.38521,137,336.946811
-615.901255,95,338.187943
-461.397365,101,339.428916
-717.187341,100,340.774792
-662.437477,113,341.955878
-945.604967,130,343.317527
-638.743132,85,343.648118
-398.18906,84,344.804799
-420.767044,80,346.0884
-551.776736,89,346.440719
-761.881501,104,347.735829
-917.727168,131,349.103817
-544.799726,88,350.292149
-507.845643,93,351.523862
-832.922991,113,351.954713
-656.507546,99,353.217714
-714.511161,112,354.539551
-1133.638157,138,356.004366
-922.570559,120,357.352357
-698.395713,83,358.528353
-427.764338,75,358.816337
-594.044559,87,360.021182
-625.883242,100,361.328504
-600.827748,84,361.662288
-504.54087,84,362.932437
-586.939761,72,363.876992
-772.57033,120,365.128465
-1378.236874,172,366.691036
-444.297517,92,367.937302
-583.379042,97,368.327569
-660.361206,80,369.532859
-1202.373987,154,371.015623
-933.487849,126,372.404692
-764.672904,94,373.582312
-2108.739408,240,376.285884
-4382.267647,376,380.263215
-766.110916,126,381.703199
-635.076426,88,382.054651
-756.687697,111,383.336524
-1541.238849,210,385.94665
-1418.347908,176,387.483228
-1204.625787,152,389.809096
-367.997588,85,390.151916
-762.622229,118,391.5373
-2004.128703,264,394.334151
-630.360327,95,395.588477
-527.95361,72,395.869442
-532.512979,112,397.306987
-600.514607,91,398.565526
-858.976766,108,399.855604
-569.335216,91,401.064803
-770.471097,118,402.430518
-588.840881,74,402.731912
-535.42824,83,403.965446
-864.331907,152,405.416215
-515.407916,120,406.856343
-731.418866,105,408.092159
-883.183098,122,409.403284
-1028.38601,137,410.87914
-1030.256427,122,412.222702
-466.676991,97,412.623026
-773.557482,157,414.892758
-1688.404421,213,416.62665
-835.062494,109,417.933446
-2347.67359,302,421.638746
-654.977107,87,421.969835
-812.847532,130,423.364251
-463.188615,100,424.571386
-523.246755,105,425.889153
-124.419256,79,426.171647
-98.984396,109,427.655972
-62.557311,72,428.832967
-277.904668,113,430.125789
-68.157606,84,430.451322
-221.525839,103,431.701633
-268.369113,143,433.136824
-104.559447,69,434.287944
-87.028936,86,435.50664
-109.023435,74,435.783877
-222.901062,103,436.860263
-63.239187,80,437.936229
-14.566365,82,438.272981
-87.077143,95,439.444473
-252.511463,106,440.617204
-125.462264,59,440.858649
0.257899,105,442.221858
-92.396048,76,443.387096
-146.992275,160,444.880093
-192.236969,138,446.146589
-384.957619,99,447.410662
-72.048069,69,447.684928
-75.518821,85,448.822977
-470.896853,98,450.089988
-135.315972,98,450.472861
-421.522132,85,451.494189
-79.78051,74,452.610046
-59.058062,120,453.841582
-126.195227,72,454.127367
-181.575243,76,455.337207
-146.645673,97,456.612712
-131.481882,78,456.913774
-122.088428,98,458.167173
-77.449542,87,459.498026
-73.553046,82,459.825729
-89.44139,90,461.065151
-262.718802,118,462.449589
-117.339825,88,463.680053
-94.847707,91,464.031534
-234.659731,137,465.409487
-132.387385,103,466.678094
-246.081978,137,467.978634
-162.099233,90,469.191841
-257.370103,110,470.532983
-75.96148,68,470.817729
-117.163602,108,472.132597
-121.37138,70,473.03562
-159.235388,106,474.291658
-123.311035,93,474.672458
-192.917408,99,475.854069
-138.514465,77,476.962014
-61.073135,93,477.328604
-313.331353,126,478.769295
-82.354585,75,479.935476
-198.005566,135,481.175656
-136.353101,111,482.539384
-73.019758,134,483.922946
-208.061859,108,485.017875
-241.906636,128,486.295415
-140.445678,110,487.548701
-60.882545,85,487.880506
-197.358254,95,489.149874
-202.572293,130,490.498452
-144.973205,112,491.837581
-114.680813,85,493.091846
-56.218909,82,493.40232
-226.209585,100,494.725717
-160.465731,141,496.184334
-119.465871,69,497.297481
-105.636152,103,497.728154
-31.303309,72,498.77935
-201.816803,94,499.989892
-186.3077,113,501.296229
-106.466569,92,501.66194
-100.672392,106,502.946511
-224.265266,123,504.29599
-287.084119,164,505.810562
-95.787602,84,506.938123
-153.69185,167,508.428984
-111.373512,126,509.666199
-358.761991,82,510.754841
-162.490295,111,511.958175
-111.83179,238,514.660886
-63.758615,72,514.957564
-191.577918,144,516.298186
-352.13883,131,517.714762
-79.780236,120,519.001443
-78.038862,94,520.234866
-130.119394,168,521.703987
-27.13939,129,523.016539
-103.98743,82,524.253681
-45.970983,80,525.476597
-72.51824,60,525.707074
-161.333008,235,528.262936
-215.06137,130,529.583751
-231.746019,97,530.82551
-110.973992,100,532.060996
-280.282052,135,533.472255
-194.56912,100,533.885823
-48.625064,75,535.145607
-73.278892,73,536.348045
-187.904657,124,537.692516
-167.925847,137,543.101811
-132.460904,140,544.504686
-182.076249,177,546.116525
-162.389377,190,548.566729
-212.974226,123,549.002777
-69.66264,112,550.304202
-85.294881,174,552.582521
-73.901863,109,553.912607
-73.886469,76,554.189526
-93.519885,147,555.398121
-281.168932,140,556.746073
-45.8866,147,558.980797
-62.845862,147,560.437928
-313.801063,247,563.052945
-103.221849,118,564.420628
-155.417955,100,564.831358
-38.874461,89,566.164157
-112.798142,161,567.720464
-34.215555,87,568.919303
-51.272551,115,570.223074
-60.145444,105,571.572271
-237.528518,251,574.130842
-31.659811,111,575.50711
-12.945542,152,576.905828
-276.842274,391,580.72614
-32.8191,203,582.24535
-276.981121,770,589.514395
-58.741516,223,591.976053
-94.038348,378,595.92413
-135.237861,490,600.67611
-90.41926,1000,609.759373
96.624427,1000,618.572003
15.665452,1000,626.857189
-479.498505,1000,634.721633
-999.789364,850,641.769502
-907.904635,807,648.796324
-1030.64749,883,656.347406
-1000.749256,888,663.966444
-1002.280861,890,671.921824
-994.126931,859,679.400854
-905.592559,810,685.94033
-886.061941,785,692.184086
-992.273343,878,699.371468
-990.893552,849,706.076663
-970.927157,819,712.371974
-1027.298927,931,718.819472
-909.769456,777,725.234268
-894.387629,845,732.777958
-1038.564656,914,739.639219
-1003.118287,852,746.771774
-874.902338,845,752.744686
-971.297579,835,759.408371
-912.086878,820,765.242749
-989.896298,900,772.364947
-1017.447365,911,778.999752
-881.849962,786,785.951877
-901.245179,823,792.966801
-205.902844,1000,800.722353
128.138675,1000,809.039905
110.722543,1000,816.208376
269.361628,563,821.424897
109.092749,1000,829.810633
104.285243,1000,837.487226
241.761096,802,844.824317
30.382573,251,847.042638
58.020965,286,849.513404
244.629866,921,857.556014
-22.103448,602,862.976947
164.192251,775,869.101323
-82.966453,583,873.47266
254.245824,528,877.935837
243.178843,423,882.144877
217.267069,488,886.391315
205.005007,566,891.154445
-48.899024,388,894.440562
216.871058,410,897.891597
42.957638,311,901.094351
252.764341,510,905.632607
203.937175,481,909.432409
194.94949,550,914.777913
216.930887,452,918.308446
193.343537,416,922.514579
193.223677,416,926.447796
256.911378,390,929.892687
-35.995944,413,933.444583
232.056217,431,937.022187
272.371529,539,942.264295
201.850188,459,945.896687
198.182928,422,949.354688
198.374251,456,953.749369
253.597834,378,957.184373
233.675384,514,961.844347
235.054506,375,965.25382
-107.036286,1000,971.981722
-139.460577,1000,978.450658
-135.43884,1000,984.399381
-134.708179,1000,990.958343
-187.578129,1000,997.413153
-168.372087,1000,1003.951487
-171.27151,1000,1010.562719
-136.928734,1000,1016.503143
-155.159808,1000,1023.093582
-181.892865,1000,1029.715187
-173.939653,1000,1036.236075
-138.453759,1000,1042.889235
-147.844205,1000,1049.47636
-172.986263,1000,1055.479359
-146.045042,1000,1062.292633
-125.078479,1000,1068.795403
-127.310968,1000,1075.427834
-145.965407,1000,1081.880651
-166.263675,1000,1087.66679
-175.777531,1000,1094.134296
-10.347974,604,1098.629142
247.706271,397,1102.154181
169.615865,500,1106.248501
5.600967,259,1108.552559
-10.816076,370,1111.980521
19.607962,217,1114.196057
205.691431,553,1118.50361
222.898547,345,1121.867185
-21.813784,241,1123.466129
232.839004,432,1127.665889
186.097937,443,1131.288296
203.302203,526,1135.928909
188.515734,577,1140.853735
-56.259552,570,1145.592343
-36.841878,376,1148.933266
235.984969,389,1152.383596
268.830775,417,1156.592275
261.544947,421,1160.145577
218.865358,333,1162.736213
60.865545,1000,1172.13598
262.343388,415,1176.360112
229.836604,449,1180.098947
247.693822,456,1184.510991
-51.723465,471,1188.331517
243.828391,445,1192.602512
-70.431427,289,1194.880528
239.864104,361,1198.220307
185.680621,552,1202.909294
299.119983,250,1205.251329
285.891459,359,1208.603755
-88.277108,392,1211.5749
234.053913,468,1215.899658
-103.626713,497,1219.881376
-30.068897,522,1224.039066
206.855383,495,1228.151002
196.255584,527,1233.366002
113.707489,920,1240.974317
28.717901,324,1243.570611
268.053465,363,1246.969681
235.711046,403,1250.52136
-91.91959,318,1253.405354
228.786587,372,1256.829729
-80.059496,1000,1265.327215
252.907916,513,1270.042596
-207.915571,1000,1276.545451
