#{"t_start": 1768920195.0841703, "env_id": "LunarLander-v3"}
r,l,t
-138.075849,97,2.491364
-286.437638,104,4.574893
-88.143819,67,6.442521
-255.206155,104,7.198835
-324.811743,116,9.763357
-94.586994,77,11.907877
-296.797753,68,12.468334
-84.184588,67,14.457222
-32.005635,88,16.509789
-116.163823,98,17.297057
10.135229,103,19.440284
-366.911026,104,21.697149
-37.443675,127,23.994044
-363.342592,116,26.761928
-95.740902,66,27.293263
-229.278968,139,29.8125
-225.297461,75,30.036143
-72.743541,63,30.966349
-5.502354,96,31.277161
-98.216649,85,32.338225
-117.232106,106,33.464546
-98.719485,76,33.698163
-365.055652,80,34.707604
-86.577405,63,35.668511
-164.617585,75,35.891898
-292.642621,69,36.915678
-139.309534,110,38.066035
-169.229567,91,38.354397
-256.104397,94,39.422146
-177.6891,139,40.480063
-156.922471,80,41.521692
-139.086513,110,42.719481
-102.045876,62,42.896258
-70.613967,87,43.879923
-330.392022,114,45.0506
-74.305594,79,45.288414
-96.736599,120,46.332162
-143.96536,69,47.32616
-91.097014,90,47.590844
-90.509022,110,48.781385
-143.865038,81,49.930424
-123.908673,72,50.137419
-149.498838,80,51.264857
-162.331109,106,52.414842
-137.200136,116,53.600674
-119.56353,111,54.791518
-82.012608,118,55.962624
-334.106956,79,56.199619
-66.565934,69,57.141017
-155.004144,116,58.222593
-99.432272,78,58.459874
-121.403721,82,59.422483
-86.590976,89,60.44995
-117.503786,123,61.639592
-269.670036,135,62.941036
-177.103567,83,63.201686
-341.812748,128,64.398021
-163.368895,102,65.405839
-227.465233,92,66.435252
-281.521197,98,67.388404
-218.013013,149,68.702829
-203.862764,75,68.933723
-481.779935,102,69.939637
-136.538832,68,70.794983
-119.868209,86,71.065217
-277.244245,81,72.05243
-177.326392,93,72.991891
-247.982986,105,74.089547
-109.830185,97,74.406847
-342.67378,112,75.521217
-225.181251,86,76.613117
-174.946754,103,77.726928
-84.976446,90,77.996686
-528.16947,96,79.079716
-192.596158,98,80.20277
-249.757696,101,81.297782
-283.478122,135,82.57038
-176.872238,65,82.772383
-131.710522,108,83.779394
-166.857375,133,84.90703
-276.30222,83,85.913931
-454.729675,105,86.951078
-153.807131,115,87.308086
-63.303916,61,88.293414
-254.009266,105,89.423593
-129.430523,110,90.602349
-186.416878,78,90.851302
-205.768362,93,91.872817
-414.072714,94,92.862427
-233.38137,118,94.069438
-47.128613,83,94.327573
-123.352512,61,95.246923
-228.378785,96,95.531573
-65.831171,95,96.465382
-117.472049,90,97.579585
-92.633589,73,97.804748
-272.775321,75,98.878976
-108.963058,97,99.996016
-107.959946,86,100.267243
-190.232197,114,101.454119
-82.791046,83,102.578748
-98.338114,86,103.640708
-259.906117,97,103.914455
-105.530002,74,104.962136
-117.987189,65,105.998915
-363.458954,104,106.295256
40.094454,165,108.475465
-97.166416,84,108.727925
-96.327582,74,109.699767
-363.477056,111,110.830883
-91.916373,62,111.020831
-421.688187,84,112.010346
-80.093731,54,112.182536
-76.15307,70,113.072022
-183.754719,90,114.17432
-95.688413,88,114.452181
-223.759593,81,115.342824
-158.181846,70,115.565468
-313.718733,115,116.630596
-106.789287,69,117.633002
-171.332462,108,118.779229
-104.698966,73,119.011773
-158.242474,132,120.265598
-230.171627,95,121.288879
-161.016341,116,122.353078
-111.916139,88,123.401998
-110.74465,73,123.623755
-123.830061,64,124.711879
-90.811618,119,125.748
-202.93432,70,125.970803
-153.247444,89,127.046823
-136.791315,85,128.219954
-390.734862,92,128.517847
-136.685301,71,129.561661
-114.854324,79,129.820637
-275.032582,107,130.951596
-179.069317,117,132.044986
-140.894916,119,133.222509
-110.325303,81,134.181852
-299.554132,84,134.443321
-179.372707,89,135.475884
-278.06858,97,136.410028
-319.104612,116,137.511544
-88.49473,65,137.707958
-105.259071,87,138.726902
-250.123413,98,139.805139
-89.786045,69,140.017324
-370.660516,125,141.222254
-87.432181,68,142.126621
-285.201254,85,142.380413
-132.650195,137,144.288818
-237.706546,93,144.5908
-142.199157,93,145.75195
-358.90845,86,146.67153
-83.051,109,147.024065
-122.362994,96,148.050732
20.596369,124,149.071145
-142.679926,120,150.201756
-423.740272,80,151.12958
-164.097264,96,152.192369
-87.927374,73,152.420914
-254.338659,86,153.744706
-368.324575,79,154.716754
-493.452825,79,154.973959
-901.446966,123,156.205017
-594.662141,97,157.260786
-859.301164,152,158.576179
-321.750435,89,159.61129
-1044.60998,172,161.523113
-547.182716,108,163.930295
-996.132988,149,166.564705
-817.96587,144,169.168574
-330.110805,82,171.340948
-322.481866,89,173.785468
-1051.986225,138,176.585746
-301.813088,85,178.933857
-413.39808,80,179.53505
-855.597904,118,182.108538
-557.664636,98,184.516604
-337.322238,76,184.977156
-391.545872,84,187.184958
-1686.333056,241,192.235036
-538.208123,108,194.782011
-1715.377766,252,199.781296
-873.365632,123,202.16179
-641.858129,135,204.436874
-401.325378,105,206.93291
-776.509576,111,209.404357
-486.704878,87,209.962938
-933.210064,180,214.424888
-572.552785,107,215.21172
-2046.605919,224,220.042486
-990.302989,125,222.722373
-704.766438,104,225.037674
-541.757529,90,227.502973
-903.415868,159,230.544379
-768.186133,127,233.178607
-693.499053,157,235.435138
-562.365105,114,237.767275
-566.587756,81,239.334983
-808.083153,132,241.812838
-1661.72588,232,246.510512
-619.17661,85,247.098679
-1326.117297,191,251.682143
-444.226563,78,252.236311
-621.968379,95,254.375265
-640.358211,91,256.658792
-317.142522,81,257.281142
-531.15337,80,259.459345
-981.341447,126,261.719457
-573.633642,87,263.978619
-683.010576,123,266.607174
-469.112724,119,269.008588
-858.8536,140,271.678852
-466.048825,82,272.189329
-1525.210077,199,276.611713
-765.491034,114,278.939997
-857.202578,159,281.639845
-655.048721,129,284.061093
-869.503945,120,286.275463
-574.504156,82,288.373448
-646.099538,88,288.998863
-550.808031,82,291.163034
-461.757839,90,293.240859
-1163.742599,169,295.809535
-821.551001,117,298.205595
-656.392522,119,300.775616
-481.923025,82,301.309928
-1260.867737,175,305.800413
-882.373071,129,308.184318
-922.967419,146,310.674137
-433.585024,86,312.904315
-564.703343,128,315.602525
-697.872457,118,316.392993
-413.741426,98,318.834455
-484.230627,97,321.137744
-426.934214,86,323.236817
-1042.723912,167,326.042311
-389.493078,80,328.271827
-521.057624,93,328.789981
-646.191942,93,331.103975
-602.331722,95,333.271086
-819.014321,148,335.807384
-2912.688501,301,341.049515
-761.658224,123,343.476127
-661.256238,101,345.890187
-365.817689,82,348.036039
-733.90312,133,350.558208
-491.602801,116,353.193774
-846.346488,111,355.539604
-462.988873,78,356.04144
-435.30897,83,358.425772
-664.214389,132,361.032773
-777.058048,112,363.665673
-447.785264,82,364.347972
-784.058128,107,366.736672
-736.682607,128,369.423106
-461.716356,83,371.579595
-520.510665,86,372.220342
-654.205582,109,374.512636
-1404.551594,184,379.011346
-625.377037,118,381.551847
-313.304638,80,382.103153
-1382.483381,200,386.675783
-865.607037,135,389.243507
-580.348604,132,391.753559
-727.379969,90,394.123588
-672.227104,100,394.762693
-334.709054,81,397.024691
-400.545739,98,399.72139
-1485.899767,210,402.803908
-997.320245,170,407.424073
-607.404268,124,410.098826
-434.502918,77,410.654249
-634.451436,118,413.067607
-662.614776,91,415.394907
-435.703095,76,417.634028
-805.145725,112,418.38497
-829.779373,116,421.035205
-328.460423,79,423.389725
-595.065627,108,425.886316
-3064.106771,328,431.27423
-1915.623002,224,436.082702
-569.663637,79,437.958345
-632.720002,93,440.272605
-667.862195,104,441.014851
-284.177517,114,443.511073
-84.214378,69,445.633844
-123.479944,93,446.207449
-237.539918,109,448.760944
-162.786683,103,451.087024
-132.898864,65,452.896863
-80.98105,64,453.311581
-82.046851,67,455.165871
-126.418024,97,455.819425
-231.311201,109,457.913148
-111.724014,116,460.081907
-172.965306,120,462.577638
-148.884503,94,464.976672
-108.935282,69,465.434925
-150.895377,109,467.52631
-197.507303,121,470.156136
-85.501871,77,472.138629
-299.084561,138,475.009274
-139.495423,84,477.398331
-112.030435,118,478.169602
-332.244032,127,480.746722
-235.298492,134,483.229647
-187.268607,130,485.447177
-88.661783,129,486.634911
-141.394776,60,486.931878
-117.096785,120,488.306958
-116.218115,121,489.569168
-310.148194,140,491.009828
-108.245816,87,492.128517
-179.150231,139,493.516673
-116.853398,71,493.771052
-103.485317,104,495.009188
-144.023942,92,496.140198
-236.91498,103,497.259994
-215.385405,132,498.463255
-146.872011,106,498.860007
-231.167025,114,500.01043
-325.976031,113,501.161095
-162.021986,97,502.299923
-43.43591,78,503.170067
-306.80904,99,503.534332
-137.895946,99,504.632069
-82.034314,84,505.767325
-79.573675,79,506.053256
-187.767204,122,507.304617
-312.40738,98,508.431244
-72.741467,107,509.646173
-338.369027,103,510.820904
-88.268952,115,512.054545
-180.212176,94,512.413676
-93.363799,76,513.416783
-153.144878,89,514.532784
-180.039017,107,515.666905
-117.586889,114,516.072973
-61.794073,68,517.145255
3.809729,108,518.370044
-110.723474,77,518.658629
-129.364535,73,519.668645
-143.46617,83,520.652638
-146.186488,98,520.999557
-424.015919,101,522.036787
-220.504873,141,523.282297
-152.310217,67,524.279012
13.445453,92,525.524251
-133.699789,140,526.874781
-230.385502,86,527.177608
-82.608444,93,528.207866
-180.432978,102,529.392553
-85.690432,73,529.66362
-98.528183,95,530.896276
-82.125304,110,532.151556
-136.433498,137,533.209713
-100.197795,129,534.423885
-217.6966,122,535.639731
-128.411476,65,536.738578
-151.551537,124,538.073973
-242.954178,137,539.375073
-102.244808,72,539.629402
-108.182972,74,540.642951
-62.947609,131,541.965976
-137.258992,107,543.043589
-98.854533,86,543.374992
-241.458522,112,544.622897
-121.8433,156,545.8822
-100.374123,92,546.954808
-29.414731,81,547.978292
-153.075172,102,548.34158
-285.197496,149,550.456247
-62.919026,71,550.710697
-333.630289,117,551.992684
-185.73898,137,553.305355
-111.050236,111,554.642375
-283.276777,136,555.879107
-201.756803,141,557.096777
-166.412545,152,558.484871
-110.699624,111,559.738071
-29.122915,140,561.009618
-74.636395,95,562.1944
-155.161398,128,563.527087
-129.982037,153,564.811204
-222.070375,125,566.184949
-164.341683,99,567.369355
-62.790721,70,568.459343
-349.274815,165,569.820984
-98.826432,107,571.03659
-118.520175,73,571.286582
-131.911128,137,572.481884
-112.160461,129,573.794964
-334.700648,124,575.092787
-246.587146,140,576.4435
-163.43136,228,579.185013
-334.61617,148,580.568913
-237.68759,122,581.884633
-223.706396,178,584.121999
-228.464915,162,585.483569
-84.36508,188,587.019158
-86.984563,68,588.112567
-354.584319,121,589.353756
-229.326944,155,590.757732
-137.157333,209,593.163304
-342.595248,178,594.657719
-279.903199,316,598.537541
-78.478737,84,598.840191
-196.542356,136,600.137923
-161.271449,107,601.321345
-29.114918,96,602.494813
-4.768324,207,604.776684
-92.948866,156,606.166943
-277.484984,238,608.638084
-245.47296,154,610.021021
-106.901075,133,611.344656
-75.81929,84,612.591246
-2481.178609,278,615.176717
-492.662626,120,616.447348
-4339.727091,372,620.196042
-378.191093,92,620.527941
-752.420926,137,621.870706
-405.207329,106,623.075686
-543.026033,133,624.325567
-1988.938563,267,626.992856
-821.733689,135,628.397897
-835.010118,122,629.666905
-726.970066,115,630.923989
-483.867337,95,632.026591
-663.265467,105,633.106123
-466.744059,89,633.428866
-1126.024016,157,635.600728
-585.066307,103,635.966122
-2342.582539,280,639.354811
-1050.923333,152,640.717728
-400.103691,131,642.032592
-1050.563153,138,643.2809
-873.236433,146,644.651994
-419.745883,93,645.805294
-562.120067,115,647.003106
-761.473517,157,648.39308
-789.54776,115,649.727255
-2387.622481,276,652.511908
-2468.658713,265,655.249886
-524.728857,143,656.711975
-507.473634,104,657.951687
-262.056904,86,659.084342
-2666.816438,293,661.779145
-1014.490188,144,663.10902
-498.041214,115,664.352983
-395.92352,98,665.560313
-489.816645,122,666.704358
-785.959963,126,667.951221
-3155.388679,390,671.916936
-422.53858,85,672.204234
-606.527107,109,673.422932
-965.352693,155,674.805774
-446.71099,98,675.959394
-2028.128308,236,678.461994
-2727.914279,298,681.236172
-405.910085,91,682.317371
-2212.747335,271,684.893647
-3054.932789,420,689.591196
-2069.437243,278,692.119552
-600.059187,125,693.421702
-1536.106353,220,695.049714
-2661.295328,299,698.552028
-1974.202303,276,701.179934
-390.936596,99,702.357914
-1271.666268,169,703.772508
-720.547943,170,705.2167
-452.196841,117,706.501668
-676.142432,113,707.738187
-583.56675,133,709.028298
-516.127759,101,710.201454
-431.102101,107,711.420277
-594.838259,113,712.673049
-2635.159939,292,715.292979
-552.54275,110,716.546212
-512.527047,91,717.701607
-1288.299634,190,719.192579
-460.403371,88,720.312622
-694.587787,120,721.660718
-329.735804,95,722.009397
-1072.579989,159,724.099883
-882.900008,138,725.462136
-640.538509,129,726.730457
-645.833537,120,728.111693
-779.493311,115,729.445023
