#{"t_start": 1768920194.999126, "env_id": "LunarLander-v3"}
r,l,t
-112.373864,85,2.496539
-254.830704,122,4.697324
-281.267486,113,6.913005
-73.662486,61,7.338824
-118.73228,82,9.603193
-347.552002,95,11.933922
-394.886748,88,14.195878
-215.655903,96,14.867689
-327.598212,83,16.944202
-105.606183,65,17.425688
-163.965705,62,19.21091
-260.817004,82,21.396729
-120.436527,92,21.985274
-398.522314,95,24.088624
-257.853254,94,26.697043
-211.158812,77,27.292192
-116.471578,70,28.831672
-266.465667,90,29.936545
-460.481168,108,30.264905
-104.770573,76,31.241254
-430.623295,116,32.399907
-89.995226,64,32.597351
-154.624367,103,33.714015
-81.79618,73,34.696864
-90.812126,61,34.88818
-112.802913,85,35.922748
-209.474057,73,36.94375
-97.181304,95,37.229917
-274.283149,64,38.256088
-257.287286,111,39.371641
-106.728969,92,39.65301
-68.721506,71,40.501394
-123.783873,96,41.590704
-156.798536,86,41.876575
-190.96433,95,43.012972
-97.55898,58,43.905275
-105.495748,77,44.129684
-359.805891,86,45.217331
-322.696111,92,46.166653
-176.822075,64,46.364011
-159.61256,64,47.34321
-325.069671,102,47.644454
-215.752714,72,48.699168
-164.314111,84,49.886679
-68.297254,84,50.135417
-119.083064,67,51.202766
-97.483969,93,51.484363
-128.240507,110,52.651931
-77.514723,75,53.717513
-54.299982,63,53.914204
-97.595912,81,54.996639
-107.228598,97,56.11103
-160.532654,77,56.35663
-387.125279,109,57.396775
-136.195089,116,58.499239
-122.992401,101,59.507528
-419.905085,94,60.566744
-457.962854,98,60.862
-140.252851,89,61.944075
-140.096515,86,63.089388
-121.648821,84,63.361266
-176.266815,93,64.443866
-273.845315,84,65.397035
-162.315193,153,66.598424
-149.158032,78,67.505116
-71.950328,77,67.746853
-125.095733,104,68.909483
-331.623819,108,69.929533
-57.927841,133,70.997714
-213.712765,72,71.96261
-109.981081,95,72.248393
-471.411125,120,73.282842
-217.742252,130,74.468387
-119.679517,90,75.510449
-94.828573,80,76.584186
-597.524351,109,76.920628
-203.561807,69,77.922927
-93.187142,99,79.022854
-178.721576,69,79.227881
-161.640736,79,80.303814
-245.292259,88,81.34744
-121.231132,79,81.59412
-114.079603,103,82.769485
-241.568836,86,83.706769
-101.655055,94,84.001081
-103.721767,90,84.995088
-93.125133,82,85.998975
-105.040602,76,86.230778
-130.955065,83,87.199292
-122.489928,96,88.294097
-301.416951,79,88.552665
-53.907689,85,89.621521
-170.607303,83,90.703183
-91.998898,157,91.926472
-151.257821,86,92.903501
-139.314135,128,94.136921
-304.463584,98,94.433008
-63.809914,116,95.521598
-204.1727,132,96.572557
-77.210469,65,97.585523
-448.910842,104,98.762266
-25.771412,132,99.997579
-267.839274,85,100.257205
-113.267745,69,101.317204
-216.467043,68,101.507678
-59.562417,89,102.660195
-125.942102,84,103.715754
-90.540513,107,104.821678
-88.30675,68,105.050265
-266.88611,96,106.178849
-83.500144,71,106.3803
-81.529997,64,107.445591
-287.958166,83,107.682246
-108.401217,110,108.828785
-154.508801,131,109.991243
-140.855829,113,111.122387
-93.626742,97,112.153571
-167.484186,117,113.177093
-225.063916,65,113.390055
-76.833799,92,114.489238
-256.792121,115,115.491498
-305.466041,112,116.561687
-84.12915,119,117.718046
-118.599411,74,117.940041
-263.307598,77,119.006063
-80.554894,87,120.105805
-66.99674,136,121.27005
-218.632603,81,121.516858
-407.354478,131,122.629842
