#{"t_start": 1768920195.0474622, "env_id": "LunarLander-v3"}
r,l,t
-126.496081,92,2.497288
-15.64579,79,4.40224
-58.115583,64,4.829996
-224.968016,106,7.025258
-79.096402,77,9.138579
-340.081619,89,9.934173
-366.22549,101,12.314727
-417.399,105,14.598546
-30.858479,94,16.737491
-117.565368,81,17.354151
-468.475784,92,19.41845
-261.33668,66,21.44005
-465.147674,88,21.993116
-139.415445,63,23.878236
-215.550276,103,26.551093
-99.522374,90,27.229101
-90.366662,96,28.849419
-482.036144,109,30.01588
-80.030195,67,30.216569
-190.657777,92,31.23553
-433.248927,118,32.418707
-178.704602,97,33.513144
-98.936054,74,33.734871
-101.909382,63,34.69793
-180.41238,62,34.887491
-120.61781,102,35.972187
-136.116985,95,37.062909
-146.549648,95,38.175894
-292.816737,69,38.387099
-151.83829,69,39.37944
-225.299077,92,40.302213
-276.632749,113,40.644076
-91.020029,82,41.701219
-114.273122,100,42.852278
-308.009423,112,43.912286
-153.503669,110,45.055346
-42.496544,75,45.293564
-65.48564,61,46.145044
48.5766,1000,55.09154
-208.116853,115,56.267824
-99.189684,96,57.285212
-134.191056,76,58.259301
-232.156863,115,59.31129
-77.574983,91,59.591428
-95.788015,103,60.677101
-70.357448,77,61.70785
-112.725067,91,61.991301
-100.540042,80,63.120881
-92.596131,109,64.249003
-1.398429,83,65.208145
-93.39555,79,65.462218
-330.759403,105,66.530823
-267.733435,109,67.50438
-61.944909,76,67.747429
-104.628582,76,68.835748
-164.698987,117,69.881197
-349.420984,117,70.895209
-100.101005,72,71.117613
-196.421495,84,72.128287
-153.933698,85,73.044454
-117.021784,71,73.265828
-82.278733,65,74.237335
-131.749185,102,75.334443
-173.505553,115,75.679156
-121.365078,89,76.77688
-64.752517,84,77.842661
-328.585345,83,78.09667
-88.859465,111,79.226699
-297.595808,87,80.318697
-115.663427,100,81.402572
-135.470263,96,82.553218
-71.455559,80,82.802161
-354.022329,72,83.689849
-70.719179,103,84.71548
-146.383701,121,85.099286
-107.004046,89,86.13991
1.897673,133,87.249279
-154.621114,96,88.345863
-88.881665,75,89.396707
-224.551149,128,90.62306
-186.561381,72,90.840735
-110.59686,103,91.909525
-122.356177,113,92.96137
-365.94746,124,94.17987
-78.44887,68,94.384672
-67.686133,70,95.331208
-356.099364,107,96.296247
-138.837825,64,96.494535
-133.557009,89,97.600647
-85.724593,63,97.790747
-315.91876,127,99.042333
-139.729088,94,100.145837
-94.492748,64,101.1898
-291.236858,96,101.475014
-87.668149,72,102.55705
-183.346789,101,103.676416
-171.915267,115,104.811501
-328.333687,108,105.152752
-393.691828,88,106.25755
-298.782146,130,107.507905
-108.736765,100,108.622357
-93.399604,66,108.827915
-127.895638,62,109.752409
-97.437744,109,110.883408
-397.274878,100,111.919512
-71.95499,67,112.128805
4.768167,116,113.160755
-202.338412,96,114.281695
-217.700037,123,115.312238
-478.509934,107,116.354007
-269.755714,121,116.730979
-156.375085,86,117.780378
-70.389864,68,118.800245
-117.296086,82,119.074914
-84.596776,110,120.240941
-321.097039,106,121.309614
-235.474117,103,122.326405
-173.580963,104,123.434068
-421.51117,91,123.708187
-8.622614,105,124.937729
-233.604388,94,125.883353
-95.004827,97,126.983809
-70.32783,106,127.326466
-99.874471,78,128.479818
-109.956497,82,129.565328
-185.289041,69,129.781185
5.437044,111,130.933449
-217.53673,133,132.081694
-38.845779,74,133.108213
-343.45753,81,133.36194
-52.668591,105,134.40059
-122.712729,77,135.377501
-130.581355,79,135.638948
-138.289428,76,136.510416
-89.547839,103,137.564124
-241.078333,102,138.620744
-83.475262,88,138.891012
-147.477389,79,139.911098
-270.910213,127,141.130575
-389.683592,138,142.258551
-349.130598,94,143.229639
-292.225937,98,143.54408
-94.485562,129,145.595054
-360.597713,103,145.927116
32.602307,77,146.820039
-109.433564,105,147.897642
-432.215104,86,148.163368
-230.368519,73,149.01223
-219.177628,114,150.128035
-418.420512,90,151.078068
-275.718509,120,152.229077
-90.055958,125,152.617985
-964.679128,142,154.690156
-626.49954,125,155.929174
-924.517288,130,157.096445
-482.131834,87,157.350096
-632.116057,100,158.508323
-639.469037,99,159.576545
-492.684613,79,159.817051
-615.822835,82,161.358064
-342.019889,88,163.620098
-511.858106,100,165.899692
-2008.983599,226,169.068639
-634.120255,92,171.30954
-454.92199,79,173.698911
-457.165552,95,174.446433
-323.679029,85,176.827106
-1183.764321,169,179.758428
-481.005963,74,182.023168
-858.635941,144,184.726497
-1582.195102,201,189.252109
-1568.831228,213,192.611418
-640.056203,107,195.100965
-575.951705,120,197.537253
-981.730378,136,200.11366
-345.458122,90,202.276016
-1120.393403,159,204.729567
-779.535922,102,207.214512
-760.758004,144,209.874208
-397.314828,91,212.074733
-851.390856,137,214.656637
-1169.258759,196,217.729055
-483.567234,84,219.915933
-1640.339354,221,224.829762
-1294.017843,160,227.789643
-708.853603,123,230.58979
-921.582408,127,233.231624
-903.300046,135,235.332641
-563.538697,90,237.579871
-624.242111,103,238.066486
-1615.795175,211,242.222596
-531.182057,83,244.26548
-569.510464,87,244.822639
-1024.512023,149,249.277702
-478.975984,85,249.854972
-353.425113,90,252.019963
-486.582617,88,254.084206
-341.904944,89,254.711921
-431.580972,79,256.946658
-485.729584,98,259.306508
-494.505298,92,259.929686
-800.134825,125,262.186025
-416.922784,86,264.482311
-477.436059,85,266.801795
-447.889962,78,267.312868
-591.271212,113,269.635072
-485.069418,81,271.931923
