#{"t_start": 1768920194.9594004, "env_id": "LunarLander-v3"}
r,l,t
-89.632708,68,2.42272
-120.717333,109,4.546551
-380.137421,92,6.583047
-406.679488,86,7.19257
47.784676,129,9.843111
-97.915502,116,12.325373
-123.596944,98,14.562461
-130.374231,89,16.626281
-106.011102,76,17.258197
-243.981503,95,19.302941
-98.880493,91,21.54983
13.288006,101,22.225099
-114.823344,95,24.349504
-148.720423,87,26.85902
-110.545755,94,28.753545
-270.873542,86,29.041753
-316.629443,86,30.113029
-94.940321,66,30.304631
-124.054398,81,31.307611
-102.397682,78,32.342231
-87.405401,68,32.564525
-261.179454,93,33.655194
-377.733455,84,34.656279
-407.385985,108,35.007599
-16.900542,111,36.121119
-246.326393,77,37.147499
-97.31713,97,38.263956
-360.023514,111,39.387983
-108.802663,91,39.65766
-324.46325,93,40.58916
-212.950172,77,41.614371
-165.821924,88,41.900664
-140.376301,93,43.021028
-255.141787,97,44.036167
-128.724776,77,44.280432
-84.008954,93,45.381626
-139.713407,124,46.42557
-182.150586,144,47.636285
-115.376434,107,48.809675
-472.034679,86,49.990882
-300.510615,71,50.198848
-481.637814,115,51.42282
-106.321151,60,52.42299
-106.071203,82,52.678164
-57.078775,61,53.714778
-102.287861,101,54.859789
-69.073671,67,55.052189
-223.16221,120,56.245569
-345.402563,89,57.23909
-139.024067,92,57.519698
-112.027651,91,58.53683
-155.110708,109,59.563351
-108.082022,77,60.574719
-99.490816,83,60.831618
-124.92871,124,62.015961
-111.784411,80,63.144872
-82.925662,70,63.368038
-107.00924,71,64.378755
-95.236573,64,64.585788
-138.001193,78,65.514642
-380.073293,94,66.550679
-150.146441,84,66.79722
-347.255313,71,67.67164
-109.398802,108,68.854157
-93.770787,63,69.061498
-245.097656,64,69.944483
-135.634259,105,70.919753
-125.268824,78,71.158284
-304.709037,74,72.138588
-115.493592,84,72.383393
-342.778932,99,73.35389
-61.595799,58,74.30931
-299.867323,82,74.569251
-150.136892,100,75.645987
-106.958507,59,76.653375
-232.906404,118,77.819913
-224.877959,120,78.184732
-82.773469,78,79.204486
-354.665622,95,80.327539
-86.649241,99,81.409328
-47.687796,136,82.684839
-315.618468,98,82.990807
-121.210964,113,84.004131
-101.792547,92,85.011518
-182.953969,71,85.99136
-251.1028,99,86.286316
-121.654749,134,87.416734
-269.570869,72,88.433925
-98.385402,87,89.516505
-137.114355,79,89.77097
-95.232208,76,90.833553
-286.35112,105,91.886896
-270.570167,108,92.932003
-210.617614,147,94.220452
-174.029721,90,94.504443
-257.785894,57,95.403457
-176.234262,100,96.352471
-465.820994,134,97.585962
-181.872259,74,97.815455
-78.863963,69,98.881348
-397.441888,102,100.02045
-101.962524,75,100.255183
-103.033709,94,101.378056
-372.59015,70,101.594807
-255.381555,88,102.723796
-69.562761,77,103.767485
-260.588297,92,104.039225
-99.302241,121,105.215175
-270.365579,124,106.420026
-190.14814,117,107.643265
-325.654125,133,108.852695
-78.424376,61,109.776287
-140.778912,112,110.907898
-248.664431,93,111.202613
-283.265605,77,112.167219
-357.248652,103,113.153391
-82.965421,80,113.413853
-140.933256,60,114.41703
-113.46731,80,114.673412
-38.149998,66,115.520524
-235.938166,104,116.549318
-136.341515,81,116.803223
-174.250636,93,117.884524
-103.928455,101,119.014348
-132.732446,103,120.161407
-115.474734,84,120.435318
-99.96713,73,121.397676
-274.646908,96,122.398373
-128.454903,119,123.542402
-183.565509,82,123.780278
-120.67083,75,124.92217
-84.382904,80,125.825548
-138.14649,131,127.031662
-87.150399,62,127.233182
-135.952559,114,128.509948
-90.663547,76,129.57524
-135.035626,72,129.785939
-424.655401,81,130.847749
-125.830724,72,131.079325
-60.06464,109,132.153992
-328.99032,90,133.227129
-324.133019,116,134.306622
-158.01578,95,134.599647
-11.351682,85,135.616643
-394.810118,99,136.566478
-136.446047,78,137.541513
-237.599677,116,137.891262
-172.069303,116,138.99485
-95.725935,64,139.967267
-139.008075,117,141.14283
-52.32514,116,142.204231
-90.559564,86,142.473663
-124.735229,89,143.443998
-226.157028,79,144.477443
-186.021463,76,144.71557
-210.171053,81,145.842157
-1.459493,87,146.764777
-278.949068,100,147.083101
-287.25744,76,148.064969
-119.464844,136,149.100292
-126.889289,115,150.216096
-127.068596,65,150.421805
-373.134042,80,151.356814
-182.584207,81,152.381168
-199.328658,103,152.706047
-592.211733,119,153.969001
-472.659851,87,154.967881
-712.523736,118,156.206956
-398.286867,93,157.232402
-816.903196,159,158.570317
-470.117245,100,159.636406
-2728.935618,289,163.925714
-1790.017652,220,168.738398
-425.981304,82,169.20455
-735.330187,112,171.63318
-653.4285,94,174.107819
-556.490307,106,176.637294
-792.693794,106,179.150076
-1094.430041,146,181.983146
-3934.670803,366,189.34017
-926.84307,148,192.150518
-283.04889,78,192.796786
-679.734912,125,195.401511
-501.200453,83,197.584999
-428.431118,94,199.866271
-503.229417,76,200.391288
-460.164546,111,202.717781
-688.827511,100,204.750819
-4941.80216,408,212.552476
-585.028732,115,215.075273
-376.359405,77,217.292489
-664.473326,119,219.686788
-470.253531,89,220.331015
-628.898713,86,222.705522
-872.650789,118,225.121529
-465.405113,115,227.757141
-2321.877076,267,233.303377
-980.427872,153,235.528374
-434.075766,77,237.693668
-4461.625627,395,244.367273
-715.390593,110,246.7671
-1401.639476,209,249.943034
-593.041884,105,252.199908
-588.952329,89,254.301821
-1234.929367,160,257.091856
-448.702527,80,259.336146
-428.373896,76,259.834709
-421.668823,94,261.882394
-455.134445,87,264.123708
-411.764598,98,264.906291
-980.074154,136,269.127018
-417.151264,77,269.585079
-492.03827,79,271.881634
-1357.722938,185,274.404167
-3710.114582,372,281.865188
-1986.456129,245,286.474657
-545.029183,75,288.531287
-587.356939,78,289.088172
-853.428767,148,291.715868
-317.666827,83,293.774614
-299.921155,87,295.769126
-703.185597,112,298.122363
-822.534344,141,300.829978
-372.232278,96,301.45729
-379.115998,88,303.776237
-1719.405065,222,308.368083
-509.878818,124,310.703488
-639.64288,89,311.387349
-588.296635,124,313.85862
-918.195729,134,318.281994
-527.631902,87,318.882371
-553.469596,104,321.243602
-858.613254,149,323.767472
-1014.301605,142,326.395622
-522.615071,80,328.602289
-1434.753661,188,331.446734
-375.132264,81,333.580436
-615.153057,90,335.686777
-1637.87506,220,338.633871
-546.228345,87,340.989042
-2414.690561,277,346.17739
-975.586579,138,348.67115
-1460.2398,199,353.536697
-502.876562,102,355.808371
-528.918791,85,356.355335
-822.48436,160,360.965398
-634.767567,104,361.71532
-474.080621,114,364.453778
-353.34014,97,366.778283
-340.213467,78,369.092384
-695.214267,106,371.449023
-659.070957,118,372.284246
-618.583861,100,374.52605
-495.223508,85,376.848093
-759.06717,114,379.129119
-513.296509,90,379.749931
-351.825334,97,382.143472
-1791.512838,250,387.073303
-815.623388,119,389.515676
-371.598752,79,391.689139
-487.021792,85,392.245165
-1389.877476,215,397.133468
-1797.483796,207,402.222603
-560.053727,127,404.818858
-635.577086,112,407.265635
-783.22577,122,409.950969
-609.768635,99,410.687215
-414.80485,86,412.912159
-1057.244586,143,415.550983
-678.598941,108,418.009285
-555.34003,96,420.506852
-1146.18731,149,423.345201
-481.390114,80,423.910817
-3213.140752,302,430.887223
-619.6538,104,433.258038
-991.931764,171,436.02567
-335.235202,82,437.934296
-446.447447,80,438.44869
-1538.937607,201,443.297749
-150.634089,80,443.780823
-150.017954,122,446.251327
-142.707868,90,448.608971
-178.181053,107,451.045341
-79.436887,87,452.989592
-298.052608,77,453.468434
-241.256474,111,455.610304
-120.468528,115,457.768238
-99.529646,65,458.188961
-264.989422,112,460.337202
-218.053275,79,462.508199
-100.86068,101,465.004616
-241.099083,97,467.065311
-73.684932,158,469.862022
-262.800078,107,472.054104
-57.707685,69,472.595506
-144.299084,84,475.022944
-117.338009,88,475.692733
-193.348043,68,477.897166
-174.362217,102,480.237484
-152.838604,86,480.887144
-89.331519,74,483.011126
-221.433525,82,484.347974
-122.483911,104,484.686718
-50.643874,61,485.748767
-113.700307,106,486.909688
-265.000789,179,488.558297
-248.982333,124,489.837138
-105.013307,85,491.070998
-38.130783,115,492.30313
-249.920563,121,493.61452
-126.296289,104,493.998942
-124.973325,97,495.215488
-245.850692,134,496.487972
-134.553258,117,497.670963
-186.12076,105,498.762189
-193.750263,126,499.975343
-183.402078,72,500.968737
-238.926626,158,502.323095
-162.073017,121,503.340504
-116.778479,101,504.460348
-102.404433,159,505.876208
-335.418981,98,507.035964
-136.684004,132,508.285738
-142.565121,126,509.565023
-128.486799,123,510.825389
-96.301767,93,511.151805
-160.826836,75,512.242919
-212.304673,85,513.302758
-200.801208,136,514.594599
-93.257634,67,514.818302
-111.745232,76,515.842387
-78.765349,70,516.0859
-158.218792,101,517.285981
-75.849427,79,518.399541
-217.059173,128,519.618818
-76.478957,67,519.872716
-90.86333,75,520.822201
-153.868538,140,522.001842
-325.891754,130,523.186509
-123.700015,114,524.369472
-176.958387,110,525.664951
-84.133326,73,525.919592
-201.189693,121,527.206828
-79.315759,95,528.260779
-99.442173,97,529.42234
-131.316097,100,529.78839
-287.010017,126,531.132341
-112.260246,67,532.228566
-154.91931,120,533.22095
-219.119978,99,534.336924
-77.00566,126,535.572741
-93.757451,75,535.844297
-5.371307,119,537.133416
-196.780406,99,538.358756
-175.838287,123,539.642897
-53.854172,90,540.688273
-103.36687,107,541.088567
-127.755661,89,542.253684
-62.007803,76,543.223552
-266.119405,131,544.557023
-219.107979,147,545.78394
-142.586243,167,547.127476
-129.250706,116,548.274857
-88.359204,97,549.393381
-187.338473,108,550.581017
-99.016644,83,550.883363
-323.677223,110,552.149594
-286.632958,115,553.382785
-48.349558,111,554.700523
-131.744791,80,555.734131
-33.572778,97,556.099581
-106.163242,119,557.237554
-193.652084,96,558.418499
-107.455093,109,559.65527
-53.955214,74,559.942173
-312.396689,146,562.07942
-381.052794,130,563.396334
-43.267571,80,563.700314
-58.772667,84,564.73435
-248.289699,107,566.039915
-82.247919,95,566.388965
-88.546134,77,567.486088
-52.271804,127,568.801371
-81.692549,139,570.044991
-98.272386,112,571.268903
-178.829603,150,572.513773
-65.809379,99,573.696502
-73.790171,126,575.026442
-151.680664,91,576.185891
-158.625449,79,576.488964
-298.367831,184,579.022723
-123.130783,94,579.405508
-58.700563,98,580.597394
-275.537682,136,581.977532
-74.568351,78,583.04109
-106.509042,151,584.390424
-22.555747,105,585.560446
-17.215001,128,586.85765
-45.270206,89,588.030332
