#{"t_start": 1768915006.2211082, "env_id": "LunarLander-v3"}
r,l,t
-95.924844,99,1.586406
-139.846981,91,1.728894
-103.200973,66,1.813625
-291.578898,100,1.985333
-285.503771,86,2.131429
-102.070859,62,2.216238
-330.332196,90,2.365423
-280.090924,89,2.513408
-281.789091,68,2.61863
-112.474774,85,2.752695
-158.213305,97,2.920156
-118.491757,88,3.049145
-210.747272,119,3.231176
-97.321551,86,3.369283
-105.864757,101,3.526908
-85.794571,112,3.693607
-151.85105,79,3.799038
-108.464554,95,3.967448
-113.409571,100,4.136009
-225.189142,119,4.319601
-157.997477,126,4.536131
-33.470526,117,4.719238
-88.815388,67,4.817278
-217.803285,80,4.952639
-353.479436,114,5.146459
-70.654734,77,5.249868
-263.028499,122,5.448531
-96.635607,71,5.569433
-454.621669,97,5.739556
-290.52955,109,5.900141
-108.754662,60,6.017081
-139.052773,117,6.20334
-121.393654,142,6.434703
-138.581982,139,6.653359
-350.484549,131,6.867449
-162.273351,111,7.052202
-97.910638,104,7.235992
-341.070733,116,7.429849
-98.117962,99,7.563257
-73.464189,73,7.685571
-310.970725,125,7.901679
-125.446409,96,8.070705
-196.639019,134,8.294816
-353.724933,89,8.412731
-81.34089,124,8.623327
-74.765543,62,8.735783
-158.60358,97,8.907356
-54.026333,71,8.998097
-227.326663,124,9.200531
-140.771993,99,9.372405
-186.089734,88,9.518255
-103.067984,69,9.622028
-315.658225,85,9.769421
-151.121064,115,9.959055
-92.548563,75,10.064766
-248.886328,134,10.281222
-112.442592,82,10.427877
-74.550888,73,10.554382
-385.902211,91,10.697378
-143.19859,150,10.952848
-89.11483,147,11.203367
-202.093043,113,11.403382
-176.528452,113,11.568001
-128.999082,113,11.736038
-95.595655,99,12.029522
-185.400995,122,12.419915
-44.472097,187,12.989618
-169.193867,103,13.301382
-108.751072,127,13.767494
-367.266757,77,14.052388
-107.232549,108,14.399945
-127.542175,128,14.795621
-123.70693,82,15.012223
-66.945984,78,15.251011
-84.784213,97,15.551162
-142.632908,129,15.933751
-238.528253,98,16.220647
-114.144973,105,16.56734
-88.072441,85,16.875303
-88.104711,138,17.371822
-237.103413,172,17.890954
-134.591001,91,18.254309
-161.754278,101,18.58165
-70.712223,68,18.768677
-225.765271,88,19.050141
-37.328722,77,19.317377
-191.651292,123,19.754151
-71.658381,92,20.028874
-101.32381,168,20.607927
-380.228924,161,21.085855
-77.008714,83,21.365777
-255.802872,96,21.659642
-133.491886,121,22.045763
-98.632196,77,22.302047
-87.819866,123,22.679186
-142.312909,117,23.03956
-100.773759,133,23.415807
-125.858013,87,23.690685
-63.670635,91,23.918967
-81.198809,99,24.261722
-145.061202,118,24.597347
-84.220727,96,24.901511
-222.674999,164,25.379297
-186.679617,101,25.687262
-145.42538,92,25.922743
-171.062525,82,26.194477
-1.820392,104,26.530022
-186.268005,179,27.070061
-63.850359,79,27.298964
-139.96152,110,27.643124
-78.223092,125,28.018378
-105.501222,140,28.453063
-121.603479,146,28.894946
-29.171688,130,29.298385
-117.436267,142,29.799854
