#{"t_start": 1768915006.201047, "env_id": "LunarLander-v3"}
r,l,t
-104.436139,80,1.572556
-187.996287,103,1.744392
-340.889767,90,1.892113
-104.290235,77,1.989712
-241.227168,111,2.172348
-70.704414,67,2.295026
-90.415477,66,2.385484
-126.500857,77,2.515716
-28.746861,111,2.705885
-186.269972,131,2.916606
-74.872899,77,3.022297
-81.169705,75,3.156218
-320.083115,119,3.334415
-144.724609,113,3.502989
-206.822753,160,3.739406
-362.65713,103,3.906821
-108.092489,103,4.06932
-151.198469,79,4.187958
-25.163705,129,4.40326
-169.416302,77,4.542184
-263.279372,104,4.713275
-130.381811,119,4.868917
-37.237814,95,5.036394
-115.492882,89,5.190405
-310.798178,94,5.350882
-82.161557,111,5.50037
-118.227005,89,5.66057
30.564298,99,5.823236
-65.727529,71,5.959107
-77.552423,66,6.053041
-121.491809,90,6.208109
-124.134319,71,6.302557
-129.166434,100,6.470667
-126.491424,102,6.64669
-462.780347,99,6.807036
-93.70815,67,6.903238
-111.541541,114,7.105492
-101.407342,84,7.239312
-125.48227,93,7.386384
-65.144574,86,7.520041
-88.286003,105,7.705632
-62.451585,75,7.838841
-87.852474,141,8.07876
-145.679142,123,8.279698
-86.516108,79,8.385436
-370.125839,93,8.554559
-122.639565,100,8.719635
-161.586163,95,8.856204
-239.606194,111,9.034148
-91.026137,62,9.152855
-232.771377,95,9.306253
-75.644493,72,9.406338
-62.534682,83,9.556108
-102.333624,71,9.656106
-89.894648,116,9.85281
-61.069671,79,9.990155
-402.439781,107,10.156986
-77.119697,62,10.25367
-98.245117,122,10.460986
-59.288352,77,10.599976
-243.145208,101,10.766782
-236.354655,160,11.041319
-91.588462,85,11.170963
-81.414646,81,11.305743
-216.150032,139,11.52285
-226.012389,140,11.756099
-181.093272,125,12.098839
-77.408186,88,12.395059
-5.00962,162,12.907543
-103.796177,76,13.155767
-53.413086,156,13.635029
-82.529649,63,13.852008
-173.539769,112,14.215623
-71.017167,97,14.562785
-84.405682,82,14.824078
-94.521118,140,15.222876
-175.355105,111,15.560198
-151.788716,128,15.9434
-291.040624,138,16.389192
-160.808802,151,16.878264
-226.530263,126,17.316592
-418.864909,149,17.818532
-223.842008,186,18.492065
-109.242426,80,18.69756
-322.892703,148,19.146662
-85.7629,96,19.489455
-115.971238,91,19.817187
-107.302156,71,20.024583
-195.230476,108,20.393398
-127.662758,103,20.733142
-294.790241,181,21.254798
-319.759705,122,21.676795
-91.93072,117,22.038544
-52.351985,113,22.40219
21.042288,109,22.745471
-99.678379,135,23.1482
-137.333262,116,23.480957
-101.640761,72,23.719874
-204.615543,140,24.122101
-230.056028,134,24.544831
-74.389514,141,24.969398
-279.773176,174,25.463317
-159.442233,126,25.83126
-95.545357,131,26.23071
-219.270739,108,26.56619
-88.154065,153,27.053374
-196.676239,122,27.382491
-227.198749,123,27.756451
-311.697849,138,28.196866
-69.691746,91,28.486185
-230.238454,86,28.770117
-196.156348,106,29.054683
-94.225677,112,29.424431
-78.39981,129,29.900426
-30.296423,121,30.26465
-100.835473,175,30.846205
-111.00046,137,31.238442
-189.896007,101,31.51133
-250.328572,138,32.025565
-103.730005,95,32.279626
-102.27291,128,32.661318
-59.634384,108,32.98602
-64.04157,129,33.391228
-193.559061,131,33.786744
-152.711894,161,34.253826
-92.658389,181,34.894474
-82.880997,124,35.275548
-96.876106,125,35.645097
-160.462332,149,36.094857
-51.135807,149,36.576946
-345.615418,145,37.028565
-110.456637,117,37.410418
-379.789974,151,37.872766
-93.363017,257,38.678245
-1683.629793,264,40.088959
-585.654088,255,40.890258
-1603.673501,276,41.829451
-1309.303848,225,42.523944
-984.873175,251,43.455076
-1484.815712,197,44.122121
-2407.352998,268,44.978384
-1141.877877,259,45.844145
-1722.086864,283,46.621958
-785.265387,226,47.273134
-2073.585666,287,48.072585
-791.18101,231,48.682174
-2065.272612,298,49.587656
-1111.860208,275,50.355263
-1439.394308,293,51.129498
-1088.00628,209,51.72439
-1219.777212,188,52.172113
-2656.603511,285,52.939692
-1307.100029,232,53.71665
-1583.795116,270,54.694371
-1242.337026,197,55.323184
-1716.671064,293,56.183638
-3797.250827,403,57.514683
-1156.843293,258,58.418446
-931.313829,213,59.101809
-1871.856051,277,59.998326
-2336.233605,310,61.040217
-1520.330754,269,61.90695
-1497.264598,268,62.811205
-1781.686788,233,63.56579
-1324.409882,200,64.232666
-1357.139094,260,65.030545
-1234.194477,191,65.612693
-2102.389416,274,66.504026
-1626.597334,256,67.288303
-935.288932,269,68.117309
-1070.577703,228,68.767272
-1276.358367,267,69.660855
-1019.56693,228,70.390527
-1507.319072,235,71.160158
-1021.127042,223,71.865906
-2045.180216,305,72.824085
-1030.361461,265,73.637758
-715.305595,250,74.474814
-2283.515879,297,75.468475
-802.64717,264,76.3189
-1231.136131,220,76.97149
-1420.810185,272,77.869577
-1016.498998,262,78.690421
-703.736615,239,79.456979
-499.835113,259,80.262179
-2097.425257,306,80.96721
-1149.843469,196,81.537356
-973.840436,224,82.257437
-1806.00074,238,82.987037
-1311.740079,247,83.781531
-1225.180516,236,84.584084
-1487.711234,189,85.141614
-1487.520509,243,85.948965
-972.27427,328,87.027649
-28.970121,129,87.437332
-311.939279,113,87.819346
-100.375354,148,88.321288
-20.245478,96,88.686378
-220.198249,175,89.279358
-272.713152,191,89.923738
-64.878153,172,90.616608
-152.989059,159,91.138022
-273.54964,172,91.7046
-170.533249,140,92.151896
-166.18791,179,92.820192
-93.960489,135,93.302943
-27.911033,98,93.686552
