#{"t_start": 1768915006.2211082, "env_id": "LunarLander-v3"}
r,l,t
-177.710884,133,1.653344
-113.811797,97,1.782156
-76.118721,116,1.969651
-457.46245,96,2.131429
-362.279201,139,2.342589
-127.310739,88,2.491655
-93.017394,127,2.702653
-125.396824,105,2.869652
-276.410527,107,3.033285
-414.993914,103,3.18372
-99.286535,68,3.307352
-41.808653,103,3.452797
-91.269414,86,3.569037
-129.919896,89,3.719344
-60.192344,66,3.799038
-141.347982,126,4.01473
-95.637518,95,4.183648
-143.984278,114,4.36722
-155.699004,110,4.544966
-99.587882,75,4.652267
-189.545856,124,4.848856
-436.058828,103,5.016333
-59.943784,63,5.141927
-123.610225,94,5.276254
-82.827635,126,5.464323
-67.88338,109,5.660182
-97.986492,109,5.834679
-132.387601,71,5.969869
-125.614189,66,6.064701
-425.708718,118,6.250764
-261.75702,118,6.450605
-195.847439,121,6.647398
-58.90733,140,6.867449
-131.852241,88,7.035509
-172.182094,107,7.202353
-131.661384,67,7.303156
-89.239983,65,7.430849
-110.773056,116,7.607572
-85.606641,126,7.819896
-335.636865,119,7.9811
-89.476809,106,8.183876
-73.944172,76,8.317806
-112.385184,125,8.518722
-74.29447,98,8.685568
-119.861537,89,8.821264
-75.486201,67,8.934973
-181.737282,123,9.135931
-325.477989,93,9.286192
-115.934664,123,9.487759
-188.495873,82,9.611542
-159.037258,79,9.752095
-399.861072,109,9.920264
-90.198472,87,10.053399
-76.143062,65,10.177131
-213.196605,105,10.346537
-125.271044,83,10.473218
-40.142503,66,10.588133
-114.367989,94,10.771975
-98.128938,66,10.867934
-133.044428,74,10.987364
-114.103122,74,11.102566
-199.075476,87,11.25601
-58.526173,114,11.448899
-156.567566,114,11.636829
-91.294719,81,11.736038
-344.411735,149,12.185118
-109.754303,95,12.470456
-41.348538,155,12.972966
-132.120582,135,13.359753
-74.313673,100,13.75225
-173.834422,105,14.11592
-43.362812,80,14.383945
-381.506431,105,14.725901
-115.16015,158,15.168581
-221.600606,127,15.554319
-176.360133,136,15.94979
-93.911009,86,16.204743
-221.895017,155,16.765027
-181.590303,120,17.182055
-132.852979,81,17.440588
-264.832606,161,17.984135
-163.528936,122,18.383644
34.522755,137,18.849907
-98.799894,108,19.140367
-179.846468,111,19.522308
-49.207917,75,19.797126
15.126188,101,20.165508
-99.086373,84,20.394561
-298.792006,92,20.713081
-185.976527,123,21.079411
-34.967751,91,21.383149
-69.144019,92,21.662658
-82.348347,133,22.086236
-202.44172,134,22.48013
-97.209995,91,22.785997
-77.599566,83,23.048841
-117.969059,72,23.22349
-209.643113,136,23.607773
-279.267284,174,24.18774
-92.141097,88,24.411702
-118.369121,109,24.74468
-211.245434,136,25.139849
-47.14148,79,25.411525
-87.377781,101,25.699591
-86.47923,91,26.024468
-211.357821,116,26.306898
-90.873162,86,26.593515
-174.631348,164,27.093379
-109.135085,76,27.314723
-10.270011,92,27.617135
-64.547305,102,27.869222
-125.762566,93,28.194005
-268.659493,198,28.8195
-62.549846,92,29.07013
-53.769458,164,29.657029
-324.676416,173,30.210082
-51.669768,129,30.632362
-407.969852,144,31.018196
-46.190926,91,31.335337
-23.916103,87,31.619206
-108.589275,150,32.107245
-81.400727,138,32.522891
-222.499267,110,32.846891
-267.432565,121,33.218978
-185.207431,104,33.535604
-249.959977,94,33.803051
-75.798144,84,34.079386
14.324215,106,34.383149
-245.522277,117,34.822231
-38.309527,117,35.186156
119.286559,1000,38.284402
-291.924955,161,38.817127
-1578.584215,274,40.099357
-1879.476294,282,40.987991
-1117.768524,256,41.856279
-1313.963798,238,42.676972
-1351.422458,197,43.346756
-1340.056217,208,44.067453
-1348.489638,206,44.684125
-1458.735525,257,45.541176
-1054.767668,221,46.243499
-1356.265021,278,46.988622
-780.351823,265,47.725979
-1351.051534,292,48.516856
-1876.995164,279,49.402154
-1771.564044,286,50.184645
-2140.251782,276,50.88168
-631.490612,253,51.606496
-1526.53783,296,52.39152
-858.180098,293,53.20808
-1854.367507,327,54.323601
-1212.630943,275,55.280519
-2101.196168,279,56.099564
-2371.168741,334,57.17292
-1445.263164,240,58.0205
-1560.270413,277,58.90625
-1341.190429,184,59.547529
-1016.500278,268,60.410219
-1428.355751,281,61.384582
-939.981315,250,62.127638
-1661.421359,239,62.943852
-1265.405438,236,63.763925
-504.603121,299,64.659959
-1110.960636,279,65.523544
-1151.820745,221,66.24432
-1321.51293,274,67.064958
-1194.346836,233,67.795337
-1689.510123,287,68.667808
-3039.313437,325,69.744725
-1551.727641,286,70.64294
-596.027813,265,71.510136
-1179.236554,239,72.260707
-1198.785736,279,73.128083
-1639.561227,256,73.987958
-1277.814316,203,74.646488
-1171.382646,275,75.544069
-1846.845653,304,76.475443
-1663.016037,220,77.18682
-1202.696762,202,77.844528
-1393.984673,266,78.67036
-1923.977944,244,79.51191
-1802.220028,243,80.195743
-1807.974692,254,80.774921
-665.955111,252,81.507594
-970.759306,212,82.181719
-2035.021434,275,83.025213
-3128.896794,306,84.050939
-1268.704974,281,84.930707
-1421.717922,251,85.781001
-1476.978741,207,86.358401
-32.428527,182,87.017688
-71.690205,186,87.586955
-150.00985,201,88.301226
37.389369,108,88.70242
-253.021105,126,89.120422
-125.386509,214,89.868418
-150.486288,127,90.334399
-73.684012,122,90.802335
-66.809208,99,91.117961
-153.535528,114,91.534952
-239.863414,140,91.957827
-160.231393,99,92.317109
-52.493526,74,92.533451
-106.086881,139,93.050071
-40.331192,102,93.433171
-169.174377,124,93.885611
-80.50087,163,94.417677
-235.103105,149,94.982886
